,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,24124167.0,24124167.0,24124167.0,24124167.0,
Share Issued,24124167.0,24124167.0,24124167.0,24124167.0,
Net Debt,142082000.0,119612000.0,132784000.0,120149000.0,
Total Debt,591820000.0,461795000.0,218064000.0,217716000.0,
Tangible Book Value,271036000.0,263103000.0,235883000.0,211186000.0,
Invested Capital,490243000.0,432345000.0,408855000.0,379859000.0,
Working Capital,-142767000.0,-69563000.0,-8640000.0,-18551000.0,
Net Tangible Assets,271036000.0,263103000.0,235883000.0,211186000.0,
Capital Lease Obligations,388047000.0,302751000.0,53304000.0,59007000.0,
Common Stock Equity,286470000.0,273301000.0,244095000.0,221150000.0,
Total Capitalization,362981000.0,347647000.0,344928000.0,318191000.0,
Total Equity Gross Minority Interest,286470000.0,273301000.0,244095000.0,221150000.0,
Stockholders Equity,286470000.0,273301000.0,244095000.0,221150000.0,
Other Equity Interest,-1000.0,,,,1000.0
Retained Earnings,256383000.0,242885000.0,212207000.0,189899000.0,
Additional Paid In Capital,17485000.0,17485000.0,19830000.0,19830000.0,
Capital Stock,9891000.0,9891000.0,9891000.0,9891000.0,
Common Stock,9891000.0,9891000.0,9891000.0,9891000.0,
Total Liabilities Net Minority Interest,757304000.0,622415000.0,348778000.0,336815000.0,
Total Non Current Liabilities Net Minority Interest,433827000.0,384660000.0,198235000.0,193261000.0,
Other Non Current Liabilities,,-1000.0,,,1000.0
Non Current Deferred Taxes Liabilities,61250000.0,59276000.0,54657000.0,48158000.0,
Long Term Debt And Capital Lease Obligation,372368000.0,325234000.0,143479000.0,145103000.0,
Long Term Capital Lease Obligation,295857000.0,250888000.0,42646000.0,48062000.0,
Long Term Debt,76511000.0,74346000.0,100833000.0,97041000.0,
Long Term Provisions,209000.0,151000.0,99000.0,,
Current Liabilities,323477000.0,237755000.0,150543000.0,143554000.0,
Other Current Liabilities,750000.0,1096000.0,807000.0,946000.0,
Current Debt And Capital Lease Obligation,219452000.0,136561000.0,74585000.0,72613000.0,
Current Capital Lease Obligation,92190000.0,51863000.0,10658000.0,10945000.0,
Current Debt,127262000.0,84698000.0,63927000.0,61668000.0,
Pensionand Other Post Retirement Benefit Plans Current,27203000.0,23043000.0,20700000.0,19289000.0,
Payables,53279000.0,60848000.0,39495000.0,32512000.0,
Total Tax Payable,18064000.0,13155000.0,5136000.0,6455000.0,
Accounts Payable,35215000.0,47693000.0,34359000.0,26057000.0,
Total Assets,1043774000.0,895716000.0,592873000.0,557965000.0,
Total Non Current Assets,863064000.0,727524000.0,450970000.0,432962000.0,
Other Non Current Assets,,,,2000.0,-1000.0
Non Current Prepaid Assets,,,,0.0,658000.0
Non Current Deferred Taxes Assets,5000.0,10000.0,681000.0,725000.0,
Investmentin Financial Assets,25166000.0,,,,
Long Term Equity Investment,,,,0.0,832000.0
Investmentsin Associatesat Cost,,,,0.0,832000.0
Goodwill And Other Intangible Assets,15434000.0,10198000.0,8212000.0,9964000.0,
Other Intangible Assets,9134000.0,3898000.0,1912000.0,2672000.0,
Goodwill,6300000.0,6300000.0,6300000.0,7292000.0,
Net PPE,822459000.0,712851000.0,438123000.0,418319000.0,
Accumulated Depreciation,-450793000.0,-354478000.0,-273112000.0,-236788000.0,
Gross PPE,1273253000.0,1067329000.0,711234000.0,655106000.0,
Construction In Progress,125382000.0,84555000.0,78779000.0,92151000.0,
Machinery Furniture Equipment,1061401000.0,905616000.0,561240000.0,497960000.0,
Properties,86470000.0,77158000.0,71215000.0,64995000.0,
Current Assets,180710000.0,168192000.0,141903000.0,125003000.0,
Other Current Assets,,,-1000.0,-2000.0,-1000.0
Restricted Cash,,,,0.0,0.0
Prepaid Assets,6055000.0,6237000.0,5681000.0,4246000.0,
Inventory,38151000.0,36284000.0,32246000.0,27969000.0,
Work In Process,16176000.0,14984000.0,16013000.0,13555000.0,
Raw Materials,21975000.0,21300000.0,16233000.0,14414000.0,
Other Receivables,27859000.0,29443000.0,23629000.0,6590000.0,
Taxes Receivable,2166000.0,278000.0,7436000.0,1097000.0,
Accounts Receivable,44788000.0,56518000.0,40936000.0,46543000.0,
Allowance For Doubtful Accounts Receivable,-408000.0,-408000.0,-409000.0,-409000.0,
Gross Accounts Receivable,45196000.0,56926000.0,41345000.0,46952000.0,
Cash Cash Equivalents And Short Term Investments,61691000.0,39432000.0,31976000.0,38560000.0,
Cash And Cash Equivalents,61691000.0,39432000.0,31976000.0,38560000.0,
Cash Equivalents,,,,38560000.0,24785000.0
Cash Financial,61691000.0,39432000.0,31976000.0,38560000.0,
