,2024-06-30,2023-06-30,2022-06-30,2021-06-30
Ordinary Shares Number,11599240.0,11599240.0,11599240.0,11599240.0
Share Issued,11599240.0,11599240.0,11599240.0,11599240.0
Net Debt,,14729000.0,36592000.0,8356000.0
Total Debt,25064000.0,49691000.0,78571000.0,87024000.0
Tangible Book Value,1289000.0,-27360000.0,-55409000.0,-28281000.0
Invested Capital,159592000.0,182680000.0,218548000.0,224829000.0
Working Capital,-22782000.0,-33930000.0,-64074000.0,-32210000.0
Net Tangible Assets,1289000.0,-27360000.0,-55409000.0,-28281000.0
Common Stock Equity,134528000.0,132989000.0,139977000.0,137805000.0
Total Capitalization,142885000.0,157533000.0,170352000.0,172805000.0
Total Equity Gross Minority Interest,134618000.0,133256000.0,140253000.0,138100000.0
Minority Interest,90000.0,267000.0,276000.0,295000.0
Stockholders Equity,134528000.0,132989000.0,139977000.0,137805000.0
Other Equity Interest,,,,-123489000.0
Retained Earnings,-12084000.0,-13623000.0,-6635000.0,-8807000.0
Additional Paid In Capital,145916000.0,145916000.0,145916000.0,145916000.0
Capital Stock,696000.0,696000.0,696000.0,696000.0
Common Stock,696000.0,696000.0,696000.0,696000.0
Total Liabilities Net Minority Interest,161475000.0,168371000.0,204351000.0,202867000.0
Total Non Current Liabilities Net Minority Interest,17546000.0,34482000.0,40651000.0,43371000.0
Other Non Current Liabilities,1000.0,-1000.0,,3000.0
Non Current Deferred Taxes Liabilities,9188000.0,9910000.0,10276000.0,8346000.0
Long Term Debt And Capital Lease Obligation,8357000.0,24544000.0,30375000.0,35000000.0
Long Term Debt,8357000.0,24544000.0,30375000.0,35000000.0
Long Term Provisions,,29000.0,,22000.0
Current Liabilities,143929000.0,133889000.0,163700000.0,159496000.0
Other Current Liabilities,32048000.0,21078000.0,23699000.0,20310000.0
Current Debt And Capital Lease Obligation,16707000.0,25147000.0,48196000.0,52024000.0
Current Debt,16707000.0,25147000.0,48196000.0,52024000.0
Payables,30341000.0,23883000.0,27409000.0,33551000.0
Other Payable,278000.0,310000.0,313000.0,110000.0
Total Tax Payable,,,,800000.0
Accounts Payable,30063000.0,23573000.0,27096000.0,33441000.0
Total Assets,296093000.0,301627000.0,344604000.0,340967000.0
Total Non Current Assets,174946000.0,201668000.0,244978000.0,213681000.0
Other Non Current Assets,1000.0,,1000.0,-1000.0
Investmentin Financial Assets,147000.0,147000.0,147000.0,0.0
Goodwill And Other Intangible Assets,133239000.0,160349000.0,195386000.0,166086000.0
Other Intangible Assets,,-1000.0,60000.0,120000.0
Goodwill,133239000.0,160350000.0,195326000.0,165966000.0
Net PPE,41559000.0,41172000.0,49444000.0,47596000.0
Accumulated Depreciation,-82476000.0,-86148000.0,-78667000.0,-71776000.0
Gross PPE,124035000.0,127320000.0,128111000.0,119372000.0
Other Properties,29351000.0,31289000.0,32323000.0,30534000.0
Machinery Furniture Equipment,94474000.0,95821000.0,95578000.0,88838000.0
Properties,210000.0,210000.0,210000.0,0.0
Current Assets,121147000.0,99959000.0,99626000.0,127286000.0
Other Current Assets,,2000.0,,-1000.0
Prepaid Assets,37337000.0,43637000.0,39176000.0,32543000.0
Inventory,232000.0,46000.0,241000.0,240000.0
Other Inventories,,,,1000.0
Finished Goods,,,0.0,35000.0
Work In Process,,,,0.0
Raw Materials,232000.0,46000.0,241000.0,204000.0
Other Receivables,6238000.0,8354000.0,6618000.0,4546000.0
Taxes Receivable,12025000.0,11834000.0,9849000.0,10890000.0
Accounts Receivable,3651000.0,1124000.0,1763000.0,400000.0
Cash Cash Equivalents And Short Term Investments,61664000.0,34962000.0,41979000.0,78668000.0
Cash And Cash Equivalents,61664000.0,34962000.0,41979000.0,78668000.0
Cash Financial,61664000.0,34962000.0,41979000.0,78668000.0
