,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,18276773.0,,,
Ordinary Shares Number,996617667.0,1011558553.0,1029835326.0,1029835326.0,
Share Issued,996617667.0,1029835326.0,1029835326.0,1029835326.0,
Net Debt,,,,,7941000000.0
Total Debt,10152000000.0,10622000000.0,10676000000.0,12510000000.0,
Tangible Book Value,69448000000.0,66375000000.0,65708000000.0,42022000000.0,
Invested Capital,77962000000.0,75582000000.0,75296000000.0,83397000000.0,
Working Capital,46738000000.0,46516000000.0,46728000000.0,27425000000.0,
Net Tangible Assets,69448000000.0,66375000000.0,65708000000.0,42022000000.0,
Capital Lease Obligations,3156000000.0,2912000000.0,2504000000.0,2590000000.0,
Common Stock Equity,70966000000.0,67872000000.0,67124000000.0,73477000000.0,
Total Capitalization,77467000000.0,74154000000.0,73414000000.0,81967000000.0,
Total Equity Gross Minority Interest,71015000000.0,67948000000.0,67190000000.0,73508000000.0,
Minority Interest,49000000.0,76000000.0,66000000.0,31000000.0,
Stockholders Equity,70966000000.0,67872000000.0,67124000000.0,73477000000.0,
Other Equity Interest,-1000000.0,1000000.0,-1000000.0,-1000000.0,
Retained Earnings,22481000000.0,21993000000.0,19149000000.0,35298000000.0,
Additional Paid In Capital,23022000000.0,23022000000.0,23022000000.0,23022000000.0,
Capital Stock,9063000000.0,9063000000.0,9063000000.0,9063000000.0,
Common Stock,9063000000.0,9063000000.0,9063000000.0,9063000000.0,
Total Liabilities Net Minority Interest,39713000000.0,39891000000.0,42521000000.0,38511000000.0,
Total Non Current Liabilities Net Minority Interest,12422000000.0,12117000000.0,11975000000.0,12742000000.0,
Other Non Current Liabilities,6000000.0,5000000.0,12000000.0,15000000.0,
Derivative Product Liabilities,43000000.0,43000000.0,0.0,1000000.0,
Non Current Pension And Other Postretirement Benefit Plans,529000000.0,509000000.0,502000000.0,632000000.0,
Tradeand Other Payables Non Current,19000000.0,20000000.0,11000000.0,29000000.0,
Non Current Deferred Taxes Liabilities,2757000000.0,2887000000.0,3115000000.0,1476000000.0,
Long Term Debt And Capital Lease Obligation,8841000000.0,8430000000.0,8103000000.0,10410000000.0,
Long Term Capital Lease Obligation,2340000000.0,2148000000.0,1813000000.0,1920000000.0,
Long Term Debt,6501000000.0,6282000000.0,6290000000.0,8490000000.0,
Long Term Provisions,227000000.0,223000000.0,232000000.0,179000000.0,
