,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,148502532.0,109254846.0,80405423.0,56680773.0,
Share Issued,148502532.0,109254846.0,80405423.0,56680773.0,
Net Debt,20984000.0,17685000.0,,4554000.0,
Total Debt,23069000.0,19276000.0,17085000.0,31724000.0,
Tangible Book Value,-49642000.0,-26974000.0,-2366000.0,-19372000.0,
Invested Capital,24885000.0,60063000.0,92147000.0,99458000.0,
Working Capital,-50493000.0,-27344000.0,-3090000.0,-20071000.0,
Net Tangible Assets,-49642000.0,-26974000.0,-2366000.0,-19372000.0,
Capital Lease Obligations,1487000.0,344000.0,1017000.0,1679000.0,
Common Stock Equity,3303000.0,41131000.0,76079000.0,69413000.0,
Total Capitalization,3303000.0,41131000.0,76079000.0,69413000.0,
Total Equity Gross Minority Interest,3305000.0,41133000.0,76081000.0,69415000.0,
Minority Interest,2000.0,2000.0,2000.0,2000.0,
Stockholders Equity,3303000.0,41131000.0,76079000.0,69413000.0,
Retained Earnings,-296929000.0,-239652000.0,-98265000.0,-169871000.0,
Additional Paid In Capital,297942000.0,279071000.0,173060000.0,238444000.0,
Capital Stock,2413000.0,1775000.0,1306000.0,863000.0,
Common Stock,2413000.0,1775000.0,1306000.0,863000.0,
Total Liabilities Net Minority Interest,53963000.0,31814000.0,44190000.0,48894000.0,
Total Non Current Liabilities Net Minority Interest,617000.0,0.0,342000.0,1020000.0,
Long Term Debt And Capital Lease Obligation,617000.0,0.0,342000.0,1020000.0,
Long Term Capital Lease Obligation,617000.0,0.0,342000.0,1020000.0,
Current Liabilities,53346000.0,31814000.0,43848000.0,47874000.0,
Other Current Liabilities,461000.0,53000.0,10886000.0,963000.0,
Current Debt And Capital Lease Obligation,22452000.0,19276000.0,16743000.0,30704000.0,
Current Capital Lease Obligation,870000.0,344000.0,675000.0,659000.0,
Current Debt,21582000.0,18932000.0,16068000.0,30045000.0,
Pensionand Other Post Retirement Benefit Plans Current,2325000.0,1896000.0,,,221000.0
Payables,27235000.0,9314000.0,13463000.0,11143000.0,
Other Payable,19778000.0,3425000.0,3444000.0,2138000.0,
Total Tax Payable,445000.0,563000.0,373000.0,374000.0,
Accounts Payable,7012000.0,5326000.0,9646000.0,8631000.0,
Total Assets,57268000.0,72947000.0,120271000.0,118309000.0,
Total Non Current Assets,54415000.0,68477000.0,79513000.0,90506000.0,
Other Non Current Assets,,,,,-1000.0
Goodwill And Other Intangible Assets,52945000.0,68105000.0,78445000.0,88785000.0,
Other Intangible Assets,52945000.0,68105000.0,78445000.0,88785000.0,
Net PPE,1470000.0,372000.0,1068000.0,1721000.0,
Accumulated Depreciation,-186000.0,-178000.0,-170000.0,-164000.0,
Gross PPE,1656000.0,550000.0,1238000.0,1885000.0,
Other Properties,1451000.0,345000.0,1033000.0,1721000.0,
Machinery Furniture Equipment,205000.0,205000.0,205000.0,164000.0,
Buildings And Improvements,,,,1721000.0,255000.0
Properties,,,,0.0,0.0
Current Assets,2853000.0,4470000.0,40758000.0,27803000.0,
Other Current Assets,,,,14000.0,
Assets Held For Sale Current,,69271000.0,0.0,,
Prepaid Assets,220000.0,215000.0,,,
Other Receivables,843000.0,1165000.0,20401000.0,611000.0,
Taxes Receivable,836000.0,1311000.0,1386000.0,1687000.0,
Accounts Receivable,356000.0,532000.0,2210000.0,0.0,
Cash Cash Equivalents And Short Term Investments,598000.0,1247000.0,16761000.0,25491000.0,
Cash And Cash Equivalents,598000.0,1247000.0,16761000.0,25491000.0,
