,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,13846787.0,13846786.0,13265986.0,13265986.0,
Share Issued,13846787.0,13846786.0,13265986.0,13265986.0,
Net Debt,5492000.0,,10482000.0,8907000.0,21612000.0
Total Debt,22457000.0,29668000.0,53030000.0,65133000.0,
Tangible Book Value,40819000.0,41140000.0,31176000.0,4699000.0,
Invested Capital,118718000.0,111387000.0,111910000.0,85970000.0,
Working Capital,25242000.0,23643000.0,12914000.0,3111000.0,
Net Tangible Assets,40819000.0,41140000.0,31176000.0,4699000.0,
Capital Lease Obligations,16965000.0,29668000.0,42548000.0,55133000.0,
Common Stock Equity,113226000.0,111387000.0,101428000.0,75970000.0,
Total Capitalization,113226000.0,111387000.0,101428000.0,75970000.0,
Total Equity Gross Minority Interest,113226000.0,111387000.0,101428000.0,75970000.0,
Stockholders Equity,113226000.0,111387000.0,101428000.0,75970000.0,
Retained Earnings,2669000.0,830000.0,-9129000.0,-29909000.0,
Additional Paid In Capital,96710000.0,96710000.0,96710000.0,92613000.0,
Capital Stock,13847000.0,13847000.0,13847000.0,13266000.0,
Common Stock,13847000.0,13847000.0,13847000.0,13266000.0,
Total Liabilities Net Minority Interest,68118000.0,76398000.0,110916000.0,152178000.0,
Total Non Current Liabilities Net Minority Interest,9197000.0,19402000.0,31359000.0,71696000.0,
Other Non Current Liabilities,-1000.0,,1000.0,27540000.0,
Non Current Deferred Taxes Liabilities,4565000.0,4537000.0,3553000.0,3337000.0,
Long Term Debt And Capital Lease Obligation,4633000.0,14865000.0,27805000.0,40819000.0,
Long Term Capital Lease Obligation,4633000.0,14865000.0,27805000.0,40819000.0,
Long Term Debt,,,0.0,0.0,10000000.0
Current Liabilities,58921000.0,56996000.0,79557000.0,80482000.0,
Other Current Liabilities,1135000.0,1171000.0,1439000.0,1331000.0,
Current Debt And Capital Lease Obligation,17824000.0,14803000.0,25225000.0,24314000.0,
Current Capital Lease Obligation,12332000.0,14803000.0,14743000.0,14314000.0,
Current Debt,5492000.0,0.0,10482000.0,10000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,2864000.0,3318000.0
Payables,30720000.0,32704000.0,44650000.0,46159000.0,
Total Tax Payable,0.0,607000.0,0.0,2845000.0,
Accounts Payable,30720000.0,32097000.0,44650000.0,43314000.0,
Total Assets,181344000.0,187785000.0,212344000.0,228148000.0,
Total Non Current Assets,97182000.0,107146000.0,119874000.0,134030000.0,
Other Non Current Assets,,,,2992000.0,
Non Current Deferred Taxes Assets,238000.0,254000.0,213000.0,167000.0,
Goodwill And Other Intangible Assets,72407000.0,70247000.0,70252000.0,71271000.0,
Other Intangible Assets,2160000.0,,5000.0,1024000.0,2373000.0
Goodwill,70247000.0,70247000.0,70247000.0,70247000.0,
Net PPE,24537000.0,36645000.0,49409000.0,59141000.0,
Accumulated Depreciation,,,,,-27228000.0
Gross PPE,24537000.0,36645000.0,49409000.0,59141000.0,
Other Properties,19492000.0,,,,
Machinery Furniture Equipment,8477000.0,6909000.0,8671000.0,12102000.0,
Buildings And Improvements,16060000.0,29736000.0,40738000.0,47039000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,84163000.0,80639000.0,92471000.0,83593000.0,
Prepaid Assets,0.0,469000.0,46000.0,40000.0,
Inventory,46134000.0,45043000.0,49427000.0,38299000.0,
Finished Goods,23940000.0,22107000.0,22474000.0,14162000.0,
Raw Materials,22194000.0,22936000.0,26953000.0,24137000.0,
Other Receivables,2710000.0,2346000.0,3444000.0,2585000.0,
Taxes Receivable,279000.0,0.0,1903000.0,0.0,
Accounts Receivable,35040000.0,31655000.0,37651000.0,41576000.0,
Allowance For Doubtful Accounts Receivable,-15000.0,-66000.0,-121000.0,-268000.0,
Gross Accounts Receivable,35055000.0,31721000.0,37772000.0,41844000.0,
Cash Cash Equivalents And Short Term Investments,0.0,1126000.0,0.0,1093000.0,
Cash And Cash Equivalents,0.0,1126000.0,0.0,1093000.0,
