,2024-12-31,2023-12-31,2022-12-31,2021-06-30
Ordinary Shares Number,549344133.0,549344133.0,549344133.0,549344133.0
Share Issued,549344133.0,549344133.0,549344133.0,549344133.0
Total Debt,1781312.0,0.0,,
Tangible Book Value,-5246781.0,-3253305.0,-2749510.0,0.0
Invested Capital,19715503.0,18137444.0,19108498.0,0.0
Working Capital,-1161851.0,447061.0,-2684767.0,7166000.0
Net Tangible Assets,-5246781.0,-3253305.0,-2749510.0,0.0
Capital Lease Obligations,0.0,,,
Common Stock Equity,17934191.0,18137444.0,19108498.0,0.0
Total Capitalization,17934191.0,18137444.0,19108498.0,0.0
Total Equity Gross Minority Interest,17934191.0,18137444.0,19108498.0,0.0
Stockholders Equity,17934191.0,18137444.0,19108498.0,0.0
Other Equity Interest,1455000.0,,30.0,-137000.0
Retained Earnings,1221383.0,1424636.0,2395660.0,
Additional Paid In Capital,16108529.0,16108529.0,16108529.0,0.0
Capital Stock,604279.0,604279.0,604279.0,137000.0
Common Stock,604279.0,604279.0,604279.0,137000.0
Total Liabilities Net Minority Interest,23283040.0,17912913.0,27543642.0,15306000.0
Total Non Current Liabilities Net Minority Interest,4294380.0,3955091.0,462243.0,7173000.0
Other Non Current Liabilities,3161854.0,3202819.0,-30.0,7173000.0
Non Current Deferred Taxes Liabilities,1132526.0,752272.0,462273.0,0.0
Long Term Debt And Capital Lease Obligation,1922000.0,,,
Long Term Capital Lease Obligation,0.0,,,
Long Term Debt,1922000.0,,,
Current Liabilities,18988660.0,13957822.0,27081399.0,8133000.0
Other Current Liabilities,4918346.0,3055199.0,7644645.0,1334000.0
Current Debt And Capital Lease Obligation,1781312.0,0.0,,
Current Debt,1781312.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,1095104.0,1232467.0,1367611.0,
Payables,6871863.0,5984041.0,12816685.0,5187000.0
Total Tax Payable,196483.0,889076.0,1579705.0,1088000.0
Accounts Payable,6675380.0,5094965.0,11236980.0,4099000.0
Total Assets,41217231.0,36050357.0,46652140.0,15306000.0
Total Non Current Assets,23390421.0,21645474.0,22255508.0,5000.0
Goodwill And Other Intangible Assets,23180972.0,21390749.0,21858008.0,0.0
Other Intangible Assets,13237640.0,7242191.0,3517807.0,
Goodwill,9943332.0,14148558.0,18340201.0,0.0
Net PPE,209449.0,254725.0,397500.0,5000.0
Accumulated Depreciation,-3257056.0,-3186251.0,-3185944.0,
Gross PPE,3466505.0,3440976.0,3583444.0,5000.0
Other Properties,3466505.0,3440976.0,3583444.0,5000.0
Machinery Furniture Equipment,3466505.0,3440976.0,3583444.0,
Current Assets,17826809.0,14404883.0,24396632.0,15299000.0
Prepaid Assets,1317686.0,576537.0,718936.0,
Inventory,2758475.0,1507176.0,1619491.0,88000.0
Other Inventories,,,398000.0,5000.0
Finished Goods,2758475.0,1507176.0,1619491.0,88000.0
Other Receivables,441641.0,1636005.0,3250114.0,699000.0
Accounts Receivable,7299100.0,5930154.0,16468386.0,5500000.0
Cash Cash Equivalents And Short Term Investments,6009907.0,4755011.0,2339705.0,9012000.0
Cash And Cash Equivalents,6009907.0,4755011.0,2339705.0,9012000.0
Cash Financial,6009907.0,4755011.0,2339705.0,9012000.0
