,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,44307468.0,44307468.0,44307468.0,44307468.0,
Share Issued,44307468.0,44307468.0,44307468.0,44307468.0,
Net Debt,26383000.0,,,,
Total Debt,38030000.0,5481000.0,6139000.0,3310000.0,
Tangible Book Value,-35232000.0,-6435000.0,20388000.0,17809000.0,
Invested Capital,26499000.0,17305000.0,35435000.0,29444000.0,
Working Capital,-4684000.0,-3052000.0,23008000.0,24447000.0,
Net Tangible Assets,-35232000.0,-6435000.0,20388000.0,17809000.0,
Capital Lease Obligations,4366000.0,5481000.0,4164000.0,3310000.0,
Common Stock Equity,-7165000.0,17305000.0,35435000.0,29444000.0,
Total Capitalization,26499000.0,17305000.0,35435000.0,29444000.0,
Total Equity Gross Minority Interest,-7165000.0,17305000.0,35435000.0,29444000.0,
Stockholders Equity,-7165000.0,17305000.0,35435000.0,29444000.0,
Retained Earnings,-56706000.0,-31803000.0,-13558000.0,-19450000.0,
Additional Paid In Capital,32787000.0,32787000.0,32787000.0,32787000.0,
Capital Stock,15508000.0,15508000.0,15508000.0,15508000.0,
Common Stock,15508000.0,15508000.0,15508000.0,15508000.0,
Total Liabilities Net Minority Interest,71072000.0,55401000.0,54315000.0,43015000.0,
Total Non Current Liabilities Net Minority Interest,37870000.0,13174000.0,11073000.0,12090000.0,
Other Non Current Liabilities,,,6909000.0,10049000.0,
Non Current Deferred Revenue,2136000.0,8545000.0,6909000.0,10049000.0,
Long Term Debt And Capital Lease Obligation,35645000.0,3574000.0,4164000.0,2041000.0,
Long Term Capital Lease Obligation,1981000.0,3574000.0,4164000.0,2041000.0,
Long Term Debt,33664000.0,0.0,,,
Long Term Provisions,89000.0,1055000.0,,,
Current Liabilities,33202000.0,42227000.0,43242000.0,30925000.0,
Other Current Liabilities,7774000.0,11772000.0,5303000.0,3319000.0,
Current Debt And Capital Lease Obligation,2385000.0,1907000.0,1975000.0,1269000.0,
Current Capital Lease Obligation,2385000.0,1907000.0,2056000.0,1269000.0,
Current Debt,500000.0,,,,0.0
Pensionand Other Post Retirement Benefit Plans Current,2866000.0,3860000.0,3390000.0,2257000.0,
Payables,7378000.0,9026000.0,16303000.0,2860000.0,
Accounts Payable,7378000.0,9026000.0,16303000.0,2860000.0,
Total Assets,63907000.0,72706000.0,89750000.0,72459000.0,
Total Non Current Assets,35389000.0,33531000.0,23500000.0,17087000.0,
Other Non Current Assets,,1000.0,1000.0,1000.0,
Investmentin Financial Assets,2310000.0,,,,
Long Term Equity Investment,2310000.0,4000000.0,0.0,,
Investments In Other Ventures Under Equity Method,2310000.0,4000000.0,0.0,,
Goodwill And Other Intangible Assets,28067000.0,23740000.0,15047000.0,11635000.0,
Other Intangible Assets,28067000.0,23740000.0,15047000.0,11635000.0,
Net PPE,5012000.0,5790000.0,8452000.0,5452000.0,
Accumulated Depreciation,-31792000.0,-33382000.0,-30266000.0,-27507000.0,
Gross PPE,36804000.0,39172000.0,38718000.0,32959000.0,
Other Properties,36804000.0,39172000.0,38718000.0,32959000.0,
Current Assets,28518000.0,39175000.0,66250000.0,55372000.0,
Prepaid Assets,3572000.0,8080000.0,8163000.0,5327000.0,
Inventory,7610000.0,12459000.0,14397000.0,4777000.0,
Other Inventories,,,14397000.0,4777000.0,2560000.0
Finished Goods,7610000.0,12459000.0,14397000.0,,
Work In Process,,0.0,0.0,0.0,929000.0
Other Receivables,6466000.0,1264000.0,2622000.0,1750000.0,
Taxes Receivable,191000.0,319000.0,612000.0,0.0,
Accounts Receivable,3398000.0,15764000.0,32859000.0,21406000.0,
Allowance For Doubtful Accounts Receivable,-259000.0,0.0,0.0,0.0,
Gross Accounts Receivable,3657000.0,15764000.0,32859000.0,21406000.0,
Cash Cash Equivalents And Short Term Investments,7281000.0,1289000.0,7597000.0,22112000.0,
Other Short Term Investments,,,,,1497000.0
Cash And Cash Equivalents,7281000.0,1289000.0,7597000.0,22112000.0,
Cash Financial,7281000.0,1289000.0,7597000.0,22112000.0,
