,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,16607143.0,16607143.0,11750000.0,11750000.0,
Share Issued,16607143.0,16607143.0,11750000.0,11750000.0,
Total Debt,,,0.0,25277774.0,9722222.0
Tangible Book Value,63086688.0,52277719.0,95953966.0,58947386.0,
Invested Capital,276470233.0,311306200.0,150883587.0,150465488.0,
Working Capital,62832581.0,82481092.0,106940813.0,92770265.0,
Net Tangible Assets,63086688.0,52277719.0,95953966.0,58947386.0,
Common Stock Equity,276470233.0,311306200.0,150883587.0,125187714.0,
Total Capitalization,276470233.0,311306200.0,150883587.0,140465480.0,
Total Equity Gross Minority Interest,278648569.0,315137367.0,155696745.0,131835455.0,
Minority Interest,2178336.0,3831167.0,4813158.0,6647741.0,
Stockholders Equity,276470233.0,311306200.0,150883587.0,125187714.0,
Other Equity Interest,-1357933.0,42436255.0,42998249.0,23116193.0,
Additional Paid In Capital,264773753.0,264773753.0,100016605.0,100016605.0,
Capital Stock,830357.0,830357.0,587500.0,587500.0,
Common Stock,830357.0,830357.0,587500.0,587500.0,
Total Liabilities Net Minority Interest,312406290.0,304247446.0,225548541.0,219387804.0,
Total Non Current Liabilities Net Minority Interest,23492558.0,28939042.0,7382434.0,28016761.0,
Other Non Current Liabilities,,,,,1000.0
Non Current Deferred Taxes Liabilities,23492558.0,28939042.0,7382434.0,8507501.0,
Long Term Debt And Capital Lease Obligation,,,0.0,15277766.0,6388886.0
Long Term Debt,,,0.0,15277766.0,6388886.0
Long Term Provisions,,,,4231494.0,4231494.0
Current Liabilities,288913732.0,275308404.0,218166107.0,191371043.0,
Other Current Liabilities,20445743.0,20280938.0,19441248.0,37047683.0,
Current Debt And Capital Lease Obligation,,,0.0,10000008.0,3333336.0
Current Debt,,,0.0,10000008.0,3333336.0
Payables,10178143.0,16269098.0,9912923.0,18776151.0,
Total Tax Payable,7324594.0,10456951.0,6238403.0,6033201.0,
Accounts Payable,2853549.0,5812147.0,3674520.0,12742950.0,
Total Assets,591054859.0,619384813.0,381245286.0,351223259.0,
Total Non Current Assets,239308546.0,261595317.0,56138366.0,67081951.0,
Other Non Current Assets,,,-2.0,,
Long Term Equity Investment,50400.0,0.0,,,
Investmentsin Associatesat Cost,50400.0,0.0,,,
Goodwill And Other Intangible Assets,213383545.0,259028481.0,54929621.0,66240328.0,
Other Intangible Assets,109065840.0,136175525.0,29581508.0,35949425.0,
Goodwill,104317705.0,122852956.0,25348113.0,30290903.0,
Net PPE,3096183.0,788016.0,339156.0,247028.0,
Accumulated Depreciation,-1384946.0,-651272.0,-434402.0,-282497.0,
Gross PPE,4481129.0,1439288.0,773558.0,529525.0,
Other Properties,4481129.0,1439288.0,773558.0,529525.0,
Machinery Furniture Equipment,,,773558.0,529525.0,189942.0
Current Assets,351746313.0,357789496.0,325106920.0,284141308.0,
Prepaid Assets,3450844.0,2436594.0,4565184.0,2300986.0,
Other Receivables,136698014.0,111446189.0,98773906.0,91750121.0,
Taxes Receivable,2608568.0,2872128.0,4515908.0,1800391.0,
Accounts Receivable,101910484.0,124995561.0,75271060.0,47395912.0,
Cash Cash Equivalents And Short Term Investments,107078403.0,116039024.0,141980862.0,140893898.0,
Cash And Cash Equivalents,107078403.0,116039024.0,141980862.0,140893898.0,
Cash Financial,107078403.0,116039024.0,141980862.0,140893898.0,
