,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,7390860.0,7390860.0,7390860.0,7390860.0,
Share Issued,7390860.0,7390860.0,7390860.0,7390860.0,
Total Debt,61305000.0,71382000.0,90158000.0,95249000.0,
Tangible Book Value,28292000.0,46037000.0,91157000.0,90321000.0,
Invested Capital,68503000.0,86874000.0,132662000.0,152481000.0,
Working Capital,10127000.0,16740000.0,64412000.0,74637000.0,
Net Tangible Assets,28292000.0,46037000.0,91157000.0,90321000.0,
Capital Lease Obligations,61305000.0,71382000.0,90158000.0,84487000.0,
Common Stock Equity,68503000.0,86874000.0,132662000.0,141719000.0,
Total Capitalization,68503000.0,86874000.0,132662000.0,141719000.0,
Total Equity Gross Minority Interest,68503000.0,86874000.0,132662000.0,141719000.0,
Minority Interest,,,,,0.0
Stockholders Equity,68503000.0,86874000.0,132662000.0,141719000.0,
Other Equity Interest,,1000.0,1000.0,,
Retained Earnings,-40754000.0,-21468000.0,24287000.0,34706000.0,
Additional Paid In Capital,106092000.0,106092000.0,106092000.0,106092000.0,
Capital Stock,1478000.0,1478000.0,1478000.0,1478000.0,
Common Stock,1478000.0,1478000.0,1478000.0,1478000.0,
Total Liabilities Net Minority Interest,169254000.0,219423000.0,277217000.0,262548000.0,
Total Non Current Liabilities Net Minority Interest,45492000.0,47879000.0,71875000.0,76730000.0,
Non Current Deferred Taxes Liabilities,,0.0,5769000.0,10346000.0,15492000.0
Long Term Debt And Capital Lease Obligation,45492000.0,47879000.0,66106000.0,66384000.0,
Long Term Capital Lease Obligation,45492000.0,47879000.0,66106000.0,66384000.0,
Long Term Debt,,,,0.0,17000000.0
Current Liabilities,123762000.0,171544000.0,205342000.0,185818000.0,
Other Current Liabilities,266000.0,11000.0,59000.0,242000.0,
Current Debt And Capital Lease Obligation,15813000.0,23503000.0,24052000.0,28865000.0,
Current Capital Lease Obligation,15813000.0,23503000.0,24052000.0,18103000.0,
Current Debt,,,0.0,10762000.0,8000000.0
Payables,68511000.0,92516000.0,114211000.0,98896000.0,
Other Payable,,,,,134000.0
Total Tax Payable,18471000.0,36124000.0,50394000.0,39675000.0,
Accounts Payable,50040000.0,56392000.0,63817000.0,59221000.0,
Total Assets,237757000.0,306297000.0,409879000.0,404267000.0,
Total Non Current Assets,103868000.0,118013000.0,140125000.0,143812000.0,
Other Non Current Assets,,1000.0,1000.0,,
Non Current Prepaid Assets,507000.0,498000.0,841000.0,809000.0,
Non Current Deferred Taxes Assets,,,,,0.0
Investmentin Financial Assets,1131000.0,828000.0,0.0,,
Available For Sale Securities,1131000.0,828000.0,,,
Long Term Equity Investment,,,,,0.0
Investments In Other Ventures Under Equity Method,,,,,0.0
Goodwill And Other Intangible Assets,40211000.0,40837000.0,41505000.0,51398000.0,
Other Intangible Assets,1717000.0,2381000.0,3046000.0,,54024000.0
Goodwill,38494000.0,38456000.0,38459000.0,51398000.0,
Net PPE,62019000.0,75849000.0,97778000.0,91605000.0,
Accumulated Depreciation,-16493000.0,-13533000.0,-10630000.0,-11829000.0,
Gross PPE,78512000.0,89382000.0,108408000.0,103434000.0,
Other Properties,2429000.0,,,,
Machinery Furniture Equipment,19682000.0,20395000.0,20977000.0,21314000.0,
Buildings And Improvements,58830000.0,68987000.0,87431000.0,82120000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,133889000.0,188284000.0,269754000.0,260455000.0,
Prepaid Assets,13549000.0,16218000.0,14636000.0,13665000.0,
Other Receivables,974000.0,390000.0,22169000.0,2721000.0,
Taxes Receivable,6639000.0,7011000.0,609000.0,2033000.0,
Accounts Receivable,75819000.0,110961000.0,128311000.0,127757000.0,
Allowance For Doubtful Accounts Receivable,-28000.0,-153000.0,0.0,-38000.0,
Gross Accounts Receivable,75847000.0,111114000.0,128311000.0,127795000.0,
Cash Cash Equivalents And Short Term Investments,36908000.0,53704000.0,104029000.0,114279000.0,
Cash And Cash Equivalents,36908000.0,53704000.0,104029000.0,114279000.0,
Cash Financial,,53704000.0,104029000.0,,
