,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,1102362757.0,360467606.0,250492305.0,234249369.0,
Share Issued,1102362757.0,360467606.0,250492305.0,234249369.0,
Net Debt,,23842000.0,70676000.0,41644000.0,5318000.0
Total Debt,4644000.0,24287000.0,72165000.0,41644000.0,
Tangible Book Value,26201000.0,1142000.0,-68189000.0,-31249000.0,
Invested Capital,84769000.0,83172000.0,181673000.0,186159000.0,
Working Capital,-8615000.0,-14924000.0,-79107000.0,-51072000.0,
Net Tangible Assets,26201000.0,1142000.0,-68189000.0,-31249000.0,
Capital Lease Obligations,,445000.0,1489000.0,,
Common Stock Equity,80125000.0,59330000.0,110997000.0,144515000.0,
Total Capitalization,80125000.0,74930000.0,125624000.0,144515000.0,
Total Equity Gross Minority Interest,80125000.0,59330000.0,91651000.0,132747000.0,
Minority Interest,0.0,0.0,-19346000.0,-11768000.0,
Stockholders Equity,80125000.0,59330000.0,110997000.0,144515000.0,
Other Equity Interest,69344000.0,-1000.0,,-1000.0,5026000.0
Retained Earnings,-1346707000.0,-1354275000.0,-1319089000.0,-1295422000.0,
Additional Paid In Capital,1295550000.0,1295202000.0,1326277000.0,1324868000.0,
Capital Stock,73962000.0,139381000.0,138368000.0,129395000.0,
Common Stock,73962000.0,139381000.0,138368000.0,129395000.0,
Total Liabilities Net Minority Interest,64697000.0,84285000.0,147081000.0,106327000.0,
Total Non Current Liabilities Net Minority Interest,0.0,15775000.0,15124000.0,0.0,
Other Non Current Liabilities,,175000.0,497000.0,,21670000.0
Long Term Debt And Capital Lease Obligation,0.0,15600000.0,14627000.0,0.0,
Long Term Debt,0.0,15600000.0,14627000.0,0.0,
Current Liabilities,64697000.0,68510000.0,131957000.0,106327000.0,
Other Current Liabilities,60053000.0,10925000.0,6346000.0,5073000.0,
Current Debt And Capital Lease Obligation,4644000.0,8687000.0,57538000.0,41644000.0,
Current Capital Lease Obligation,,445000.0,1489000.0,,
Current Debt,4644000.0,8242000.0,56049000.0,41644000.0,
Current Provisions,,293000.0,219000.0,3656000.0,1151000.0
Payables,,22026000.0,41979000.0,38443000.0,28648000.0
Accounts Payable,,22026000.0,41979000.0,38443000.0,28648000.0
Total Assets,144822000.0,143615000.0,238732000.0,239074000.0,
Total Non Current Assets,88740000.0,90029000.0,185880000.0,183820000.0,
Investmentin Financial Assets,34132000.0,,,0.0,10000.0
Available For Sale Securities,34132000.0,,,,10000.0
Goodwill And Other Intangible Assets,53924000.0,58188000.0,179186000.0,175764000.0,
Other Intangible Assets,,28739000.0,46736000.0,58972000.0,64251000.0
Goodwill,,29449000.0,132450000.0,116792000.0,108937000.0
Net PPE,684000.0,2168000.0,5211000.0,4408000.0,
Accumulated Depreciation,,-62999000.0,-59952000.0,-57824000.0,-52140000.0
Gross PPE,,65167000.0,65163000.0,62232000.0,61669000.0
Other Properties,,65167000.0,65163000.0,62232000.0,61669000.0
Current Assets,56082000.0,53586000.0,52850000.0,55255000.0,
Other Current Assets,10691000.0,1000.0,-1000.0,-18639000.0,
Prepaid Assets,,3513000.0,5211000.0,6446000.0,5206000.0
Inventory,14498000.0,28407000.0,40406000.0,27231000.0,
Finished Goods,,23068000.0,35497000.0,14650000.0,9286000.0
Raw Materials,,5339000.0,4909000.0,12581000.0,5417000.0
Other Receivables,,5544000.0,3956000.0,11153000.0,11680000.0
Accounts Receivable,224000.0,13505000.0,1557000.0,6540000.0,
Cash Cash Equivalents And Short Term Investments,30669000.0,2616000.0,1721000.0,3885000.0,
Cash And Cash Equivalents,30669000.0,,,3885000.0,2128000.0
