,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1117757.0,1387580.0,602628.0,445575.0,
Ordinary Shares Number,61958870.0,53979838.0,54547041.0,54179582.0,
Share Issued,63076627.0,55367418.0,55149669.0,54625157.0,
Net Debt,222017000.0,205105000.0,171266000.0,92422000.0,
Total Debt,276627000.0,264685000.0,209378000.0,123893000.0,
Tangible Book Value,-346573000.0,-366156000.0,-258555000.0,-175063000.0,
Invested Capital,945619000.0,683930000.0,615679000.0,465873000.0,
Working Capital,37237000.0,2319000.0,29957000.0,7446000.0,
Net Tangible Assets,-346573000.0,-366156000.0,-258555000.0,-175063000.0,
Capital Lease Obligations,16936000.0,16028000.0,6615000.0,2868000.0,
Common Stock Equity,685928000.0,435273000.0,412916000.0,344848000.0,
Total Capitalization,945619000.0,683930000.0,614624000.0,465873000.0,
Total Equity Gross Minority Interest,685928000.0,435273000.0,412916000.0,344848000.0,
Stockholders Equity,685928000.0,435273000.0,412916000.0,344848000.0,
Treasury Stock,20336000.0,21057000.0,7669000.0,8074000.0,
Retained Earnings,199749000.0,166624000.0,124307000.0,73705000.0,
Additional Paid In Capital,469460000.0,274580000.0,272550000.0,267873000.0,
Capital Stock,631000.0,554000.0,551000.0,546000.0,
Common Stock,631000.0,554000.0,551000.0,546000.0,
Total Liabilities Net Minority Interest,486191000.0,502589000.0,372313000.0,252531000.0,
Total Non Current Liabilities Net Minority Interest,412956000.0,399096000.0,307245000.0,197079000.0,
Other Non Current Liabilities,2000.0,,1000.0,-1000.0,20808000.0
Tradeand Other Payables Non Current,,,,,8796000.0
Non Current Deferred Taxes Liabilities,98673000.0,84670000.0,78167000.0,69595000.0,
Long Term Debt And Capital Lease Obligation,272251000.0,261983000.0,206670000.0,122546000.0,
Long Term Capital Lease Obligation,12560000.0,13326000.0,4962000.0,1521000.0,
Long Term Debt,259691000.0,248657000.0,201708000.0,121025000.0,
Current Liabilities,73235000.0,103493000.0,65068000.0,55452000.0,
Other Current Liabilities,,-1000.0,-1000.0,19894000.0,2499000.0
Current Debt And Capital Lease Obligation,4376000.0,2702000.0,2708000.0,1347000.0,
Current Capital Lease Obligation,4376000.0,2702000.0,1653000.0,1347000.0,
Current Debt,,0.0,1055000.0,0.0,20000.0
Payables,31658000.0,34592000.0,27473000.0,20128000.0,
Other Payable,16721000.0,16902000.0,11768000.0,8527000.0,
Total Tax Payable,4764000.0,6754000.0,5221000.0,1735000.0,
Accounts Payable,10173000.0,10936000.0,10484000.0,9866000.0,
Total Assets,1172119000.0,937862000.0,785229000.0,597379000.0,
Total Non Current Assets,1061647000.0,832050000.0,690204000.0,534481000.0,
Other Non Current Assets,-1000.0,,-1000.0,,
Non Current Prepaid Assets,1940000.0,1803000.0,726000.0,660000.0,
Non Current Deferred Taxes Assets,4573000.0,7236000.0,9165000.0,9545000.0,
Investmentin Financial Assets,,,,0.0,538000.0
Available For Sale Securities,,,,,538000.0
Goodwill And Other Intangible Assets,1032501000.0,801429000.0,671471000.0,519911000.0,
Other Intangible Assets,671513000.0,546355000.0,487529000.0,341729000.0,
Goodwill,360988000.0,255074000.0,183942000.0,178182000.0,
Net PPE,22634000.0,21582000.0,8843000.0,4365000.0,
Accumulated Depreciation,-14782000.0,-7894000.0,-5929000.0,-4179000.0,
Gross PPE,37416000.0,29476000.0,14772000.0,8544000.0,
Other Properties,24239000.0,19537000.0,9777000.0,5328000.0,
Machinery Furniture Equipment,13177000.0,9939000.0,4995000.0,3216000.0,
Buildings And Improvements,6704000.0,,,,
Properties,0.0,,,59000.0,813000.0
Current Assets,110472000.0,105812000.0,95025000.0,62898000.0,
Other Current Assets,,1000.0,-1000.0,,1000.0
Restricted Cash,,,0.0,1489000.0,6926000.0
Prepaid Assets,6101000.0,4250000.0,3926000.0,2223000.0,
Other Receivables,28241000.0,6867000.0,17355000.0,13365000.0,
Taxes Receivable,2934000.0,2252000.0,6423000.0,500000.0,
Accounts Receivable,35522000.0,42086000.0,35824000.0,16718000.0,
Allowance For Doubtful Accounts Receivable,,,,-518000.0,-816000.0
Gross Accounts Receivable,,,,26620000.0,18217000.0
Cash Cash Equivalents And Short Term Investments,37674000.0,50356000.0,31497000.0,28603000.0,
Other Short Term Investments,,6804000.0,,,
Cash And Cash Equivalents,37674000.0,43552000.0,31497000.0,28603000.0,
Cash Financial,37674000.0,43552000.0,31497000.0,28603000.0,
