,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,30803162.0,17321026.0,17321026.0,17321026.0,
Share Issued,30803162.0,17321026.0,17321026.0,17321026.0,
Net Debt,,4596000.0,,,
Total Debt,6000000.0,6000000.0,0.0,,
Tangible Book Value,3317000.0,-3936000.0,11829000.0,26881000.0,
Invested Capital,11642000.0,2064000.0,11829000.0,26881000.0,
Working Capital,1624000.0,-4108000.0,11629000.0,26652000.0,
Net Tangible Assets,3317000.0,-3936000.0,11829000.0,26881000.0,
Common Stock Equity,5642000.0,-3936000.0,11829000.0,26881000.0,
Total Capitalization,5642000.0,-3936000.0,11829000.0,26881000.0,
Total Equity Gross Minority Interest,5642000.0,-3936000.0,11829000.0,26881000.0,
Stockholders Equity,5642000.0,-3936000.0,11829000.0,26881000.0,
Retained Earnings,-48247000.0,-34026000.0,-18661000.0,-3359000.0,
Additional Paid In Capital,50260000.0,29401000.0,29801000.0,29551000.0,
Capital Stock,1304000.0,689000.0,689000.0,689000.0,
Common Stock,1304000.0,689000.0,689000.0,689000.0,
Total Liabilities Net Minority Interest,8818000.0,10417000.0,2526000.0,2862000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,
Other Non Current Liabilities,,,,,250000.0
Current Liabilities,8818000.0,10417000.0,2526000.0,2862000.0,
Other Current Liabilities,292000.0,303000.0,367000.0,216000.0,
Current Debt And Capital Lease Obligation,6000000.0,6000000.0,0.0,,
Current Debt,6000000.0,6000000.0,0.0,,
Pensionand Other Post Retirement Benefit Plans Current,576000.0,488000.0,677000.0,506000.0,
Payables,1665000.0,2338000.0,751000.0,1963000.0,
Other Payable,450000.0,450000.0,,,196000.0
Total Tax Payable,34000.0,152000.0,90000.0,0.0,
Accounts Payable,1181000.0,1736000.0,661000.0,1963000.0,
Total Assets,14460000.0,6481000.0,14355000.0,29743000.0,
Total Non Current Assets,4018000.0,172000.0,200000.0,229000.0,
Other Non Current Assets,,1000.0,,,
Investmentin Financial Assets,1550000.0,,,,
Goodwill And Other Intangible Assets,2325000.0,0.0,,,
Other Intangible Assets,2325000.0,,,,
Net PPE,143000.0,171000.0,200000.0,229000.0,
Accumulated Depreciation,-143000.0,-115000.0,-86000.0,-57000.0,
Gross PPE,286000.0,286000.0,286000.0,286000.0,
Machinery Furniture Equipment,286000.0,286000.0,286000.0,286000.0,
Current Assets,10442000.0,6309000.0,14155000.0,29514000.0,
Current Deferred Assets,,,,56000.0,0.0
Prepaid Assets,742000.0,667000.0,681000.0,672000.0,
Other Receivables,550000.0,664000.0,888000.0,1079000.0,
Taxes Receivable,0.0,,0.0,18000.0,24000.0
Accounts Receivable,2904000.0,3574000.0,2558000.0,2563000.0,
Cash Cash Equivalents And Short Term Investments,6246000.0,1404000.0,10028000.0,25182000.0,
Cash And Cash Equivalents,6246000.0,1404000.0,10028000.0,25182000.0,
Cash Financial,6246000.0,1404000.0,10028000.0,25182000.0,
