,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,28827631.0,20501747.0,20190747.0,18553539.0,
Share Issued,28827631.0,20501747.0,20190747.0,18553539.0,
Net Debt,202354000.0,112767000.0,129861000.0,,
Total Debt,280471000.0,190042000.0,185642000.0,109944000.0,
Tangible Book Value,-238213000.0,-100739000.0,-116256000.0,229000.0,
Invested Capital,890972000.0,407679000.0,417291000.0,277491000.0,
Working Capital,-45132000.0,-11256000.0,6977000.0,73564000.0,
Net Tangible Assets,-238213000.0,-100739000.0,-116256000.0,229000.0,
Capital Lease Obligations,42066000.0,52634000.0,20732000.0,14944000.0,
Common Stock Equity,652567000.0,270271000.0,252381000.0,182491000.0,
Total Capitalization,837724000.0,365680000.0,374312000.0,258986000.0,
Total Equity Gross Minority Interest,652567000.0,270271000.0,261866000.0,182491000.0,
Minority Interest,0.0,0.0,9485000.0,0.0,
Stockholders Equity,652567000.0,270271000.0,252381000.0,182491000.0,
Retained Earnings,88646000.0,38663000.0,26811000.0,17896000.0,
Additional Paid In Capital,537603000.0,214246000.0,207658000.0,162276000.0,
Capital Stock,1441000.0,1025000.0,1010000.0,928000.0,
Common Stock,1441000.0,1025000.0,1010000.0,928000.0,
Total Liabilities Net Minority Interest,501994000.0,270650000.0,287554000.0,167445000.0,
Total Non Current Liabilities Net Minority Interest,237899000.0,146661000.0,148012000.0,93124000.0,
Other Non Current Liabilities,1000.0,1000.0,1869000.0,,
Non Current Deferred Taxes Liabilities,21312000.0,3928000.0,5096000.0,4411000.0,
Long Term Debt And Capital Lease Obligation,216299000.0,139655000.0,137259000.0,87632000.0,
Long Term Capital Lease Obligation,31142000.0,44246000.0,15328000.0,11137000.0,
Long Term Debt,185157000.0,95409000.0,121931000.0,76495000.0,
Long Term Provisions,287000.0,3077000.0,3788000.0,1081000.0,
Current Liabilities,264095000.0,123989000.0,139542000.0,74321000.0,
Other Current Liabilities,27738000.0,11979000.0,14052000.0,5768000.0,
Current Debt And Capital Lease Obligation,64172000.0,50387000.0,48383000.0,22312000.0,
Current Capital Lease Obligation,10924000.0,8388000.0,5404000.0,3807000.0,
Current Debt,53248000.0,41999000.0,42979000.0,18505000.0,
Payables,52574000.0,17601000.0,31055000.0,11993000.0,
Total Tax Payable,1395000.0,960000.0,4445000.0,888000.0,
Accounts Payable,51179000.0,16641000.0,26610000.0,11105000.0,
Total Assets,1154561000.0,540921000.0,549420000.0,349936000.0,
Total Non Current Assets,935598000.0,428188000.0,402901000.0,202051000.0,
Other Non Current Assets,-1000.0,,,,
Non Current Deferred Taxes Assets,2447000.0,1996000.0,10988000.0,3776000.0,
Investmentin Financial Assets,364000.0,2852000.0,970000.0,292000.0,
Goodwill And Other Intangible Assets,890780000.0,371010000.0,368637000.0,182262000.0,
Other Intangible Assets,166422000.0,75405000.0,73159000.0,42030000.0,
Goodwill,724358000.0,295605000.0,295478000.0,140232000.0,
Net PPE,42007000.0,52330000.0,22306000.0,15721000.0,
Accumulated Depreciation,-6727000.0,-5348000.0,-3837000.0,-2334000.0,
Gross PPE,48734000.0,57678000.0,26143000.0,18055000.0,
Other Properties,3123000.0,50478000.0,19216000.0,18055000.0,
Machinery Furniture Equipment,11955000.0,7200000.0,6927000.0,904000.0,
Buildings And Improvements,33656000.0,45608000.0,15632000.0,13124000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,218963000.0,112733000.0,146519000.0,147885000.0,
Other Current Assets,,-1000.0,,,
Prepaid Assets,1936000.0,3429000.0,732000.0,1174000.0,
Inventory,10767000.0,16455000.0,21836000.0,3188000.0,
Inventories Adjustments Allowances,-792000.0,-1366000.0,-289000.0,-136000.0,
Finished Goods,11559000.0,17821000.0,22125000.0,3324000.0,
Other Receivables,38411000.0,10408000.0,13258000.0,6062000.0,
Accounts Receivable,131798000.0,57801000.0,75644000.0,36630000.0,
Allowance For Doubtful Accounts Receivable,,-429000.0,-142000.0,-429000.0,-27000.0
Gross Accounts Receivable,,58230000.0,75786000.0,37059000.0,10740000.0
Cash Cash Equivalents And Short Term Investments,36051000.0,24641000.0,35049000.0,100831000.0,
Cash And Cash Equivalents,36051000.0,24641000.0,35049000.0,100831000.0,
Cash Financial,,,35049000.0,100831000.0,49238000.0
