,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,20166594.0,6932660.0,2080659.0,1299822.0,
Share Issued,20166594.0,6932660.0,2080659.0,1299822.0,
Net Debt,,,20229088.0,,78830.0
Total Debt,224000.0,454000.0,30678348.0,273500.0,
Tangible Book Value,46875000.0,26889000.0,-8447084.0,2201400.0,
Invested Capital,68722000.0,45992000.0,39895348.0,22067500.0,
Working Capital,25541000.0,13171000.0,-17377000.0,-3029000.0,
Net Tangible Assets,46875000.0,26889000.0,-8447084.0,2201400.0,
Capital Lease Obligations,224000.0,231000.0,0.0,,
Common Stock Equity,68722000.0,45769000.0,9217000.0,21794000.0,
Total Capitalization,68722000.0,45992000.0,9217000.0,21894000.0,
Total Equity Gross Minority Interest,65686000.0,43528000.0,7865000.0,21184000.0,
Minority Interest,-3036000.0,-2241000.0,-1352000.0,-610000.0,
Stockholders Equity,68722000.0,45769000.0,9217000.0,21794000.0,
Retained Earnings,-19880000.0,16991000.0,-70868000.0,-327518000.0,
Additional Paid In Capital,39949000.0,9798000.0,66128000.0,339828000.0,
Capital Stock,46576000.0,15425000.0,12050000.0,6089000.0,
Common Stock,46576000.0,15425000.0,12050000.0,6089000.0,
Total Liabilities Net Minority Interest,12875000.0,14197000.0,41641000.0,45554000.0,
Total Non Current Liabilities Net Minority Interest,8000.0,223000.0,0.0,100000.0,
Other Non Current Liabilities,,,,,240000.0
Long Term Debt And Capital Lease Obligation,8000.0,223000.0,0.0,100000.0,
Long Term Capital Lease Obligation,8000.0,,,,
Long Term Debt,,223000.0,0.0,100000.0,200000.0
Current Liabilities,12867000.0,13974000.0,41641000.0,45454000.0,
Other Current Liabilities,1448000.0,1215377.0,1155601.0,35877375.0,
Current Debt And Capital Lease Obligation,216000.0,231000.0,30678348.0,173500.0,
Current Capital Lease Obligation,216000.0,231000.0,0.0,,
Current Debt,,0.0,30678348.0,173500.0,473500.0
Payables,6365000.0,9345000.0,6920254.0,4940992.0,
Other Payable,,,540254.0,320992.0,1606250.0
Total Tax Payable,70000.0,177000.0,446000.0,306000.0,
Accounts Payable,6295000.0,9168000.0,5934000.0,4314000.0,
Total Assets,78561000.0,57725000.0,49506000.0,66738000.0,
Total Non Current Assets,40153000.0,30580000.0,25242000.0,24313000.0,
Other Non Current Assets,,11.0,68.0,-863.0,-112.0
Non Current Deferred Taxes Assets,13528000.0,7823000.0,5657000.0,3039000.0,
Goodwill And Other Intangible Assets,21847000.0,18880000.0,17664084.0,19592600.0,
Other Intangible Assets,21847000.0,18880000.0,17664084.0,19592600.0,
Net PPE,4778000.0,3876989.0,1802848.0,1477263.0,
Accumulated Depreciation,,-1875562.0,-2448109.0,-2731545.0,-2008778.0
Gross PPE,4778000.0,5752551.0,4250957.0,4208808.0,
Other Properties,199000.0,5752551.0,4250957.0,4208808.0,
Machinery Furniture Equipment,4579000.0,,,,4062758.0
Current Assets,38408000.0,27145000.0,24264000.0,42425000.0,
Other Current Assets,,291.0,-205.0,859.0,750.0
Prepaid Assets,4248000.0,2337527.0,1781744.0,652787.0,
Inventory,3903000.0,3878000.0,1496000.0,4155000.0,
Finished Goods,3903000.0,3878000.0,1496000.0,4155000.0,
Other Receivables,3160000.0,1341943.0,6726690.0,4471082.0,
Taxes Receivable,0.0,1617376.0,2167511.0,1336208.0,
Accounts Receivable,4591000.0,2639000.0,1301000.0,531000.0,
Cash Cash Equivalents And Short Term Investments,22506000.0,15330863.0,10588260.0,31165064.0,
Other Short Term Investments,,,139000.0,29458917.0,11275840.0
Cash And Cash Equivalents,22506000.0,15330863.0,10449260.0,1706147.0,
Cash Equivalents,,15330863.0,10449260.0,1706147.0,594670.0
Cash Financial,22506000.0,,10449260.0,1706147.0,594670.0
