,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,150395.0,206286.0,206500.0,206500.0,
Ordinary Shares Number,24382105.0,24326214.0,24326000.0,24326000.0,
Share Issued,24532500.0,24532500.0,24532500.0,24532500.0,
Total Debt,13600000.0,14200000.0,90800000.0,168400000.0,
Tangible Book Value,280600000.0,240400000.0,189500000.0,145100000.0,
Invested Capital,561700000.0,508900000.0,550000000.0,572900000.0,
Working Capital,267600000.0,231800000.0,253700000.0,273600000.0,
Net Tangible Assets,280600000.0,240400000.0,189500000.0,145100000.0,
Capital Lease Obligations,13600000.0,14200000.0,15800000.0,18400000.0,
Common Stock Equity,561700000.0,508900000.0,475000000.0,422900000.0,
Total Capitalization,561700000.0,508900000.0,550000000.0,572900000.0,
Total Equity Gross Minority Interest,561700000.0,508900000.0,475000000.0,422900000.0,
Stockholders Equity,561700000.0,508900000.0,475000000.0,422900000.0,
Other Equity Interest,306600000.0,305500000.0,305500000.0,305500000.0,
Retained Earnings,181600000.0,143700000.0,111300000.0,70400000.0,
Additional Paid In Capital,,,,,284900000.0
Capital Stock,24500000.0,24500000.0,24500000.0,24500000.0,
Common Stock,24500000.0,24500000.0,24500000.0,24500000.0,
Total Liabilities Net Minority Interest,384400000.0,360200000.0,428800000.0,568000000.0,
Total Non Current Liabilities Net Minority Interest,57200000.0,53700000.0,134400000.0,213600000.0,
Other Non Current Liabilities,,,,,40800000.0
Non Current Pension And Other Postretirement Benefit Plans,3400000.0,3200000.0,2800000.0,3300000.0,
Long Term Debt And Capital Lease Obligation,7200000.0,7500000.0,83500000.0,161500000.0,
Long Term Capital Lease Obligation,7200000.0,7500000.0,8500000.0,11500000.0,
Long Term Debt,0.0,0.0,75000000.0,150000000.0,
Long Term Provisions,46600000.0,43000000.0,48100000.0,48800000.0,
Current Liabilities,327200000.0,306500000.0,294400000.0,354400000.0,
Other Current Liabilities,10400000.0,18300000.0,18100000.0,16400000.0,
Current Debt And Capital Lease Obligation,6400000.0,6700000.0,7300000.0,6900000.0,
Current Capital Lease Obligation,6400000.0,6700000.0,7300000.0,6900000.0,
Pensionand Other Post Retirement Benefit Plans Current,10700000.0,10000000.0,11100000.0,13100000.0,
Current Provisions,27800000.0,30600000.0,29700000.0,34100000.0,
Payables,114500000.0,100300000.0,93100000.0,150300000.0,
Total Tax Payable,5600000.0,3900000.0,6500000.0,24500000.0,
Accounts Payable,108900000.0,96400000.0,86600000.0,125800000.0,
Total Assets,946100000.0,869100000.0,903800000.0,990900000.0,
Total Non Current Assets,351300000.0,330800000.0,355700000.0,362900000.0,
Other Non Current Assets,,,,100000.0,
Non Current Deferred Taxes Assets,11500000.0,13800000.0,14200000.0,14000000.0,
Investmentin Financial Assets,43200000.0,33300000.0,38600000.0,50600000.0,
Available For Sale Securities,,,38600000.0,50600000.0,400000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,43200000.0,33300000.0,,,
Goodwill And Other Intangible Assets,281100000.0,268500000.0,285500000.0,277800000.0,
Other Intangible Assets,44100000.0,37400000.0,54600000.0,54800000.0,
Goodwill,237000000.0,231100000.0,230900000.0,223000000.0,
Net PPE,14900000.0,14800000.0,17400000.0,20400000.0,
Accumulated Depreciation,-18700000.0,-17700000.0,-17300000.0,-16600000.0,
Gross PPE,33600000.0,32500000.0,34700000.0,37000000.0,
Other Properties,20400000.0,18800000.0,19900000.0,19400000.0,
Machinery Furniture Equipment,1100000.0,1500000.0,1700000.0,2100000.0,
Buildings And Improvements,12100000.0,12200000.0,13100000.0,15500000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,594800000.0,538300000.0,548100000.0,628000000.0,
Other Current Assets,,,,100000.0,
Hedging Assets Current,3900000.0,4000000.0,100000.0,3200000.0,
Prepaid Assets,10000000.0,11000000.0,23700000.0,16500000.0,
Inventory,165600000.0,176000000.0,208400000.0,225100000.0,
Other Inventories,,,,100000.0,
Finished Goods,165600000.0,176000000.0,208400000.0,225000000.0,
Other Receivables,12900000.0,4700000.0,11600000.0,4800000.0,
Taxes Receivable,1900000.0,1600000.0,2900000.0,7300000.0,
Accounts Receivable,140000000.0,146700000.0,147000000.0,191900000.0,
Allowance For Doubtful Accounts Receivable,-5900000.0,-5700000.0,-6000000.0,-11900000.0,
Gross Accounts Receivable,145900000.0,152400000.0,153000000.0,203800000.0,
Cash Cash Equivalents And Short Term Investments,260500000.0,194300000.0,154400000.0,179100000.0,
Cash And Cash Equivalents,260500000.0,194300000.0,154400000.0,179100000.0,
Cash Financial,260500000.0,194300000.0,154400000.0,179100000.0,
