,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Preferred Shares Number,1000000.0,1000000.0,1000000.0,1000000.0,
Ordinary Shares Number,29000905.0,32098090.0,34383230.0,36939981.0,
Share Issued,29000905.0,32098090.0,34383230.0,36939981.0,
Tangible Book Value,118468000.0,136174000.0,231486000.0,290732000.0,
Invested Capital,119778000.0,137528000.0,233053000.0,290732000.0,
Working Capital,2446000.0,19684000.0,23415000.0,132929000.0,
Net Tangible Assets,118468000.0,136174000.0,231486000.0,290732000.0,
Common Stock Equity,119778000.0,137528000.0,233053000.0,290732000.0,
Total Capitalization,119778000.0,137528000.0,233053000.0,290732000.0,
Total Equity Gross Minority Interest,119778000.0,137528000.0,233053000.0,290732000.0,
Stockholders Equity,119778000.0,137528000.0,233053000.0,290732000.0,
Other Equity Interest,,-111000.0,,,81000.0
Retained Earnings,-148841000.0,-145327000.0,-63363000.0,-23342000.0,
Additional Paid In Capital,264837000.0,279172000.0,292622000.0,310280000.0,
Capital Stock,3000000.0,3310000.0,3538000.0,3794000.0,
Common Stock,3000000.0,3310000.0,3538000.0,3794000.0,
Total Liabilities Net Minority Interest,1152000.0,783000.0,1170000.0,6680000.0,
Total Non Current Liabilities Net Minority Interest,97000.0,120000.0,162000.0,0.0,
Other Non Current Liabilities,,-1000.0,1000.0,,
Non Current Deferred Taxes Liabilities,97000.0,121000.0,161000.0,0.0,
Current Liabilities,1055000.0,663000.0,1008000.0,6680000.0,
Other Current Liabilities,694000.0,169000.0,86000.0,255000.0,
Payables,0.0,0.0,61000.0,2790000.0,
Accounts Payable,0.0,0.0,61000.0,2790000.0,
Total Assets,120930000.0,138311000.0,234223000.0,297412000.0,
Total Non Current Assets,117429000.0,117964000.0,209799000.0,157802000.0,
Other Non Current Assets,3000.0,,1964000.0,,
Investmentin Financial Assets,116098000.0,116584000.0,208198000.0,157802000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,116098000.0,116584000.0,208198000.0,157802000.0,
Goodwill And Other Intangible Assets,1310000.0,1354000.0,1567000.0,,
Other Intangible Assets,383000.0,484000.0,643000.0,,
Goodwill,927000.0,870000.0,924000.0,,
Net PPE,18000.0,26000.0,34000.0,0.0,
Current Assets,3501000.0,20347000.0,24423000.0,139609000.0,
Other Current Assets,417000.0,,-1000.0,,
Other Receivables,391000.0,727000.0,215000.0,118000.0,
Taxes Receivable,26000.0,0.0,30000.0,330000.0,
Cash Cash Equivalents And Short Term Investments,3084000.0,19620000.0,24179000.0,139161000.0,
Cash And Cash Equivalents,3084000.0,19620000.0,24179000.0,139161000.0,
Cash Financial,3084000.0,19620000.0,,139161000.0,7515000.0
