,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,333840085.0,215588553.0,116771626.0,116927410.0,
Share Issued,333840085.0,215588553.0,116771626.0,116927410.0,
Total Debt,,,,,0.0
Tangible Book Value,-11921000.0,-8351000.0,4440000.0,5707198.0,
Invested Capital,4650000.0,7709000.0,18074000.0,18760054.0,
Working Capital,-12149000.0,-8621000.0,-4501000.0,5649782.0,
Net Tangible Assets,-11921000.0,-8351000.0,4440000.0,5707198.0,
Common Stock Equity,4650000.0,7709000.0,18074000.0,18760054.0,
Total Capitalization,4650000.0,7709000.0,18074000.0,18760054.0,
Total Equity Gross Minority Interest,4650000.0,7709000.0,18074000.0,18760054.0,
Stockholders Equity,4650000.0,7709000.0,18074000.0,18760054.0,
Other Equity Interest,-12842000.0,2293000.0,18582000.0,21075503.0,
Retained Earnings,-15892000.0,-13203000.0,-9070000.0,-10877757.0,
Capital Stock,33384000.0,18619000.0,8562000.0,8562308.0,
Common Stock,33384000.0,18619000.0,8562000.0,8562308.0,
Total Liabilities Net Minority Interest,27745000.0,22466000.0,8382000.0,8768075.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,-1000.0,0.0,
Current Liabilities,27745000.0,22466000.0,8383000.0,8768075.0,
Other Current Liabilities,321000.0,600000.0,2641000.0,109583.0,
Current Debt And Capital Lease Obligation,,,,,0.0
Current Debt,,,,,0.0
Payables,7142000.0,1566000.0,2068000.0,449717.0,
Total Tax Payable,37000.0,20000.0,45000.0,32852.0,
Accounts Payable,7105000.0,1546000.0,2023000.0,416865.0,
Total Assets,32395000.0,30175000.0,26456000.0,27528129.0,
Total Non Current Assets,16799000.0,16332000.0,13774000.0,13110272.0,
Other Non Current Assets,-1000.0,-1000.0,8801000.0,1.0,
Goodwill And Other Intangible Assets,16571000.0,16060000.0,13634000.0,13052856.0,
Other Intangible Assets,16571000.0,16060000.0,13634000.0,13052856.0,
Net PPE,211000.0,260000.0,127000.0,44296.0,
Accumulated Depreciation,-2957000.0,-2807000.0,-2539000.0,-2242861.0,
Gross PPE,3168000.0,3067000.0,2666000.0,2287157.0,
Other Properties,,3067000.0,2666000.0,2287157.0,2109171.0
Machinery Furniture Equipment,3168000.0,3067000.0,2666000.0,2287157.0,
Current Assets,15596000.0,13845000.0,3882000.0,14417857.0,
Other Receivables,1893000.0,588000.0,887000.0,872912.0,
Accounts Receivable,4430000.0,620000.0,938000.0,4257847.0,
Cash Cash Equivalents And Short Term Investments,9273000.0,12637000.0,2057000.0,9287098.0,
Cash And Cash Equivalents,9273000.0,12637000.0,2057000.0,9287098.0,
Cash Equivalents,9273000.0,12637000.0,2057000.0,9287098.0,
Cash Financial,,12637000.0,2057000.0,9287098.0,1094940.0
