,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,261194816.0,171979953.0,121243483.0,60453492.0,
Share Issued,261194816.0,171979953.0,121243483.0,60453492.0,
Total Debt,,922000.0,0.0,,
Tangible Book Value,67485000.0,69070000.0,21574000.0,16576000.0,
Invested Capital,72683000.0,69325000.0,24610000.0,21448000.0,
Working Capital,7485000.0,14014000.0,16396000.0,11558000.0,
Net Tangible Assets,67485000.0,69070000.0,21574000.0,16576000.0,
Common Stock Equity,72683000.0,69325000.0,24610000.0,21448000.0,
Total Capitalization,72683000.0,69325000.0,24610000.0,21448000.0,
Total Equity Gross Minority Interest,72683000.0,69325000.0,24610000.0,21448000.0,
Minority Interest,,0.0,0.0,0.0,
Stockholders Equity,72683000.0,69325000.0,24610000.0,21448000.0,
Other Equity Interest,,,,,1365000.0
Retained Earnings,-188285000.0,-170277000.0,-86710000.0,-68014000.0,
Additional Paid In Capital,247908000.0,231238000.0,105422000.0,86950000.0,
Capital Stock,13060000.0,8364000.0,5897000.0,2690000.0,
Common Stock,13060000.0,8364000.0,5897000.0,2690000.0,
Total Liabilities Net Minority Interest,1273000.0,1290000.0,2370000.0,2500000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,,922000.0,0.0,,
Long Term Debt,,922000.0,0.0,,
Current Liabilities,1273000.0,1290000.0,2370000.0,2500000.0,
Other Current Liabilities,367000.0,58000.0,564000.0,1105000.0,
Payables,223000.0,718000.0,922000.0,819000.0,
Other Payable,,110000.0,,,
Accounts Payable,223000.0,608000.0,922000.0,819000.0,
Total Assets,73956000.0,70615000.0,26980000.0,23948000.0,
Total Non Current Assets,65198000.0,55311000.0,8213000.0,9891000.0,
Other Non Current Assets,,,,,5179000.0
Long Term Equity Investment,60000000.0,55000000.0,,,
Investmentsin Associatesat Cost,60000000.0,0.0,,,
Investmentsin Subsidiariesat Cost,0.0,55000000.0,,,
Goodwill And Other Intangible Assets,5198000.0,255000.0,3036000.0,4872000.0,
Other Intangible Assets,5198000.0,255000.0,3036000.0,4872000.0,
Net PPE,,4352000.0,5088000.0,5019000.0,6683000.0
Accumulated Depreciation,,-10881000.0,-8274000.0,-6629000.0,-4407000.0
Gross PPE,,15234000.0,13362000.0,11648000.0,11090000.0
Construction In Progress,,14000.0,672000.0,0.0,0.0
Other Properties,,912000.0,912000.0,,
Machinery Furniture Equipment,,14308000.0,11778000.0,11648000.0,11090000.0
Current Assets,8758000.0,15304000.0,18766000.0,14058000.0,
Inventory,75000.0,0.0,387000.0,67000.0,
Work In Process,75000.0,0.0,,,
Other Receivables,1401000.0,438000.0,1299000.0,751000.0,
Accounts Receivable,,4218000.0,53000.0,372000.0,726000.0
Cash Cash Equivalents And Short Term Investments,7282000.0,14866000.0,17027000.0,12868000.0,
Cash And Cash Equivalents,7282000.0,14866000.0,17027000.0,12868000.0,
Cash Financial,7282000.0,14866000.0,17027000.0,12868000.0,
