,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,38646825.0,38646825.0,38646825.0,32544375.0,
Preferred Shares Number,12415295.0,12415295.0,12415295.0,,
Ordinary Shares Number,1192427326.0,1086221161.0,1086221161.0,1092323611.0,
Share Issued,1231074151.0,1124867986.0,1124867986.0,1124867986.0,
Net Debt,30560000000.0,32906000000.0,46494000000.0,45993000000.0,
Total Debt,32973000000.0,34710000000.0,49096000000.0,47564000000.0,
Tangible Book Value,20033000000.0,20218000000.0,28894000000.0,30283000000.0,
Invested Capital,52657000000.0,55338000000.0,78741000000.0,79906000000.0,
Working Capital,-17088000000.0,-14344000000.0,-14042000000.0,-14797000000.0,
Net Tangible Assets,20033000000.0,20218000000.0,28894000000.0,30283000000.0,
Capital Lease Obligations,1827000000.0,1375000000.0,1623000000.0,1000000000.0,
Common Stock Equity,21511000000.0,22003000000.0,31268000000.0,33342000000.0,
Total Capitalization,35749000000.0,41508000000.0,64013000000.0,65358000000.0,
Total Equity Gross Minority Interest,21511000000.0,22017000000.0,31311000000.0,33938000000.0,
Minority Interest,0.0,14000000.0,43000000.0,596000000.0,
Stockholders Equity,21511000000.0,22003000000.0,31268000000.0,33342000000.0,
Other Equity Interest,1132000000.0,1300000000.0,,,
Retained Earnings,-4799000000.0,-3086000000.0,7151000000.0,10167000000.0,
Additional Paid In Capital,21411000000.0,20616000000.0,20616000000.0,20616000000.0,
Capital Stock,2487000000.0,2275000000.0,2275000000.0,2275000000.0,
Common Stock,2487000000.0,2275000000.0,2275000000.0,2275000000.0,
Total Liabilities Net Minority Interest,40274000000.0,42833000000.0,59551000000.0,58298000000.0,
Total Non Current Liabilities Net Minority Interest,21744000000.0,26889000000.0,41995000000.0,41547000000.0,
Other Non Current Liabilities,60000000.0,41000000.0,43000000.0,67000000.0,
Derivative Product Liabilities,147000000.0,259000000.0,22000000.0,337000000.0,
Non Current Deferred Taxes Liabilities,5472000000.0,5709000000.0,7562000000.0,8127000000.0,
Long Term Debt And Capital Lease Obligation,16065000000.0,20880000000.0,34368000000.0,33016000000.0,
Long Term Capital Lease Obligation,1827000000.0,1375000000.0,1623000000.0,1000000000.0,
Long Term Debt,14238000000.0,19505000000.0,32745000000.0,32016000000.0,
Current Liabilities,18530000000.0,15944000000.0,17556000000.0,16751000000.0,
Other Current Liabilities,78000000.0,81000000.0,613000000.0,92000000.0,
Current Debt And Capital Lease Obligation,16908000000.0,13830000000.0,14728000000.0,14548000000.0,
Current Debt,16908000000.0,13830000000.0,14728000000.0,14548000000.0,
Payables,587000000.0,806000000.0,953000000.0,768000000.0,
Other Payable,422000000.0,622000000.0,606000000.0,317000000.0,
Total Tax Payable,22000000.0,10000000.0,19000000.0,26000000.0,
Accounts Payable,143000000.0,174000000.0,328000000.0,425000000.0,
Total Assets,61785000000.0,64850000000.0,90862000000.0,92236000000.0,
Total Non Current Assets,60343000000.0,63250000000.0,87348000000.0,90282000000.0,
Other Non Current Assets,73000000.0,60000000.0,74000000.0,85000000.0,
Financial Assets,231000000.0,562000000.0,1312000000.0,251000000.0,
Investmentin Financial Assets,1469000000.0,1351000000.0,65000000.0,2263000000.0,
Available For Sale Securities,,,60000000.0,70000000.0,3000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,1351000000.0,5000000.0,2193000000.0,4347000000.0
Trading Securities,,,,2263000000.0,4347000000.0
Long Term Equity Investment,1469000000.0,1351000000.0,3415000000.0,472000000.0,
Investments In Other Ventures Under Equity Method,1469000000.0,1351000000.0,,,
Investmentsin Associatesat Cost,0.0,0.0,3415000000.0,472000000.0,
Investment Properties,55205000000.0,58033000000.0,78387000000.0,83084000000.0,
Goodwill And Other Intangible Assets,1478000000.0,1785000000.0,2374000000.0,3059000000.0,
Other Intangible Assets,,,,,3000000.0
Goodwill,1478000000.0,1785000000.0,2374000000.0,3059000000.0,
Net PPE,1871000000.0,1443000000.0,1705000000.0,1068000000.0,
Accumulated Depreciation,-148000000.0,-127000000.0,-105000000.0,-81000000.0,
Gross PPE,2019000000.0,1570000000.0,1810000000.0,1149000000.0,
Other Properties,223000000.0,233000000.0,409000000.0,378000000.0,
Machinery Furniture Equipment,208000000.0,211000000.0,16000000.0,10000000.0,
Buildings And Improvements,1588000000.0,1126000000.0,1385000000.0,761000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1442000000.0,1600000000.0,3514000000.0,1954000000.0,
Other Current Assets,856000000.0,,,-1257000000.0,-85000000.0
Prepaid Assets,214000000.0,208000000.0,1000000.0,12000000.0,
Inventory,0.0,290000000.0,206000000.0,63000000.0,
Finished Goods,0.0,290000000.0,206000000.0,63000000.0,
Other Receivables,548000000.0,611000000.0,1126000000.0,1242000000.0,
Taxes Receivable,47000000.0,15000000.0,,,
Accounts Receivable,47000000.0,47000000.0,103000000.0,66000000.0,
Allowance For Doubtful Accounts Receivable,-22000000.0,-13000000.0,-22000000.0,-25000000.0,
Gross Accounts Receivable,69000000.0,60000000.0,125000000.0,91000000.0,
Cash Cash Equivalents And Short Term Investments,586000000.0,429000000.0,2078000000.0,571000000.0,
Other Short Term Investments,,,1099000000.0,,
Cash And Cash Equivalents,586000000.0,429000000.0,979000000.0,571000000.0,
