,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,104851201.0,104851201.0,104851201.0,104851201.0,
Share Issued,104851201.0,104851201.0,104851201.0,104851201.0,
Net Debt,558000000.0,514100000.0,462800000.0,350400000.0,
Total Debt,790800000.0,773300000.0,628300000.0,606700000.0,
Tangible Book Value,-484100000.0,-549200000.0,-463800000.0,-433100000.0,
Invested Capital,1145200000.0,973000000.0,780200000.0,687200000.0,
Working Capital,183600000.0,94600000.0,62600000.0,140100000.0,
Net Tangible Assets,-484100000.0,-549200000.0,-463800000.0,-433100000.0,
Capital Lease Obligations,99300000.0,98100000.0,58700000.0,59000000.0,
Common Stock Equity,453700000.0,297800000.0,210600000.0,139500000.0,
Total Capitalization,1101200000.0,914200000.0,731400000.0,687200000.0,
Total Equity Gross Minority Interest,453700000.0,297800000.0,210600000.0,139500000.0,
Stockholders Equity,453700000.0,297800000.0,210600000.0,139500000.0,
Retained Earnings,430100000.0,299800000.0,190700000.0,138400000.0,
Capital Stock,500000.0,500000.0,500000.0,500000.0,
Common Stock,500000.0,500000.0,500000.0,500000.0,
Total Liabilities Net Minority Interest,1544100000.0,1391900000.0,1111900000.0,1006800000.0,
Total Non Current Liabilities Net Minority Interest,914400000.0,853100000.0,686900000.0,700900000.0,
Other Non Current Liabilities,181200000.0,141700000.0,116600000.0,108300000.0,
Non Current Deferred Taxes Liabilities,17300000.0,21900000.0,9200000.0,0.0,
Long Term Debt And Capital Lease Obligation,715900000.0,689500000.0,561100000.0,592600000.0,
Long Term Capital Lease Obligation,68400000.0,73100000.0,40300000.0,44900000.0,
Long Term Debt,647500000.0,616400000.0,520800000.0,547700000.0,
Current Liabilities,629700000.0,538800000.0,425000000.0,305900000.0,
Other Current Liabilities,70300000.0,69300000.0,21600000.0,22300000.0,
Current Debt And Capital Lease Obligation,74900000.0,83800000.0,67200000.0,14100000.0,
Current Capital Lease Obligation,30900000.0,25000000.0,18400000.0,14100000.0,
Current Debt,44000000.0,58800000.0,48800000.0,0.0,
Payables,155100000.0,104400000.0,81700000.0,84800000.0,
Other Payable,1300000.0,2400000.0,300000.0,2700000.0,
Total Tax Payable,14600000.0,1500000.0,3300000.0,4600000.0,
Accounts Payable,139200000.0,100500000.0,78100000.0,77500000.0,
Total Assets,1997800000.0,1689700000.0,1322500000.0,1146300000.0,
Total Non Current Assets,1184500000.0,1056300000.0,834900000.0,700300000.0,
Non Current Deferred Taxes Assets,67600000.0,54400000.0,58600000.0,51100000.0,
Investmentin Financial Assets,13300000.0,13000000.0,14500000.0,,
Goodwill And Other Intangible Assets,937800000.0,847000000.0,674400000.0,572600000.0,
Other Intangible Assets,653900000.0,644800000.0,616100000.0,572600000.0,
Goodwill,283900000.0,202200000.0,58300000.0,0.0,
Net PPE,165800000.0,141900000.0,87400000.0,76200000.0,
Accumulated Depreciation,-260100000.0,-207300000.0,-221600000.0,-172800000.0,
Gross PPE,425900000.0,349200000.0,309000000.0,249000000.0,
Other Properties,162600000.0,121400000.0,139100000.0,108600000.0,
Machinery Furniture Equipment,88200000.0,77500000.0,70700000.0,55100000.0,
Buildings And Improvements,175100000.0,150300000.0,99200000.0,85300000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,813300000.0,633400000.0,487600000.0,446000000.0,
Other Current Assets,,100000.0,,-100000.0,100000.0
Prepaid Assets,48300000.0,38400000.0,31700000.0,21100000.0,
Inventory,203100000.0,129300000.0,87700000.0,58200000.0,
Finished Goods,162600000.0,97200000.0,77000000.0,47100000.0,
Work In Process,200000.0,0.0,0.0,500000.0,
Raw Materials,40300000.0,32100000.0,10700000.0,10600000.0,
Other Receivables,40500000.0,34500000.0,24500000.0,30200000.0,
Accounts Receivable,387900000.0,270000000.0,236900000.0,139200000.0,
Allowance For Doubtful Accounts Receivable,-6400000.0,-7000000.0,-6100000.0,-1400000.0,
Gross Accounts Receivable,394300000.0,277000000.0,243000000.0,140600000.0,
Cash Cash Equivalents And Short Term Investments,133500000.0,161100000.0,106800000.0,197300000.0,
Cash And Cash Equivalents,133500000.0,161100000.0,106800000.0,197300000.0,
Cash Equivalents,500000.0,500000.0,500000.0,0.0,
Cash Financial,132900000.0,160600000.0,106300000.0,197300000.0,
