,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,12425926.0,12425926.0,12425926.0,12425926.0
Share Issued,12425926.0,12425926.0,12425926.0,12425926.0
Total Debt,33813000.0,53387000.0,20544576.0,16963322.0
Tangible Book Value,115535000.0,61827000.0,18320956.0,12016222.0
Invested Capital,170730000.0,140792000.0,60191898.0,54038681.0
Working Capital,151097000.0,100168000.0,13026973.0,-3458514.0
Net Tangible Assets,115535000.0,61827000.0,18320956.0,12016222.0
Capital Lease Obligations,6458000.0,9776000.0,,
Common Stock Equity,143375000.0,97181000.0,39647322.0,37075359.0
Total Capitalization,146089000.0,99355000.0,45071322.0,41394859.0
Total Equity Gross Minority Interest,146167000.0,161187000.0,70244796.0,45658077.0
Minority Interest,2792000.0,64006000.0,30597474.0,8582718.0
Stockholders Equity,143375000.0,97181000.0,39647322.0,37075359.0
Other Equity Interest,-138500000.0,97081000.0,39547322.0,36975359.0
Additional Paid In Capital,281254000.0,0.0,,
Capital Stock,621000.0,100000.0,100000.0,100000.0
Common Stock,621000.0,100000.0,100000.0,100000.0
Total Liabilities Net Minority Interest,511667000.0,410595000.0,333936798.0,210858737.0
Total Non Current Liabilities Net Minority Interest,135890000.0,54572000.0,11034938.0,8401664.0
Non Current Deferred Taxes Liabilities,30958000.0,42622000.0,5610938.0,4082164.0
Long Term Debt And Capital Lease Obligation,9172000.0,11950000.0,5424000.0,4319500.0
Long Term Capital Lease Obligation,6458000.0,9776000.0,,
Long Term Debt,2714000.0,2174000.0,5424000.0,4319500.0
Long Term Provisions,95760000.0,,,
Current Liabilities,375777000.0,356023000.0,322901860.0,202457073.0
Other Current Liabilities,14413000.0,2230000.0,1937461.0,2159643.0
Current Debt And Capital Lease Obligation,24641000.0,41437000.0,15120576.0,12643822.0
Current Debt,24641000.0,41437000.0,15120576.0,12643822.0
Pensionand Other Post Retirement Benefit Plans Current,100890000.0,90097000.0,59092534.0,39837065.0
Payables,185144000.0,186733000.0,205610698.0,126960456.0
Total Tax Payable,78218000.0,83689000.0,99908701.0,75864562.0
Accounts Payable,106926000.0,103044000.0,105701997.0,51095894.0
Total Assets,657834000.0,571782000.0,404181594.0,256516814.0
Total Non Current Assets,130960000.0,115591000.0,68252761.0,57518255.0
Other Non Current Assets,,1000.0,,
Non Current Deferred Taxes Assets,0.0,2221000.0,2220688.0,2220688.0
Long Term Equity Investment,333000.0,333000.0,0.0,0.0
Investmentsin Associatesat Cost,333000.0,333000.0,0.0,0.0
Goodwill And Other Intangible Assets,27840000.0,35354000.0,21326366.0,25059137.0
Other Intangible Assets,1326000.0,2481000.0,3274490.0,1268707.0
Goodwill,26514000.0,32873000.0,18051876.0,23790430.0
Net PPE,99223000.0,74655000.0,39990067.0,24948400.0
Accumulated Depreciation,-63288000.0,-50895000.0,-32162242.0,-26136433.0
Gross PPE,162511000.0,125550000.0,72152309.0,51084833.0
Other Properties,91070000.0,81875000.0,36335997.0,22587279.0
Machinery Furniture Equipment,,47859333.0,36335997.0,22587279.0
Buildings And Improvements,71441000.0,43675000.0,35816312.0,28497554.0
Properties,0.0,0.0,0.0,0.0
Current Assets,526874000.0,456191000.0,335928833.0,198998559.0
Other Current Assets,,1000.0,,
Prepaid Assets,25349000.0,31465000.0,37669036.0,31037666.0
Inventory,121417000.0,107493000.0,55077919.0,18677505.0
Finished Goods,91105000.0,81745000.0,,
Raw Materials,30312000.0,25748000.0,55077919.0,18677505.0
Other Receivables,43707000.0,63486000.0,44280424.0,49571567.0
Taxes Receivable,481000.0,6510000.0,2579308.0,1871819.0
Accounts Receivable,144947000.0,124272000.0,109112399.0,57463789.0
Cash Cash Equivalents And Short Term Investments,190973000.0,122964000.0,124878783.0,71413879.0
Cash And Cash Equivalents,190973000.0,122964000.0,124878783.0,71413879.0
Cash Equivalents,,642807.0,601841.0,306666.0
Cash Financial,190973000.0,122964000.0,124878783.0,71413879.0
