,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,19396819.0,19396819.0,19374347.0,19374347.0,
Share Issued,19396819.0,19396819.0,19374347.0,19374347.0,
Total Debt,600229000.0,457586000.0,367769000.0,270577000.0,
Tangible Book Value,230313000.0,43070000.0,184484000.0,38262000.0,
Invested Capital,2096195000.0,1611060000.0,1441357000.0,1112564000.0,
Working Capital,618307000.0,425900000.0,478593000.0,378796000.0,
Net Tangible Assets,230313000.0,43070000.0,184484000.0,38262000.0,
Capital Lease Obligations,168287000.0,147180000.0,140342000.0,141263000.0,
Common Stock Equity,1664253000.0,1300654000.0,1213930000.0,983250000.0,
Total Capitalization,1877742000.0,1366483000.0,1298451000.0,1112564000.0,
Total Equity Gross Minority Interest,1664756000.0,1300654000.0,1213930000.0,983250000.0,
Minority Interest,503000.0,0.0,,,
Stockholders Equity,1664253000.0,1300654000.0,1213930000.0,983250000.0,
Retained Earnings,1512947000.0,1149348000.0,1068939000.0,971899000.0,
Additional Paid In Capital,144840000.0,144840000.0,138533000.0,4893000.0,
Capital Stock,6466000.0,6466000.0,6458000.0,6458000.0,
Common Stock,6466000.0,6466000.0,6458000.0,6458000.0,
Total Liabilities Net Minority Interest,1698588000.0,1655767000.0,1544589000.0,1508587000.0,
Total Non Current Liabilities Net Minority Interest,619166000.0,591714000.0,508196000.0,542544000.0,
Other Non Current Liabilities,416667000.0,,-1000.0,-1000.0,3000.0
Non Current Deferred Taxes Liabilities,97369000.0,95886000.0,83932000.0,81933000.0,
Long Term Debt And Capital Lease Obligation,329315000.0,171005000.0,178861000.0,226769000.0,
Long Term Capital Lease Obligation,115826000.0,105176000.0,94340000.0,97455000.0,
Long Term Debt,213489000.0,65829000.0,84521000.0,129314000.0,
Long Term Provisions,192482000.0,324823000.0,245404000.0,233843000.0,
Current Liabilities,1079422000.0,1064053000.0,1036393000.0,966043000.0,
Other Current Liabilities,56541000.0,59112000.0,69579000.0,212339000.0,
Current Deferred Taxes Liabilities,,,,,5270000.0
Current Debt And Capital Lease Obligation,270914000.0,286581000.0,188908000.0,43808000.0,
Current Capital Lease Obligation,52461000.0,42004000.0,46002000.0,43808000.0,
Current Debt,218453000.0,244577000.0,142906000.0,,
Current Provisions,16497000.0,94835000.0,46205000.0,42711000.0,
Payables,54192000.0,72559000.0,54533000.0,47308000.0,
Total Tax Payable,106000.0,14176000.0,5332000.0,12208000.0,
Accounts Payable,54086000.0,58383000.0,49201000.0,35100000.0,
Total Assets,3363344000.0,2956421000.0,2758519000.0,2491837000.0,
Total Non Current Assets,1665615000.0,1466468000.0,1243533000.0,1146999000.0,
Other Non Current Assets,4000.0,-1000.0,,1000.0,2000.0
Non Current Deferred Taxes Assets,7964000.0,9886000.0,14332000.0,10293000.0,
Investmentin Financial Assets,38591000.0,,,,
Long Term Equity Investment,5352000.0,1430000.0,0.0,,
Investmentsin Associatesat Cost,5352000.0,1430000.0,0.0,,
Goodwill And Other Intangible Assets,1433940000.0,1257584000.0,1029446000.0,944988000.0,
Other Intangible Assets,161726000.0,153591000.0,120564000.0,114894000.0,
Goodwill,1272214000.0,1103993000.0,908882000.0,830094000.0,
Net PPE,193081000.0,180410000.0,186405000.0,180073000.0,
Accumulated Depreciation,-143259000.0,-124865000.0,-112969000.0,-80685000.0,
Gross PPE,336340000.0,305275000.0,299374000.0,260758000.0,
Other Properties,5126000.0,5595000.0,5628000.0,127684000.0,
Machinery Furniture Equipment,176433000.0,162867000.0,162072000.0,,
Buildings And Improvements,154781000.0,136813000.0,131674000.0,133074000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1697729000.0,1489953000.0,1514986000.0,1344839000.0,
Other Current Assets,1000.0,-1000.0,1000.0,1000.0,
Prepaid Assets,98872000.0,89728000.0,66837000.0,,
Other Receivables,168578000.0,153596000.0,147942000.0,193551000.0,
Accounts Receivable,726946000.0,714315000.0,723145000.0,556852000.0,
Allowance For Doubtful Accounts Receivable,-9192000.0,-5579000.0,-2689000.0,,
Gross Accounts Receivable,736138000.0,719894000.0,725834000.0,,
Cash Cash Equivalents And Short Term Investments,703332000.0,532315000.0,577061000.0,594435000.0,
Cash And Cash Equivalents,703332000.0,532315000.0,577061000.0,594435000.0,
