,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,29481663.0,25785150.0,25167250.0,24427407.0,
Share Issued,29481663.0,25785150.0,25167250.0,24427407.0,
Net Debt,23850000.0,44683000.0,19120000.0,8064000.0,
Total Debt,74974000.0,57047000.0,34342000.0,16635000.0,
Tangible Book Value,30960000.0,-11865000.0,-41007000.0,-32616000.0,
Invested Capital,485756000.0,325980000.0,374069000.0,402914000.0,
Working Capital,39136000.0,26539000.0,42021000.0,9764000.0,
Net Tangible Assets,30960000.0,-11865000.0,-41007000.0,-32616000.0,
Capital Lease Obligations,30145000.0,,,,
Common Stock Equity,440927000.0,268933000.0,339727000.0,386279000.0,
Total Capitalization,456484000.0,300541000.0,367175000.0,394328000.0,
Total Equity Gross Minority Interest,440927000.0,268933000.0,339727000.0,386279000.0,
Stockholders Equity,440927000.0,268933000.0,339727000.0,386279000.0,
Other Equity Interest,,,,-47858000.0,
Retained Earnings,-102781000.0,-225064000.0,-144276000.0,-47858000.0,
Additional Paid In Capital,528967000.0,481182000.0,471495000.0,421997000.0,
Capital Stock,14741000.0,12815000.0,12508000.0,12140000.0,
Common Stock,14741000.0,12815000.0,12508000.0,12140000.0,
Total Liabilities Net Minority Interest,131838000.0,130501000.0,155465000.0,150839000.0,
Total Non Current Liabilities Net Minority Interest,40768000.0,58001000.0,99246000.0,68016000.0,
Other Non Current Liabilities,,21572000.0,25874000.0,1000.0,
Non Current Pension And Other Postretirement Benefit Plans,,0.0,39139000.0,28940000.0,
Non Current Deferred Taxes Liabilities,0.0,4821000.0,6785000.0,12969000.0,
Long Term Debt And Capital Lease Obligation,40768000.0,31608000.0,27448000.0,8049000.0,
Long Term Capital Lease Obligation,25211000.0,,,,
Long Term Debt,15557000.0,31608000.0,27448000.0,8049000.0,
Long Term Provisions,,,20874000.0,18057000.0,
Current Liabilities,91070000.0,72500000.0,56219000.0,82823000.0,
Other Current Liabilities,22892000.0,3524000.0,5701000.0,50183000.0,
Current Debt And Capital Lease Obligation,34206000.0,25439000.0,6894000.0,8586000.0,
Current Capital Lease Obligation,4934000.0,,,,
Current Debt,29272000.0,25439000.0,6894000.0,8586000.0,
Pensionand Other Post Retirement Benefit Plans Current,,17230000.0,11961000.0,699000.0,594000.0
Payables,16529000.0,20571000.0,19422000.0,11790000.0,
Accounts Payable,16529000.0,20571000.0,19422000.0,11790000.0,
Total Assets,572765000.0,399434000.0,495192000.0,537118000.0,
Total Non Current Assets,442559000.0,300393000.0,396952000.0,444531000.0,
Other Non Current Assets,,4634000.0,-6000.0,,-2000.0
Non Current Deferred Taxes Assets,,,,,752000.0
Goodwill And Other Intangible Assets,409967000.0,280798000.0,380734000.0,418895000.0,
Other Intangible Assets,63224000.0,43890000.0,49831000.0,52622000.0,
Goodwill,346743000.0,236908000.0,330903000.0,366273000.0,
Net PPE,32020000.0,14434000.0,15695000.0,25636000.0,
Accumulated Depreciation,,-8179000.0,-4183000.0,-12280000.0,-10854000.0
Gross PPE,32020000.0,22613000.0,19878000.0,37916000.0,
Other Properties,20792000.0,,,,
Machinery Furniture Equipment,11228000.0,22613000.0,19878000.0,29261000.0,
Properties,,,0.0,8655000.0,
Current Assets,130206000.0,99039000.0,98240000.0,92587000.0,
Other Current Assets,,,1000.0,,
Current Deferred Assets,,,,,0.0
Prepaid Assets,,265000.0,1105000.0,1362000.0,340000.0
Inventory,57260000.0,44573000.0,42929000.0,28053000.0,
Other Inventories,,,,2000.0,
Finished Goods,,,12877000.0,5208000.0,631000.0
Work In Process,,,7591000.0,12495000.0,4271000.0
Raw Materials,,,22461000.0,10348000.0,6201000.0
Other Receivables,13488000.0,7380000.0,14263000.0,34268000.0,
Taxes Receivable,,964000.0,0.0,132000.0,492000.0
Accounts Receivable,38479000.0,33493000.0,25826000.0,20201000.0,
Cash Cash Equivalents And Short Term Investments,20979000.0,12364000.0,15222000.0,8571000.0,
Cash And Cash Equivalents,20979000.0,12364000.0,15222000.0,8571000.0,
Cash Financial,20979000.0,12364000.0,15222000.0,8571000.0,
