,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,57508974.0,42630537.0,36415790.0,34085883.0,
Share Issued,57508974.0,42630537.0,36415790.0,34085883.0,
Total Debt,957492.0,1417523.0,383485.0,560584.0,
Tangible Book Value,13383591.0,26129343.0,25262512.0,28520990.0,
Invested Capital,47163250.0,52262120.0,58771444.0,55843499.0,
Working Capital,13231717.0,25569795.0,24658695.0,27688389.0,
Net Tangible Assets,13383591.0,26129343.0,25262512.0,28520990.0,
Capital Lease Obligations,957492.0,1417523.0,383485.0,560584.0,
Common Stock Equity,47163250.0,52262120.0,58771444.0,55843499.0,
Total Capitalization,47163250.0,52262120.0,58771444.0,55843499.0,
Total Equity Gross Minority Interest,47163250.0,52262120.0,58771444.0,55843499.0,
Stockholders Equity,47163250.0,52262120.0,58771444.0,55843499.0,
Other Equity Interest,-294580064.0,-268054284.0,-218749684.0,-194719152.0,
Retained Earnings,-294580064.0,-268054284.0,,,
Additional Paid In Capital,339191525.0,318534006.0,276001326.0,249140087.0,
Capital Stock,2645413.0,1823758.0,1519802.0,1422564.0,
Common Stock,2645413.0,1823758.0,1519802.0,1422564.0,
Total Liabilities Net Minority Interest,7801975.0,9252943.0,7721156.0,8348636.0,
Total Non Current Liabilities Net Minority Interest,754498.0,957492.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,754498.0,957492.0,0.0,0.0,
Long Term Capital Lease Obligation,754498.0,957492.0,0.0,0.0,
Current Liabilities,7047477.0,8295451.0,7721156.0,8348636.0,
Other Current Liabilities,810044.0,,346744.0,1015752.0,424863.0
Current Debt And Capital Lease Obligation,202994.0,460031.0,383485.0,560584.0,
Current Capital Lease Obligation,202994.0,460031.0,383485.0,560584.0,
Pensionand Other Post Retirement Benefit Plans Current,335719.0,335464.0,346744.0,325952.0,
Payables,1117119.0,1495171.0,2345441.0,2258836.0,
Total Tax Payable,474325.0,448629.0,431044.0,1154486.0,
Accounts Payable,642794.0,1046542.0,1914397.0,1104350.0,
Total Assets,54965225.0,61515063.0,66492600.0,64192135.0,
Total Non Current Assets,34686031.0,27649817.0,34112749.0,28155110.0,
Non Current Prepaid Assets,,,,,4900.0
Long Term Equity Investment,0.0,67231.0,68653.0,136524.0,
Investmentsin Associatesat Cost,0.0,67231.0,68653.0,136524.0,
Goodwill And Other Intangible Assets,33779659.0,26132777.0,33508932.0,27322509.0,
Other Intangible Assets,33779659.0,26132777.0,33508932.0,27322509.0,
Net PPE,906372.0,1449809.0,535164.0,696077.0,
Accumulated Depreciation,-1701287.0,-2071092.0,-1748574.0,-1527459.0,
Gross PPE,2607659.0,3520901.0,2283738.0,2223536.0,
Other Properties,,3520901.0,2283738.0,2223536.0,2654968.0
Machinery Furniture Equipment,2607659.0,3520901.0,2283738.0,2223536.0,
Current Assets,20279194.0,33865246.0,32379851.0,36037025.0,
Current Deferred Assets,,172104.0,165355.0,398933.0,122162.0
Prepaid Assets,1057877.0,1139804.0,924062.0,1256171.0,
Other Receivables,513821.0,225893.0,,165402.0,870394.0
Taxes Receivable,1102035.0,1725125.0,449987.0,1088610.0,
Accounts Receivable,329212.0,48941.0,1547884.0,771340.0,
Cash Cash Equivalents And Short Term Investments,17276249.0,30725483.0,29292563.0,32755502.0,
Cash And Cash Equivalents,17276249.0,30725483.0,29292563.0,32755502.0,
Cash Financial,17276249.0,30725483.0,29292563.0,32755502.0,
