,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,56158361.0,52471887.0,52361887.0,43772462.0,
Share Issued,56158361.0,52471887.0,52361887.0,43772462.0,
Total Debt,0.0,15437000.0,12577000.0,13290000.0,
Tangible Book Value,14782000.0,11162000.0,34023000.0,34994000.0,
Invested Capital,14782000.0,26599000.0,46600000.0,48284000.0,
Working Capital,14765000.0,26582000.0,46583000.0,48284000.0,
Net Tangible Assets,14782000.0,11162000.0,34023000.0,34994000.0,
Common Stock Equity,14782000.0,11162000.0,34023000.0,34994000.0,
Total Capitalization,14782000.0,26599000.0,46600000.0,48284000.0,
Total Equity Gross Minority Interest,14782000.0,11162000.0,34023000.0,34994000.0,
Stockholders Equity,14782000.0,11162000.0,34023000.0,34994000.0,
Retained Earnings,8885000.0,5652000.0,28525000.0,30398000.0,
Capital Stock,5897000.0,5510000.0,5498000.0,4596000.0,
Common Stock,5897000.0,5510000.0,5498000.0,4596000.0,
Total Liabilities Net Minority Interest,510000.0,18624000.0,14322000.0,18707000.0,
Total Non Current Liabilities Net Minority Interest,0.0,15437000.0,12577000.0,13290000.0,
Long Term Debt And Capital Lease Obligation,0.0,15437000.0,12577000.0,13290000.0,
Long Term Debt,0.0,15437000.0,12577000.0,13290000.0,
Current Liabilities,510000.0,3187000.0,1745000.0,5417000.0,
Other Current Liabilities,-341000.0,,,,
Payables,366000.0,653000.0,1745000.0,5417000.0,
Other Payable,,246000.0,944000.0,617000.0,528000.0
Accounts Payable,366000.0,407000.0,801000.0,4800000.0,
Total Assets,15292000.0,29786000.0,48345000.0,53701000.0,
Total Non Current Assets,17000.0,17000.0,17000.0,0.0,
Non Current Prepaid Assets,,17000.0,17000.0,0.0,
Goodwill And Other Intangible Assets,,0.0,0.0,0.0,11000.0
Other Intangible Assets,,,,,11000.0
Net PPE,,,,,0.0
Accumulated Depreciation,,,,,-196000.0
Gross PPE,,,,,196000.0
Current Assets,15275000.0,29769000.0,48328000.0,53701000.0,
Restricted Cash,,200000.0,200000.0,200000.0,200000.0
Prepaid Assets,0.0,0.0,2010000.0,15230000.0,
Other Receivables,,599000.0,1706000.0,945000.0,545000.0
Taxes Receivable,1904000.0,4834000.0,5500000.0,3180000.0,
Cash Cash Equivalents And Short Term Investments,13371000.0,24136000.0,39112000.0,34346000.0,
Cash And Cash Equivalents,13371000.0,24136000.0,39112000.0,34346000.0,
Cash Financial,,24136000.0,38912000.0,34146000.0,13304000.0
