,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,,325353.0,913085.0,755463.0
Ordinary Shares Number,130978236.0,130978236.0,115446350.0,116405498.0,
Share Issued,130978236.0,130978236.0,115771703.0,117318583.0,
Net Debt,60808000.0,108748000.0,97113000.0,15295000.0,
Total Debt,77042000.0,152118000.0,164344000.0,144945000.0,
Tangible Book Value,581393000.0,666289000.0,613434000.0,1401134000.0,
Invested Capital,657884000.0,817529000.0,776674000.0,1545734000.0,
Net Tangible Assets,581393000.0,666289000.0,613434000.0,1401134000.0,
Common Stock Equity,581393000.0,666289000.0,613434000.0,1401134000.0,
Total Capitalization,657884000.0,817529000.0,776674000.0,1545734000.0,
Total Equity Gross Minority Interest,581393000.0,666289000.0,613434000.0,1401134000.0,
Stockholders Equity,581393000.0,666289000.0,613434000.0,1401134000.0,
Retained Earnings,191006000.0,275915000.0,252824000.0,1040535000.0,
Additional Paid In Capital,388960000.0,388960000.0,359346000.0,359346000.0,
Capital Stock,1427000.0,1414000.0,1264000.0,1253000.0,
Common Stock,1427000.0,1414000.0,1264000.0,1253000.0,
Total Liabilities Net Minority Interest,79621000.0,158333000.0,168120000.0,150027000.0,
Long Term Debt And Capital Lease Obligation,77042000.0,152118000.0,164344000.0,144945000.0,
Payables,951000.0,1003000.0,1008000.0,810000.0,
Total Tax Payable,783000.0,783000.0,801000.0,810000.0,
Accounts Payable,168000.0,220000.0,207000.0,0.0,
Total Assets,661014000.0,824622000.0,781554000.0,1551161000.0,
Investments And Advances,643872000.0,780337000.0,711962000.0,1420759000.0,
Investmentin Financial Assets,643872000.0,780337000.0,711962000.0,1420759000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,643872000.0,780337000.0,711962000.0,1420759000.0,
Net PPE,567000.0,900000.0,1165000.0,410000.0,
Accumulated Depreciation,-694000.0,-1676000.0,-1380000.0,-1069000.0,
Gross PPE,1261000.0,2576000.0,2545000.0,1479000.0,
Prepaid Assets,544000.0,714000.0,1979000.0,431000.0,
Receivables,140000.0,0.0,141000.0,84000.0,
Taxes Receivable,208000.0,179000.0,180000.0,172000.0,
Cash And Cash Equivalents,15683000.0,42492000.0,66127000.0,129305000.0,
Cash Financial,15683000.0,42492000.0,66127000.0,129305000.0,
Cash Cash Equivalents And Federal Funds Sold,15683000.0,42492000.0,66127000.0,129305000.0,
