,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,193274471.0,164728067.0,31931817.0,17270818.0,
Share Issued,193274471.0,164728067.0,31931817.0,17270818.0,
Tangible Book Value,7761000.0,28444000.0,3871000.0,22962000.0,
Invested Capital,7761000.0,28444000.0,3871000.0,22962000.0,
Working Capital,7536000.0,28395000.0,3799000.0,22866000.0,
Net Tangible Assets,7761000.0,28444000.0,3871000.0,22962000.0,
Common Stock Equity,7761000.0,28444000.0,3871000.0,22962000.0,
Total Capitalization,7761000.0,28444000.0,3871000.0,22962000.0,
Total Equity Gross Minority Interest,7761000.0,28444000.0,3871000.0,22962000.0,
Stockholders Equity,7761000.0,28444000.0,3871000.0,22962000.0,
Retained Earnings,-124414000.0,-113355000.0,-101227000.0,-63522000.0,
Additional Paid In Capital,131588000.0,127553000.0,102817000.0,85387000.0,
Capital Stock,587000.0,14246000.0,2281000.0,1097000.0,
Common Stock,587000.0,14246000.0,2281000.0,1097000.0,
Total Liabilities Net Minority Interest,7062000.0,5158000.0,6945000.0,6466000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,
Current Liabilities,7062000.0,5158000.0,6945000.0,6466000.0,
Other Current Liabilities,239000.0,959000.0,108000.0,107000.0,
Pensionand Other Post Retirement Benefit Plans Current,1079000.0,705000.0,724000.0,470000.0,
Payables,4772000.0,2433000.0,3487000.0,5292000.0,
Total Tax Payable,,,,,0.0
Accounts Payable,4772000.0,2433000.0,3487000.0,5292000.0,
Total Assets,14823000.0,33602000.0,10816000.0,29428000.0,
Total Non Current Assets,225000.0,49000.0,72000.0,96000.0,
Other Non Current Assets,1000.0,1000.0,,,
Net PPE,224000.0,48000.0,72000.0,96000.0,
Accumulated Depreciation,-130000.0,-71000.0,-47000.0,-23000.0,
Gross PPE,354000.0,119000.0,119000.0,119000.0,
Machinery Furniture Equipment,354000.0,119000.0,119000.0,119000.0,
Current Assets,14598000.0,33553000.0,10744000.0,29332000.0,
Other Current Assets,1000.0,-1000.0,,,
Current Deferred Assets,,176000.0,0.0,18000.0,0.0
Prepaid Assets,771000.0,380000.0,138000.0,276000.0,
Other Receivables,240000.0,206000.0,170000.0,80000.0,
Taxes Receivable,722000.0,1041000.0,799000.0,406000.0,
Accounts Receivable,1089000.0,0.0,0.0,103000.0,
Cash Cash Equivalents And Short Term Investments,11775000.0,31927000.0,9637000.0,28467000.0,
Cash And Cash Equivalents,11775000.0,31927000.0,9637000.0,28467000.0,
Cash Financial,11775000.0,31927000.0,9637000.0,28467000.0,
