,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,23343978.0,18600480.0,12013504.0,9629055.0,
Share Issued,23343978.0,18600480.0,12013504.0,9629055.0,
Net Debt,,,,,1226000.0
Total Debt,,0.0,0.0,53000.0,2711000.0
Tangible Book Value,540000.0,3582000.0,4566000.0,11766000.0,
Invested Capital,5980000.0,11031000.0,13992000.0,53000.0,
Working Capital,370000.0,3360000.0,4109000.0,11543000.0,
Net Tangible Assets,540000.0,3582000.0,4566000.0,11766000.0,
Common Stock Equity,5980000.0,11031000.0,13992000.0,23917000.0,
Total Capitalization,5980000.0,11031000.0,13992000.0,23917000.0,
Total Equity Gross Minority Interest,5980000.0,11031000.0,13992000.0,23917000.0,
Minority Interest,0.0,0.0,0.0,0.0,
Stockholders Equity,5980000.0,11031000.0,13992000.0,23917000.0,
Other Equity Interest,-108869000.0,-87898000.0,-64903000.0,-47425000.0,
Retained Earnings,-13717000.0,-21091000.0,-22746000.0,-17743000.0,
Additional Paid In Capital,116894000.0,111051000.0,95634000.0,84270000.0,
Capital Stock,11672000.0,8969000.0,6007000.0,4815000.0,
Common Stock,11672000.0,8969000.0,6007000.0,4815000.0,
Total Liabilities Net Minority Interest,7400000.0,3838000.0,7709000.0,1893000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,,,,0.0,53000.0
Long Term Debt,,,,0.0,53000.0
Current Liabilities,7400000.0,3838000.0,7709000.0,1893000.0,
Other Current Liabilities,5179000.0,377000.0,5070000.0,310000.0,
Current Debt And Capital Lease Obligation,,0.0,0.0,53000.0,2658000.0
Current Debt,,0.0,0.0,53000.0,2658000.0
Payables,1420000.0,2393000.0,1820000.0,1009000.0,
Accounts Payable,1420000.0,2393000.0,1820000.0,1009000.0,
Total Assets,13380000.0,14869000.0,21701000.0,25810000.0,
Total Non Current Assets,5610000.0,7671000.0,9883000.0,12374000.0,
Investmentin Financial Assets,166000.0,,422000.0,150000.0,0.0
Long Term Equity Investment,0.0,0.0,0.0,0.0,
Goodwill And Other Intangible Assets,5440000.0,7449000.0,9426000.0,12151000.0,
Other Intangible Assets,5440000.0,7449000.0,9426000.0,12151000.0,
Net PPE,4000.0,12000.0,35000.0,73000.0,
Accumulated Depreciation,-317000.0,-309000.0,-286000.0,-248000.0,
Gross PPE,321000.0,321000.0,321000.0,321000.0,
Machinery Furniture Equipment,321000.0,321000.0,321000.0,321000.0,
Current Assets,7770000.0,7198000.0,11818000.0,13436000.0,
Other Current Assets,,-3000.0,,,
Inventory,3309000.0,4034000.0,3096000.0,2251000.0,
Finished Goods,3309000.0,4034000.0,3096000.0,2251000.0,
Other Receivables,2258000.0,2126000.0,2007000.0,1854000.0,
Accounts Receivable,1254000.0,118000.0,863000.0,2503000.0,
Cash Cash Equivalents And Short Term Investments,949000.0,923000.0,5852000.0,8682000.0,
Cash And Cash Equivalents,949000.0,923000.0,5852000.0,8682000.0,
Cash Financial,949000.0,923000.0,5852000.0,8682000.0,
