,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,225200470.0,225200470.0,225200470.0,100089097.0,
Share Issued,225200470.0,225200470.0,225200470.0,100089097.0,
Total Debt,,,2903000.0,7918000.0,6027000.0
Tangible Book Value,26104000.0,32567000.0,62196000.0,40960000.0,
Invested Capital,26104000.0,32567000.0,62196000.0,48925000.0,
Working Capital,26105000.0,32566000.0,61728000.0,40122000.0,
Net Tangible Assets,26104000.0,32567000.0,62196000.0,40960000.0,
Common Stock Equity,26104000.0,32567000.0,62196000.0,41007000.0,
Total Capitalization,26104000.0,32567000.0,62196000.0,41007000.0,
Total Equity Gross Minority Interest,26104000.0,32567000.0,62196000.0,41007000.0,
Stockholders Equity,26104000.0,32567000.0,62196000.0,41007000.0,
Other Equity Interest,,-402645000.0,-361536000.0,-297082000.0,-197333000.0
Retained Earnings,-409008000.0,,-361536000.0,-297082000.0,-197333000.0
Additional Paid In Capital,423424000.0,423424000.0,423424000.0,334776000.0,
Capital Stock,11853000.0,11853000.0,11853000.0,1185000.0,
Common Stock,11853000.0,11853000.0,11853000.0,1185000.0,
Total Liabilities Net Minority Interest,23321000.0,21191000.0,24318000.0,24039000.0,
Total Non Current Liabilities Net Minority Interest,1000.0,-1000.0,9000.0,1000.0,
Other Non Current Liabilities,,-1000.0,,-8000.0,
Non Current Deferred Taxes Liabilities,,0.0,9000.0,9000.0,68000.0
Current Liabilities,23320000.0,21192000.0,24309000.0,24038000.0,
Other Current Liabilities,17352000.0,13403000.0,14862000.0,9318000.0,
Current Debt And Capital Lease Obligation,,,2903000.0,7918000.0,6027000.0
Current Debt,,,2903000.0,7918000.0,6027000.0
Pensionand Other Post Retirement Benefit Plans Current,,1001000.0,1169000.0,2577000.0,2330000.0
Payables,2519000.0,1993000.0,3327000.0,2302000.0,
Total Tax Payable,,0.0,0.0,54000.0,260000.0
Accounts Payable,2519000.0,1993000.0,3327000.0,2248000.0,
Total Assets,49425000.0,53758000.0,86514000.0,65046000.0,
Total Non Current Assets,0.0,0.0,477000.0,886000.0,
Other Non Current Assets,,,,-1000.0,
Goodwill And Other Intangible Assets,,0.0,0.0,47000.0,18652000.0
Other Intangible Assets,,,,47000.0,17451000.0
Goodwill,,,0.0,0.0,1201000.0
Net PPE,,0.0,470000.0,717000.0,764000.0
Accumulated Depreciation,,-1341000.0,-1224000.0,-933000.0,-634000.0
Gross PPE,,1341000.0,1694000.0,1650000.0,1398000.0
Other Properties,,1341000.0,1694000.0,1650000.0,1398000.0
Machinery Furniture Equipment,,,,,1398000.0
Current Assets,49425000.0,53758000.0,86037000.0,64160000.0,
Other Current Assets,1000.0,-1000.0,,,
Current Deferred Assets,,7000.0,,446000.0,1020000.0
Prepaid Assets,,1040000.0,,1515000.0,132000.0
Other Receivables,9719000.0,2950000.0,8619000.0,9793000.0,
Accounts Receivable,3712000.0,2430000.0,2459000.0,4838000.0,
Cash Cash Equivalents And Short Term Investments,35993000.0,47332000.0,74959000.0,49529000.0,
Other Short Term Investments,,,,116000.0,
Cash And Cash Equivalents,35993000.0,47332000.0,74959000.0,49413000.0,
Cash Financial,,47332000.0,74959000.0,49413000.0,73337000.0
