,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,21315591.0,21315591.0,19377810.0,19377810.0,
Share Issued,21315591.0,21315591.0,19377810.0,19377810.0,
Net Debt,221419000.0,115732000.0,66352000.0,,66359000.0
Total Debt,404459000.0,315037000.0,255701000.0,118945000.0,
Tangible Book Value,728187000.0,448300000.0,343699000.0,300270000.0,
Invested Capital,1382489000.0,986864000.0,814887000.0,650458000.0,
Working Capital,669437000.0,368244000.0,325888000.0,241575000.0,
Net Tangible Assets,728187000.0,448300000.0,343699000.0,300270000.0,
Capital Lease Obligations,177720000.0,191164000.0,189349000.0,73572000.0,
Common Stock Equity,1155750000.0,862991000.0,748535000.0,605085000.0,
Total Capitalization,1155750000.0,862991000.0,763201000.0,634418000.0,
Total Equity Gross Minority Interest,1155750000.0,862991000.0,748535000.0,605085000.0,
Minority Interest,0.0,0.0,0.0,0.0,
Stockholders Equity,1155750000.0,862991000.0,748535000.0,605085000.0,
Other Equity Interest,346312000.0,,,,
Retained Earnings,593610000.0,655214000.0,609439000.0,488593000.0,
Additional Paid In Capital,193827000.0,193827000.0,118474000.0,118474000.0,
Capital Stock,1184000.0,1184000.0,1077000.0,1077000.0,
Common Stock,1184000.0,1184000.0,1077000.0,1077000.0,
Total Liabilities Net Minority Interest,1239715000.0,1148502000.0,822203000.0,622410000.0,
Total Non Current Liabilities Net Minority Interest,206443000.0,165479000.0,207976000.0,114698000.0,
Other Non Current Liabilities,739000.0,1421000.0,2126000.0,2606000.0,
Non Current Deferred Taxes Liabilities,20865000.0,0.0,10980000.0,8467000.0,
Long Term Debt And Capital Lease Obligation,143503000.0,157721000.0,181898000.0,86249000.0,
Long Term Capital Lease Obligation,143503000.0,157721000.0,167232000.0,56916000.0,
Long Term Debt,739000.0,0.0,14666000.0,29333000.0,
Long Term Provisions,41336000.0,6337000.0,12972000.0,17376000.0,
Current Liabilities,1033272000.0,983023000.0,614227000.0,507712000.0,
Other Current Liabilities,361741000.0,445270000.0,96992000.0,61937000.0,
Current Debt And Capital Lease Obligation,260956000.0,157316000.0,73803000.0,32696000.0,
Current Capital Lease Obligation,34217000.0,33443000.0,22117000.0,16656000.0,
Current Debt,226739000.0,123873000.0,51686000.0,16040000.0,
Pensionand Other Post Retirement Benefit Plans Current,39487000.0,50714000.0,49744000.0,44526000.0,
Payables,157752000.0,130872000.0,215188000.0,158195000.0,
Other Payable,,,,,20187000.0
Total Tax Payable,971000.0,17573000.0,18296000.0,16170000.0,
Accounts Payable,156781000.0,113299000.0,196892000.0,142025000.0,
Total Assets,2395465000.0,2011493000.0,1570738000.0,1227495000.0,
Total Non Current Assets,692756000.0,660226000.0,630622000.0,478208000.0,
Non Current Deferred Taxes Assets,47736000.0,4250000.0,18077000.0,18322000.0,
Other Investments,,156000.0,156000.0,144000.0,141000.0
Investmentin Financial Assets,161000.0,156000.0,156000.0,144000.0,
Available For Sale Securities,161000.0,156000.0,156000.0,144000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,144000.0,141000.0
Long Term Equity Investment,9859000.0,16136000.0,10751000.0,7829000.0,
Goodwill And Other Intangible Assets,427563000.0,414691000.0,404836000.0,304815000.0,
Other Intangible Assets,177054000.0,163010000.0,148435000.0,119592000.0,
Goodwill,250509000.0,251681000.0,256401000.0,185223000.0,
Net PPE,207077000.0,220242000.0,191733000.0,142418000.0,
Accumulated Depreciation,-34201000.0,-30128000.0,-24349000.0,-28991000.0,
Gross PPE,241278000.0,250370000.0,216082000.0,171409000.0,
Construction In Progress,0.0,230000.0,28000.0,,
Other Properties,8727000.0,826000.0,7851000.0,591000.0,
Machinery Furniture Equipment,45373000.0,42428000.0,23923000.0,18669000.0,
Buildings And Improvements,187178000.0,206886000.0,184280000.0,152149000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,1702709000.0,1351267000.0,940115000.0,749287000.0,
Other Current Assets,-1000.0,,1000.0,,
Prepaid Assets,13151000.0,8477000.0,13249000.0,18324000.0,
Inventory,813522000.0,716697000.0,610845000.0,365795000.0,
Inventories Adjustments Allowances,,,,-5485000.0,
Other Inventories,,,,371280000.0,
Other Receivables,737515000.0,433735000.0,101478000.0,26350000.0,
Taxes Receivable,26168000.0,30582000.0,48522000.0,22590000.0,
Accounts Receivable,107034000.0,153635000.0,166021000.0,162368000.0,
Allowance For Doubtful Accounts Receivable,-5595000.0,-3288000.0,-167000.0,-1018000.0,
Gross Accounts Receivable,112629000.0,156923000.0,166188000.0,163386000.0,
Cash Cash Equivalents And Short Term Investments,5320000.0,8141000.0,0.0,153860000.0,
Cash And Cash Equivalents,5320000.0,8141000.0,0.0,153860000.0,
Cash Equivalents,5320000.0,8141000.0,0.0,153860000.0,
