,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-08-31
Ordinary Shares Number,67509765.0,55240599.0,130045.0,103208.0,
Share Issued,67509765.0,55240599.0,130045.0,103208.0,
Net Debt,23442000.0,16842000.0,76868000.0,,
Total Debt,35075000.0,48977000.0,80169000.0,350000.0,
Tangible Book Value,-91563000.0,-95179000.0,-70188000.0,2776000.0,
Invested Capital,111572000.0,266249000.0,269450000.0,17972000.0,
Working Capital,-56027000.0,-66260000.0,-58684000.0,2316000.0,
Net Tangible Assets,-91563000.0,-95179000.0,-70188000.0,2776000.0,
Common Stock Equity,76497000.0,217272000.0,189281000.0,17622000.0,
Total Capitalization,101080000.0,217272000.0,189281000.0,17755000.0,
Total Equity Gross Minority Interest,77172000.0,219166000.0,191188000.0,17622000.0,
Minority Interest,675000.0,1894000.0,1907000.0,,
Stockholders Equity,76497000.0,217272000.0,189281000.0,17622000.0,
Other Equity Interest,42742000.0,-1118571000.0,-30015000.0,,
Retained Earnings,,,-29593000.0,-40642000.0,-22428342.0
Additional Paid In Capital,,1308223000.0,211925000.0,42386000.0,24158495.0
Capital Stock,33755000.0,27620000.0,7371000.0,1032000.0,
Common Stock,33755000.0,27620000.0,7371000.0,1032000.0,
Total Liabilities Net Minority Interest,140794000.0,191741000.0,138642000.0,6788000.0,
Total Non Current Liabilities Net Minority Interest,38620000.0,33211000.0,13285000.0,133000.0,
Other Non Current Liabilities,14037000.0,33196000.0,494000.0,-2000.0,
Non Current Deferred Taxes Liabilities,0.0,,,,
Long Term Debt And Capital Lease Obligation,24583000.0,,,133000.0,479873.0
Long Term Debt,24583000.0,,,133000.0,479873.0
Long Term Provisions,,15000.0,13285000.0,,
Current Liabilities,102174000.0,158530000.0,125357000.0,6655000.0,
Other Current Liabilities,51904000.0,72413000.0,18408000.0,2714000.0,
Current Debt And Capital Lease Obligation,10492000.0,48977000.0,80169000.0,217000.0,
Current Debt,10492000.0,48977000.0,80169000.0,217000.0,
Pensionand Other Post Retirement Benefit Plans Current,,2146000.0,2598000.0,,
Payables,20698000.0,26632000.0,15620000.0,2169000.0,
Other Payable,,2697000.0,,,
Total Tax Payable,,4625000.0,4305000.0,,0.0
Accounts Payable,20698000.0,19310000.0,11315000.0,2169000.0,
Total Assets,217966000.0,410907000.0,329830000.0,24410000.0,
Total Non Current Assets,171819000.0,318637000.0,263157000.0,15439000.0,
Other Non Current Assets,,,,-1000.0,
Non Current Deferred Taxes Assets,,1893000.0,0.0,,
Investmentin Financial Assets,1891000.0,,,,
Long Term Equity Investment,,1338000.0,0.0,,
Investmentsin Subsidiariesat Cost,,,2400000.0,,
Goodwill And Other Intangible Assets,168060000.0,312451000.0,259469000.0,14846000.0,
Other Intangible Assets,,,961000.0,14846000.0,6779566.0
Goodwill,168060000.0,312451000.0,258508000.0,,
Net PPE,1868000.0,2686000.0,3406000.0,219000.0,
Accumulated Depreciation,,-4451000.0,-1034000.0,-157000.0,
Gross PPE,,7137000.0,4440000.0,376000.0,108215.0
Other Properties,,,393000.0,376000.0,108215.0
Machinery Furniture Equipment,,6953000.0,4256000.0,,108215.0
Properties,,184000.0,184000.0,,
Current Assets,46147000.0,92270000.0,66673000.0,8971000.0,
Current Deferred Assets,,1618000.0,3880000.0,,
Prepaid Assets,,3206000.0,3026000.0,,
Inventory,20193000.0,37232000.0,31391000.0,,0.0
Finished Goods,20193000.0,37232000.0,31391000.0,,0.0
Other Receivables,4424000.0,2579000.0,12096000.0,1016000.0,
Taxes Receivable,,246000.0,0.0,,
Accounts Receivable,9897000.0,15254000.0,12979000.0,3000.0,
Cash Cash Equivalents And Short Term Investments,11633000.0,32135000.0,3301000.0,7952000.0,
Cash And Cash Equivalents,11633000.0,32135000.0,3301000.0,7952000.0,
Cash Financial,11633000.0,32135000.0,3301000.0,7952000.0,
