,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,1.0,,,
Ordinary Shares Number,854281236.0,555112711.0,533975877.0,439377624.0,
Share Issued,854281236.0,555112712.0,533975877.0,439377624.0,
Net Debt,8630000.0,12890000.0,5243000.0,,
Total Debt,9158000.0,13753000.0,8311000.0,0.0,
Tangible Book Value,-19075000.0,-15273000.0,40575000.0,51230601.0,
Invested Capital,-8092000.0,580000.0,82058000.0,51230601.0,
Working Capital,-8563000.0,-9425000.0,-5088000.0,-789656.0,
Net Tangible Assets,-19075000.0,-15273000.0,40575000.0,51230601.0,
Common Stock Equity,-17250000.0,-13173000.0,73747000.0,51230601.0,
Total Capitalization,-8092000.0,-7098000.0,76863000.0,51230601.0,
Total Equity Gross Minority Interest,-15356000.0,-11191000.0,79388000.0,51230601.0,
Minority Interest,1894000.0,1982000.0,5641000.0,0.0,
Stockholders Equity,-17250000.0,-13173000.0,73747000.0,51230601.0,
Other Equity Interest,,-160196000.0,-71861000.0,-4017990.0,
Fixed Assets Revaluation Reserve,,,,176000.0,0.0
Retained Earnings,-176076000.0,,,-4194000.0,-1151000.0
Additional Paid In Capital,146114000.0,123399000.0,122140000.0,54444432.0,
Capital Stock,8543000.0,19445000.0,18704000.0,804159.0,
Common Stock,8543000.0,19445000.0,18704000.0,804159.0,
Total Liabilities Net Minority Interest,18839000.0,18141000.0,15015000.0,1877587.0,
Total Non Current Liabilities Net Minority Interest,9154000.0,7121000.0,3170000.0,45514.0,
Other Non Current Liabilities,-50000.0,,-1000.0,,
Tradeand Other Payables Non Current,,1000000.0,,,
Non Current Deferred Taxes Liabilities,46000.0,46000.0,55000.0,45514.0,
Long Term Debt And Capital Lease Obligation,9158000.0,6075000.0,3116000.0,0.0,
Long Term Debt,9158000.0,6075000.0,3116000.0,0.0,
Current Liabilities,9685000.0,11020000.0,11845000.0,1832073.0,
Other Current Liabilities,3723000.0,,891000.0,62728.0,42000.0
Current Debt And Capital Lease Obligation,,7678000.0,5195000.0,0.0,
Current Debt,,7678000.0,5195000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,,166000.0,1764000.0,0.0,
Payables,4964000.0,2117000.0,2558000.0,1207375.0,
Other Payable,,,,1204265.0,504000.0
Accounts Payable,4964000.0,2117000.0,2558000.0,3110.0,
Total Assets,3483000.0,6950000.0,94403000.0,53108188.0,
Total Non Current Assets,2358000.0,5355000.0,87646000.0,52065771.0,
Other Non Current Assets,-5000.0,,,,
Investmentin Financial Assets,0.0,3213000.0,16065000.0,51316194.0,
Available For Sale Securities,,3213000.0,16065000.0,51316194.0,
Long Term Equity Investment,33000.0,33000.0,37305000.0,749577.0,
Investmentsin Associatesat Cost,33000.0,,,725000.0,0.0
Goodwill And Other Intangible Assets,1825000.0,2100000.0,33172000.0,0.0,
Other Intangible Assets,,,6579000.0,,
Goodwill,1825000.0,2100000.0,26593000.0,0.0,
Net PPE,4000.0,4000.0,1104000.0,0.0,
Accumulated Depreciation,,-1290000.0,-190000.0,0.0,
Gross PPE,4000.0,1294000.0,1294000.0,0.0,
Other Properties,4000.0,,571091.0,,
Machinery Furniture Equipment,,1294000.0,1294000.0,0.0,
Current Assets,1122000.0,1595000.0,6757000.0,1042417.0,
Other Receivables,44000.0,517000.0,1667000.0,4041.0,
Taxes Receivable,,9000.0,0.0,,
Accounts Receivable,550000.0,206000.0,2022000.0,0.0,
Cash Cash Equivalents And Short Term Investments,528000.0,863000.0,3068000.0,1038376.0,
Cash And Cash Equivalents,528000.0,863000.0,3068000.0,1038376.0,
Cash Financial,,863000.0,3068000.0,1038376.0,59000.0
