,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,17287275.0,17287275.0,17287275.0,17239675.0,
Share Issued,17287275.0,17287275.0,17287275.0,17239675.0,
Net Debt,67216000.0,82494000.0,91719000.0,56662000.0,
Total Debt,222585000.0,260806000.0,461488000.0,235060000.0,
Tangible Book Value,242063000.0,214350000.0,193022000.0,137322000.0,
Invested Capital,496000000.0,494800000.0,684575000.0,410074000.0,
Working Capital,212011000.0,172108000.0,149529000.0,112626000.0,
Net Tangible Assets,242063000.0,214350000.0,193022000.0,137322000.0,
Capital Lease Obligations,27918000.0,46865000.0,37762000.0,23903000.0,
Common Stock Equity,301333000.0,280859000.0,260849000.0,198917000.0,
Total Capitalization,301333000.0,280859000.0,260849000.0,198917000.0,
Total Equity Gross Minority Interest,301333000.0,280859000.0,260849000.0,198917000.0,
Stockholders Equity,301333000.0,280859000.0,260849000.0,198917000.0,
Retained Earnings,236128000.0,218331000.0,200154000.0,147163000.0,
Additional Paid In Capital,63877000.0,63877000.0,63877000.0,59749000.0,
Capital Stock,2247000.0,2247000.0,2247000.0,2241000.0,
Common Stock,2247000.0,2247000.0,2247000.0,2241000.0,
Total Liabilities Net Minority Interest,3406751000.0,3856285000.0,4539305000.0,3525234000.0,
Total Non Current Liabilities Net Minority Interest,19126000.0,26696000.0,18036000.0,11437000.0,
Other Non Current Liabilities,1000.0,1000.0,,,1000.0
Long Term Debt And Capital Lease Obligation,19125000.0,26695000.0,18036000.0,11437000.0,
Long Term Capital Lease Obligation,19125000.0,26695000.0,18036000.0,11437000.0,
Current Liabilities,3387625000.0,3829589000.0,4521269000.0,3513797000.0,
Other Current Liabilities,7546000.0,11708000.0,10657000.0,32627000.0,
Current Debt And Capital Lease Obligation,203460000.0,234111000.0,443452000.0,223623000.0,
Current Capital Lease Obligation,8793000.0,20170000.0,19726000.0,12466000.0,
Current Debt,194667000.0,213941000.0,423726000.0,211157000.0,
Payables,3117272000.0,3522146000.0,3991486000.0,3173426000.0,
Total Tax Payable,39178000.0,21675000.0,43484000.0,31251000.0,
Accounts Payable,3078094000.0,3500471000.0,3948002000.0,3173426000.0,
Total Assets,3708084000.0,4137144000.0,4800154000.0,3724151000.0,
Total Non Current Assets,108447000.0,135447000.0,129356000.0,97728000.0,
Other Non Current Assets,-1000.0,,,1000.0,1000.0
Non Current Prepaid Assets,5847000.0,0.0,4906000.0,857000.0,
Non Current Deferred Taxes Assets,5280000.0,6132000.0,5546000.0,4469000.0,
Goodwill And Other Intangible Assets,59270000.0,66509000.0,67827000.0,61595000.0,
Other Intangible Assets,59270000.0,66509000.0,67827000.0,61595000.0,
Net PPE,38050000.0,62806000.0,51077000.0,30806000.0,
Accumulated Depreciation,-22019000.0,-19135000.0,-14360000.0,-11318000.0,
Gross PPE,60069000.0,81941000.0,65437000.0,42124000.0,
Construction In Progress,4841000.0,4942000.0,,,
Other Properties,33210000.0,50197000.0,41035000.0,27036000.0,
Machinery Furniture Equipment,26423000.0,26802000.0,24402000.0,15088000.0,
Buildings And Improvements,28805000.0,50197000.0,,,
Properties,0.0,0.0,,,
Current Assets,3599636000.0,4001697000.0,4670798000.0,3626423000.0,
Other Current Assets,,1000.0,,-1000.0,
Hedging Assets Current,,,,-1419000.0,4162000.0
Prepaid Assets,7727000.0,438000.0,7519000.0,2167000.0,
Other Receivables,90644000.0,114930000.0,208408000.0,204956000.0,
Taxes Receivable,62924000.0,13082000.0,0.0,20063000.0,
Accounts Receivable,3310890000.0,3741799000.0,4122864000.0,3246162000.0,
Allowance For Doubtful Accounts Receivable,,,-7324000.0,-9115000.0,-12572000.0
Gross Accounts Receivable,3310890000.0,3741799000.0,4122864000.0,3255277000.0,
Cash Cash Equivalents And Short Term Investments,127451000.0,131447000.0,332007000.0,154495000.0,
Cash And Cash Equivalents,127451000.0,131447000.0,332007000.0,154495000.0,
