,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,14016288.0,9675290.0,9675290.0,8519028.0,
Share Issued,14016288.0,9675290.0,9675290.0,8519028.0,
Net Debt,487073000.0,74500000.0,,,8268000.0
Total Debt,652060000.0,111197000.0,1424000.0,4551000.0,
Tangible Book Value,-3948000.0,104584000.0,132408000.0,109596000.0,
Invested Capital,564261000.0,213573000.0,133383000.0,113685000.0,
Working Capital,-232763000.0,10908000.0,6299000.0,23414000.0,
Net Tangible Assets,-3948000.0,104584000.0,132408000.0,109596000.0,
Capital Lease Obligations,83851000.0,2208000.0,449000.0,462000.0,
Common Stock Equity,-3948000.0,104584000.0,132408000.0,109596000.0,
Total Capitalization,564261000.0,213573000.0,133383000.0,113685000.0,
Total Equity Gross Minority Interest,-3948000.0,104584000.0,132408000.0,109596000.0,
Stockholders Equity,-3948000.0,104584000.0,132408000.0,109596000.0,
Other Equity Interest,,,,,-14817000.0
Retained Earnings,-312710000.0,-146584000.0,-118747000.0,-105777000.0,
Additional Paid In Capital,238681000.0,207694000.0,207681000.0,177094000.0,
Capital Stock,70081000.0,43474000.0,43474000.0,38279000.0,
Common Stock,70081000.0,43474000.0,43474000.0,38279000.0,
Total Liabilities Net Minority Interest,990079000.0,156617000.0,15858000.0,16513000.0,
Total Non Current Liabilities Net Minority Interest,661034000.0,110284000.0,1159000.0,4364000.0,
Other Non Current Liabilities,568209000.0,,,118000.0,
Non Current Deferred Taxes Liabilities,,,,0.0,488000.0
Long Term Debt And Capital Lease Obligation,636414000.0,110284000.0,1159000.0,4364000.0,
Long Term Capital Lease Obligation,68205000.0,1295000.0,184000.0,275000.0,
Long Term Debt,568209000.0,108989000.0,975000.0,4089000.0,
Long Term Provisions,24620000.0,,,,
Current Liabilities,329045000.0,46333000.0,14699000.0,12149000.0,
Other Current Liabilities,283819000.0,24366000.0,4393000.0,5191000.0,
Current Debt And Capital Lease Obligation,15646000.0,913000.0,265000.0,187000.0,
Current Capital Lease Obligation,15646000.0,913000.0,265000.0,187000.0,
Pensionand Other Post Retirement Benefit Plans Current,6527000.0,1753000.0,1019000.0,1171000.0,
Payables,20778000.0,17544000.0,6800000.0,5087000.0,
Other Payable,4302000.0,367000.0,70000.0,74000.0,
Total Tax Payable,90000.0,176000.0,273000.0,175000.0,
Accounts Payable,16386000.0,17001000.0,6457000.0,4838000.0,
Total Assets,986131000.0,261201000.0,148266000.0,126109000.0,
Total Non Current Assets,889849000.0,203960000.0,127267000.0,90546000.0,
Other Non Current Assets,,-1000.0,-1000.0,,-599000.0
Non Current Prepaid Assets,6540000.0,114000.0,224000.0,224000.0,
Investmentin Financial Assets,6539000.0,,,,
Goodwill And Other Intangible Assets,340598000.0,136333000.0,93090000.0,56605000.0,
Other Intangible Assets,340598000.0,136333000.0,93090000.0,56605000.0,
Net PPE,883309000.0,203847000.0,127043000.0,90322000.0,
Accumulated Depreciation,-40064000.0,-984000.0,-40525000.0,-40280000.0,
Gross PPE,923373000.0,204831000.0,167568000.0,130602000.0,
Other Properties,70228000.0,64808000.0,6232000.0,7127000.0,
Machinery Furniture Equipment,404382000.0,295000.0,27494000.0,26812000.0,
Buildings And Improvements,98378000.0,2411000.0,39909000.0,39356000.0,
Properties,350385000.0,137317000.0,93933000.0,57307000.0,
Current Assets,96282000.0,57241000.0,20998000.0,35563000.0,
Other Current Assets,-1000.0,,,,51912000.0
Prepaid Assets,0.0,10758000.0,0.0,,
Inventory,2044000.0,2431000.0,2703000.0,1344000.0,
Raw Materials,,,,1344000.0,834000.0
Other Receivables,7283000.0,2925000.0,2376000.0,2264000.0,
Taxes Receivable,3891000.0,3604000.0,1935000.0,2153000.0,
Accounts Receivable,1929000.0,3034000.0,1272000.0,1718000.0,
Cash Cash Equivalents And Short Term Investments,81136000.0,34489000.0,12712000.0,28084000.0,
Cash And Cash Equivalents,81136000.0,34489000.0,12712000.0,28084000.0,
Cash Financial,,,12712000.0,28084000.0,429000.0
