,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,108096342.0,90080342.0,76715117.0,55850934.0,
Share Issued,108096342.0,90080342.0,76715117.0,55850934.0,
Net Debt,,,,,8148000.0
Total Debt,22200000.0,20000000.0,38400000.0,34509000.0,
Tangible Book Value,1598000000.0,1227600000.0,986500000.0,542350000.0,
Invested Capital,1613500000.0,1242100000.0,1008100000.0,558244000.0,
Working Capital,157800000.0,233700000.0,301000000.0,97115000.0,
Net Tangible Assets,1598000000.0,1227600000.0,986500000.0,542350000.0,
Capital Lease Obligations,6700000.0,5500000.0,16800000.0,18615000.0,
Common Stock Equity,1598000000.0,1227600000.0,986500000.0,542350000.0,
Total Capitalization,1613500000.0,1242100000.0,1008100000.0,558244000.0,
Total Equity Gross Minority Interest,1598000000.0,1227600000.0,986500000.0,542350000.0,
Stockholders Equity,1598000000.0,1227600000.0,986500000.0,542350000.0,
Retained Earnings,-202900000.0,-155100000.0,-125500000.0,-106637000.0,
Additional Paid In Capital,1584700000.0,1202500000.0,958600000.0,537285000.0,
Capital Stock,216200000.0,180200000.0,153400000.0,111702000.0,
Common Stock,216200000.0,180200000.0,153400000.0,111702000.0,
Total Liabilities Net Minority Interest,178600000.0,66400000.0,77200000.0,64591000.0,
Total Non Current Liabilities Net Minority Interest,80300000.0,17600000.0,33200000.0,30636000.0,
Other Non Current Liabilities,,-100000.0,100000.0,,
Long Term Debt And Capital Lease Obligation,19700000.0,17700000.0,33100000.0,30636000.0,
Long Term Capital Lease Obligation,4200000.0,3200000.0,11500000.0,14742000.0,
Long Term Debt,15500000.0,14500000.0,21600000.0,15894000.0,
Long Term Provisions,60600000.0,,,,
Current Liabilities,98300000.0,48800000.0,44000000.0,33955000.0,
Other Current Liabilities,3900000.0,3800000.0,4400000.0,1818000.0,
Current Debt And Capital Lease Obligation,2500000.0,2300000.0,5300000.0,3873000.0,
Current Capital Lease Obligation,2500000.0,2300000.0,5300000.0,3873000.0,
Current Debt,,,,,0.0
Pensionand Other Post Retirement Benefit Plans Current,4200000.0,3800000.0,2700000.0,493000.0,
Payables,44900000.0,28100000.0,24700000.0,18512000.0,
Other Payable,400000.0,500000.0,400000.0,298000.0,
Total Tax Payable,,,,0.0,0.0
Accounts Payable,44500000.0,27600000.0,24300000.0,18214000.0,
Total Assets,1776600000.0,1294000000.0,1063700000.0,606941000.0,
Total Non Current Assets,1520500000.0,1011500000.0,718700000.0,475871000.0,
Other Non Current Assets,,-100000.0,-100000.0,-2000000.0,
Non Current Deferred Taxes Assets,0.0,0.0,0.0,,
Net PPE,1520300000.0,1011400000.0,718600000.0,475798000.0,
Accumulated Depreciation,-35100000.0,-23400000.0,-28100000.0,-22820000.0,
Gross PPE,1555400000.0,1034800000.0,746700000.0,498618000.0,
Construction In Progress,164600000.0,37000000.0,58200000.0,0.0,
Other Properties,10400000.0,8400000.0,25700000.0,22357000.0,
Machinery Furniture Equipment,16200000.0,15900000.0,1700000.0,1631000.0,
Buildings And Improvements,400000.0,,,,
Properties,1364200000.0,973500000.0,661100000.0,474630000.0,
Current Assets,256100000.0,282500000.0,345000000.0,131070000.0,
Other Current Assets,400000.0,100000.0,,,
Restricted Cash,60600000.0,,,,
Prepaid Assets,1600000.0,300000.0,4300000.0,831000.0,
Other Receivables,21100000.0,14600000.0,10800000.0,5948000.0,
Taxes Receivable,1200000.0,1200000.0,400000.0,0.0,
Accounts Receivable,0.0,0.0,300000.0,0.0,
Cash Cash Equivalents And Short Term Investments,171200000.0,266300000.0,329200000.0,124291000.0,
Cash And Cash Equivalents,171200000.0,266300000.0,329200000.0,124291000.0,
Cash Financial,171200000.0,266300000.0,329200000.0,124291000.0,
