,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,8069763.0,8069763.0,8069763.0,8069763.0,
Share Issued,8069763.0,8069763.0,8069763.0,8069763.0,
Net Debt,6099000.0,10031000.0,,,
Total Debt,11170000.0,12835000.0,2008000.0,1986000.0,
Tangible Book Value,23815000.0,38466000.0,52131000.0,33740000.0,
Invested Capital,68154000.0,79390000.0,77410000.0,56337000.0,
Working Capital,38581000.0,52727000.0,52443000.0,31801000.0,
Net Tangible Assets,23815000.0,38466000.0,52131000.0,33740000.0,
Common Stock Equity,56984000.0,66555000.0,75402000.0,54351000.0,
Total Capitalization,56984000.0,66555000.0,75402000.0,54351000.0,
Total Equity Gross Minority Interest,56984000.0,66555000.0,75402000.0,54351000.0,
Stockholders Equity,56984000.0,66555000.0,75402000.0,54351000.0,
Other Equity Interest,4593000.0,16065000.0,27158000.0,6436000.0,
Additional Paid In Capital,51584000.0,49683000.0,47437000.0,47108000.0,
Capital Stock,807000.0,807000.0,807000.0,807000.0,
Common Stock,807000.0,807000.0,807000.0,807000.0,
Total Liabilities Net Minority Interest,56264000.0,62039000.0,51776000.0,24050000.0,
Total Non Current Liabilities Net Minority Interest,17580000.0,15070000.0,2247000.0,1009000.0,
Other Non Current Liabilities,17499000.0,,,,
Non Current Pension And Other Postretirement Benefit Plans,,0.0,0.0,,
Non Current Deferred Taxes Liabilities,17499000.0,14912000.0,2078000.0,914000.0,
Long Term Provisions,81000.0,158000.0,169000.0,95000.0,
Current Liabilities,38684000.0,46969000.0,49529000.0,23041000.0,
Other Current Liabilities,1799000.0,5166000.0,7043000.0,4359000.0,
Current Deferred Taxes Liabilities,0.0,1606000.0,0.0,,
Current Debt And Capital Lease Obligation,11170000.0,12835000.0,2008000.0,1986000.0,
Current Debt,11170000.0,12835000.0,2008000.0,1986000.0,
Pensionand Other Post Retirement Benefit Plans Current,1251000.0,1329000.0,1797000.0,1218000.0,
Payables,15292000.0,18288000.0,27576000.0,7554000.0,
Total Tax Payable,108000.0,,,,279000.0
Accounts Payable,15292000.0,18288000.0,27576000.0,7554000.0,
Total Assets,113248000.0,128594000.0,127178000.0,78401000.0,
Total Non Current Assets,35983000.0,28898000.0,25206000.0,23559000.0,
Other Non Current Assets,,,,-1000.0,
Non Current Deferred Taxes Assets,2360000.0,0.0,862000.0,1725000.0,
Investmentin Financial Assets,2360000.0,,,,
Goodwill And Other Intangible Assets,33169000.0,28089000.0,23271000.0,20611000.0,
Other Intangible Assets,33169000.0,28089000.0,23271000.0,19759000.0,
Goodwill,,,0.0,852000.0,1870000.0
Net PPE,454000.0,809000.0,1073000.0,1224000.0,
Accumulated Depreciation,-3572000.0,-3217000.0,-2861000.0,-2513000.0,
Gross PPE,4026000.0,4026000.0,3934000.0,3737000.0,
Machinery Furniture Equipment,4026000.0,4026000.0,3934000.0,3737000.0,
Current Assets,77265000.0,99696000.0,101972000.0,54842000.0,
Prepaid Assets,5553000.0,22368000.0,17212000.0,3705000.0,
Inventory,48344000.0,60293000.0,20671000.0,7215000.0,
Other Inventories,14312000.0,,,,
Finished Goods,34032000.0,60293000.0,20671000.0,7215000.0,
Other Receivables,1824000.0,1682000.0,786000.0,318000.0,
Accounts Receivable,16473000.0,12549000.0,36096000.0,17362000.0,
Cash Cash Equivalents And Short Term Investments,5071000.0,2804000.0,27207000.0,26242000.0,
Cash And Cash Equivalents,5071000.0,2804000.0,27207000.0,26242000.0,
Cash Financial,5071000.0,2804000.0,27207000.0,26242000.0,
