,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,136463326.0,68231663.0,37376804.0,36569874.0,
Share Issued,136463326.0,68231663.0,37376804.0,36569874.0,
Total Debt,,0.0,3994000.0,0.0,
Tangible Book Value,4553000.0,12106000.0,-1512000.0,32262000.0,
Invested Capital,4553000.0,13899000.0,19343000.0,48512000.0,
Working Capital,4552000.0,12101000.0,-2542000.0,30948000.0,
Net Tangible Assets,4553000.0,12106000.0,-1512000.0,32262000.0,
Common Stock Equity,4553000.0,13899000.0,15349000.0,48512000.0,
Total Capitalization,4553000.0,13899000.0,15349000.0,48512000.0,
Total Equity Gross Minority Interest,4553000.0,13899000.0,15349000.0,48512000.0,
Stockholders Equity,4553000.0,13899000.0,15349000.0,48512000.0,
Retained Earnings,-6309000.0,-356155000.0,-315950000.0,-279090000.0,
Additional Paid In Capital,3629000.0,366438000.0,329458000.0,325801000.0,
Capital Stock,7233000.0,3616000.0,1841000.0,1801000.0,
Common Stock,7233000.0,3616000.0,1841000.0,1801000.0,
Total Liabilities Net Minority Interest,1978000.0,3756000.0,10571000.0,7067000.0,
Total Non Current Liabilities Net Minority Interest,-1000.0,0.0,0.0,1000.0,
Other Non Current Liabilities,636000.0,,,,
Current Liabilities,1979000.0,3756000.0,10571000.0,7066000.0,
Other Current Liabilities,664000.0,62000.0,200000.0,153000.0,
Current Debt And Capital Lease Obligation,,0.0,3994000.0,0.0,
Current Debt,,0.0,3994000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,37000.0,198000.0,420000.0,424000.0,
Payables,929000.0,1472000.0,1847000.0,2398000.0,
Other Payable,70000.0,,,,
Total Tax Payable,400000.0,121000.0,263000.0,187000.0,
Accounts Payable,459000.0,1351000.0,1584000.0,2211000.0,
Total Assets,6531000.0,17655000.0,25920000.0,55579000.0,
Total Non Current Assets,0.0,1798000.0,17891000.0,17564000.0,
Other Non Current Assets,,,1000.0,-1000.0,
Non Current Deferred Taxes Assets,0.0,,,,
Investmentin Financial Assets,0.0,,,,
Goodwill And Other Intangible Assets,0.0,1793000.0,16861000.0,16250000.0,
Other Intangible Assets,1385000.0,1793000.0,16861000.0,16250000.0,
Net PPE,0.0,5000.0,1030000.0,1314000.0,
Gross PPE,,5000.0,1030000.0,1314000.0,963000.0
Other Properties,,5000.0,1030000.0,1314000.0,963000.0
Machinery Furniture Equipment,,,,,963000.0
Current Assets,6531000.0,15857000.0,8029000.0,38014000.0,
Other Current Assets,-1000.0,1000.0,,,1000.0
Prepaid Assets,,473000.0,812000.0,643000.0,512000.0
Other Receivables,221000.0,1092000.0,89000.0,10000.0,
Taxes Receivable,804000.0,779000.0,860000.0,905000.0,
Accounts Receivable,0.0,0.0,1010000.0,2453000.0,
Cash Cash Equivalents And Short Term Investments,5506000.0,13512000.0,5258000.0,34003000.0,
Cash And Cash Equivalents,5506000.0,13512000.0,5258000.0,34003000.0,
Cash Equivalents,5506000.0,13512000.0,5258000.0,34003000.0,
