,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,371082.0,371082.0,371082.0,371082.0,
Ordinary Shares Number,138644772.0,138644772.0,138644772.0,138644772.0,
Share Issued,139015854.0,139015854.0,139015854.0,139015854.0,
Net Debt,,,218600000.0,,
Total Debt,140100000.0,147400000.0,377200000.0,90800000.0,
Tangible Book Value,2021300000.0,1596100000.0,1245500000.0,1196800000.0,
Invested Capital,2436700000.0,2062200000.0,1917100000.0,1417900000.0,
Working Capital,1821700000.0,1438100000.0,1111500000.0,984800000.0,
Net Tangible Assets,2021300000.0,1596100000.0,1245500000.0,1196800000.0,
Capital Lease Obligations,93300000.0,76400000.0,49700000.0,46800000.0,
Common Stock Equity,2389900000.0,1991200000.0,1589600000.0,1373900000.0,
Total Capitalization,2398200000.0,2000100000.0,1599400000.0,1383900000.0,
Total Equity Gross Minority Interest,2389900000.0,1991200000.0,1589600000.0,1373900000.0,
Stockholders Equity,2389900000.0,1991200000.0,1589600000.0,1373900000.0,
Retained Earnings,2186000000.0,1822500000.0,1420900000.0,1261300000.0,
Additional Paid In Capital,39400000.0,39400000.0,39400000.0,39400000.0,
Capital Stock,38600000.0,38600000.0,38600000.0,38600000.0,
Common Stock,38600000.0,38600000.0,38600000.0,38600000.0,
Total Liabilities Net Minority Interest,942800000.0,940800000.0,1214400000.0,680000000.0,
Total Non Current Liabilities Net Minority Interest,241400000.0,261100000.0,229300000.0,138800000.0,
Other Non Current Liabilities,7000000.0,43800000.0,58900000.0,,3600000.0
Non Current Pension And Other Postretirement Benefit Plans,100000.0,2000000.0,1900000.0,800000.0,
Non Current Deferred Taxes Liabilities,171700000.0,162300000.0,133900000.0,105500000.0,
Long Term Debt And Capital Lease Obligation,60600000.0,51000000.0,32600000.0,30500000.0,
Long Term Capital Lease Obligation,52300000.0,42100000.0,22800000.0,20500000.0,
Long Term Debt,8300000.0,8900000.0,9800000.0,10000000.0,
Long Term Provisions,2000000.0,2000000.0,2000000.0,2000000.0,
Current Liabilities,701400000.0,679700000.0,985100000.0,541200000.0,
Other Current Liabilities,134000000.0,143400000.0,143600000.0,87700000.0,
Current Debt And Capital Lease Obligation,79500000.0,96400000.0,344600000.0,60300000.0,
Current Capital Lease Obligation,41000000.0,34300000.0,26900000.0,26300000.0,
Current Debt,38500000.0,62100000.0,317700000.0,34000000.0,
Pensionand Other Post Retirement Benefit Plans Current,39500000.0,39100000.0,,31700000.0,29300000.0
Payables,303600000.0,264300000.0,293300000.0,219100000.0,
Total Tax Payable,13400000.0,23400000.0,21300000.0,13500000.0,
Accounts Payable,290200000.0,240900000.0,272000000.0,205600000.0,
Total Assets,3332700000.0,2932000000.0,2804000000.0,2053900000.0,
Total Non Current Assets,809600000.0,814200000.0,707400000.0,527900000.0,
Other Non Current Assets,,100000.0,-200000.0,-100000.0,61000000.0
Non Current Deferred Taxes Assets,3900000.0,8700000.0,7100000.0,6700000.0,
Investmentin Financial Assets,2000000.0,,,,
Goodwill And Other Intangible Assets,368600000.0,395100000.0,344100000.0,177100000.0,
Other Intangible Assets,108300000.0,140100000.0,115300000.0,30000000.0,
Goodwill,260300000.0,255000000.0,228800000.0,147100000.0,
Net PPE,435100000.0,408500000.0,356000000.0,343900000.0,
Accumulated Depreciation,-338600000.0,-312200000.0,-291000000.0,-247000000.0,
Gross PPE,773700000.0,720700000.0,647000000.0,590900000.0,
Other Properties,,,200000.0,300000.0,
Machinery Furniture Equipment,293700000.0,263000000.0,229500000.0,192000000.0,
Buildings And Improvements,480000000.0,457700000.0,417500000.0,398900000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2523100000.0,2117800000.0,2096600000.0,1526000000.0,
Other Current Assets,-200000.0,,,-4200000.0,-2900000.0
Current Deferred Assets,,,,17100000.0,13600000.0
Prepaid Assets,96000000.0,63000000.0,73200000.0,71000000.0,
Inventory,1042400000.0,1052900000.0,1135200000.0,737500000.0,
Finished Goods,1042400000.0,1052900000.0,1135200000.0,737500000.0,
Other Receivables,28800000.0,8200000.0,24500000.0,8600000.0,
Taxes Receivable,3600000.0,2200000.0,1300000.0,1900000.0,
Accounts Receivable,795700000.0,759000000.0,753500000.0,566400000.0,
Allowance For Doubtful Accounts Receivable,-2800000.0,-2700000.0,-3100000.0,-1300000.0,
Gross Accounts Receivable,798500000.0,761700000.0,756600000.0,567700000.0,
Cash Cash Equivalents And Short Term Investments,556800000.0,232500000.0,108900000.0,144800000.0,
Cash And Cash Equivalents,556800000.0,232500000.0,108900000.0,144800000.0,
