,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,88831884.0,88831884.0,88831884.0,88831884.0,
Share Issued,88831884.0,88831884.0,88831884.0,88831884.0,
Net Debt,468000000.0,444000000.0,439000000.0,487000000.0,
Total Debt,524000000.0,617000000.0,831000000.0,876000000.0,
Tangible Book Value,-331000000.0,-349000000.0,-366000000.0,-328000000.0,
Invested Capital,2154000000.0,2183000000.0,2548000000.0,2480000000.0,
Working Capital,281000000.0,372000000.0,632000000.0,645000000.0,
Net Tangible Assets,-331000000.0,-349000000.0,-366000000.0,-328000000.0,
Capital Lease Obligations,25000000.0,79000000.0,53000000.0,58000000.0,
Common Stock Equity,1655000000.0,1645000000.0,1770000000.0,1662000000.0,
Total Capitalization,2098000000.0,2129000000.0,2459000000.0,2394000000.0,
Total Equity Gross Minority Interest,1736000000.0,1722000000.0,1865000000.0,1736000000.0,
Minority Interest,81000000.0,77000000.0,95000000.0,75000000.0,
Stockholders Equity,1655000000.0,1645000000.0,1770000000.0,1662000000.0,
Retained Earnings,307000000.0,299000000.0,382000000.0,281000000.0,
Additional Paid In Capital,1376000000.0,1376000000.0,1376000000.0,1376000000.0,
Capital Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Common Stock,1000000.0,1000000.0,1000000.0,1000000.0,
Total Liabilities Net Minority Interest,1977000000.0,1913000000.0,2040000000.0,2077000000.0,
Total Non Current Liabilities Net Minority Interest,721000000.0,846000000.0,1056000000.0,1092000000.0,
Other Non Current Liabilities,35000000.0,54000000.0,1000000.0,,3000000.0
Non Current Deferred Taxes Liabilities,243000000.0,254000000.0,310000000.0,309000000.0,
Long Term Debt And Capital Lease Obligation,443000000.0,538000000.0,726000000.0,773000000.0,
Long Term Capital Lease Obligation,0.0,54000000.0,37000000.0,41000000.0,
Long Term Debt,443000000.0,484000000.0,689000000.0,732000000.0,
Long Term Provisions,,,19000000.0,10000000.0,
Current Liabilities,1256000000.0,1067000000.0,984000000.0,985000000.0,
Other Current Liabilities,8000000.0,6000000.0,5000000.0,16000000.0,
Current Debt And Capital Lease Obligation,81000000.0,79000000.0,105000000.0,103000000.0,
Current Capital Lease Obligation,25000000.0,25000000.0,16000000.0,17000000.0,
Current Debt,56000000.0,54000000.0,89000000.0,86000000.0,
Pensionand Other Post Retirement Benefit Plans Current,27000000.0,15000000.0,15000000.0,14000000.0,
Current Provisions,,35000000.0,3000000.0,5000000.0,
Payables,1023000000.0,853000000.0,816000000.0,813000000.0,
Other Payable,,53000000.0,44000000.0,23000000.0,2000000.0
Dividends Payable,,,,,0.0
Total Tax Payable,437000000.0,345000000.0,345000000.0,347000000.0,
Accounts Payable,586000000.0,508000000.0,427000000.0,443000000.0,
Total Assets,3713000000.0,3635000000.0,3905000000.0,3813000000.0,
Total Non Current Assets,2176000000.0,2196000000.0,2290000000.0,2183000000.0,
Other Non Current Assets,3000000.0,1000000.0,-3000000.0,2000000.0,
Non Current Deferred Taxes Assets,26000000.0,11000000.0,8000000.0,11000000.0,
Other Investments,,6000000.0,3000000.0,,
Investmentin Financial Assets,0.0,6000000.0,3000000.0,0.0,
Available For Sale Securities,,6000000.0,3000000.0,,1000000.0
Long Term Equity Investment,73000000.0,66000000.0,61000000.0,54000000.0,
Goodwill And Other Intangible Assets,1986000000.0,1994000000.0,2136000000.0,1990000000.0,
Other Intangible Assets,1015000000.0,1061000000.0,1185000000.0,1169000000.0,
Goodwill,971000000.0,933000000.0,951000000.0,821000000.0,
Net PPE,82000000.0,102000000.0,63000000.0,107000000.0,
Accumulated Depreciation,-11000000.0,-7000000.0,-9000000.0,-7000000.0,
Gross PPE,93000000.0,109000000.0,72000000.0,114000000.0,
Other Properties,34000000.0,29000000.0,17000000.0,13000000.0,
Machinery Furniture Equipment,5000000.0,7000000.0,5000000.0,4000000.0,
Buildings And Improvements,54000000.0,73000000.0,50000000.0,57000000.0,
Land And Improvements,,0.0,0.0,40000000.0,39000000.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,1537000000.0,1439000000.0,1616000000.0,1630000000.0,
Other Current Assets,-2000000.0,-1000000.0,2000000.0,,1000000.0
Hedging Assets Current,3000000.0,0.0,8000000.0,10000000.0,
Prepaid Assets,51000000.0,36000000.0,34000000.0,45000000.0,
Inventory,585000000.0,516000000.0,535000000.0,477000000.0,
Finished Goods,585000000.0,516000000.0,535000000.0,477000000.0,
Other Receivables,26000000.0,28000000.0,28000000.0,35000000.0,
Taxes Receivable,0.0,27000000.0,0.0,2000000.0,
Accounts Receivable,843000000.0,739000000.0,670000000.0,730000000.0,
Cash Cash Equivalents And Short Term Investments,31000000.0,94000000.0,339000000.0,331000000.0,
Cash And Cash Equivalents,31000000.0,94000000.0,339000000.0,331000000.0,
Cash Financial,31000000.0,94000000.0,339000000.0,331000000.0,
