,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,1210153.0,1210153.0,1210153.0,1210153.0,
Ordinary Shares Number,14789847.0,14789847.0,14789847.0,14789847.0,
Share Issued,16000000.0,16000000.0,16000000.0,16000000.0,
Tangible Book Value,4247300000.0,3924700000.0,3785000000.0,4234500000.0,
Net Tangible Assets,4247300000.0,3924700000.0,3785000000.0,4234500000.0,
Common Stock Equity,4247300000.0,3924700000.0,3785000000.0,4234500000.0,
Total Equity Gross Minority Interest,4247300000.0,3924700000.0,3785000000.0,4234500000.0,
Stockholders Equity,4247300000.0,3924700000.0,3785000000.0,4234500000.0,
Retained Earnings,4240900000.0,3918300000.0,3778600000.0,4228100000.0,
Additional Paid In Capital,1100000.0,1100000.0,1100000.0,1100000.0,
Capital Stock,5300000.0,5300000.0,5300000.0,5300000.0,
Common Stock,5300000.0,5300000.0,5300000.0,5300000.0,
Total Liabilities Net Minority Interest,4800000.0,8900000.0,7500000.0,3000000.0,
Total Assets,4252100000.0,3933600000.0,3792500000.0,4237500000.0,
Investments And Advances,3708800000.0,3564000000.0,3573600000.0,3737700000.0,
Investmentin Financial Assets,3212500000.0,3322400000.0,3298300000.0,3424800000.0,
Available For Sale Securities,3212500000.0,3322400000.0,3298300000.0,3424800000.0,
Long Term Equity Investment,496300000.0,241600000.0,275300000.0,312900000.0,
Net PPE,,,,0.0,0.0
Receivables,41300000.0,63800000.0,32400000.0,32800000.0,
Cash And Cash Equivalents,502100000.0,305700000.0,186400000.0,466900000.0,
Cash Cash Equivalents And Federal Funds Sold,502100000.0,305700000.0,186400000.0,466900000.0,
