,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,8965000.0,8965000.0,8965000.0,8965000.0,
Ordinary Shares Number,202306933.0,202306933.0,202306933.0,202306933.0,
Share Issued,211271933.0,211271933.0,211271933.0,211271933.0,
Net Debt,9327400000.0,9017600000.0,8547000000.0,8018000000.0,
Total Debt,10535800000.0,10129000000.0,9711800000.0,9916300000.0,
Tangible Book Value,28543800000.0,28694100000.0,31172700000.0,30969300000.0,
Invested Capital,38406900000.0,38188600000.0,40262000000.0,40266000000.0,
Working Capital,-2779300000.0,-2141400000.0,-2569600000.0,-1597900000.0,
Net Tangible Assets,28543800000.0,28694100000.0,31172700000.0,30969300000.0,
Capital Lease Obligations,735800000.0,729000000.0,711800000.0,716300000.0,
Common Stock Equity,28606900000.0,28788600000.0,31262000000.0,31066000000.0,
Total Capitalization,35706900000.0,36088600000.0,37762000000.0,38066000000.0,
Total Equity Gross Minority Interest,28606900000.0,28788600000.0,31262000000.0,31066000000.0,
Stockholders Equity,28606900000.0,28788600000.0,31262000000.0,31066000000.0,
Retained Earnings,26922400000.0,27104100000.0,29577500000.0,29381500000.0,
Additional Paid In Capital,628100000.0,628100000.0,628100000.0,628100000.0,
Capital Stock,1056400000.0,1056400000.0,1056400000.0,1056400000.0,
Common Stock,1056400000.0,1056400000.0,1056400000.0,1056400000.0,
Total Liabilities Net Minority Interest,20267300000.0,19655000000.0,19973400000.0,20032800000.0,
Total Non Current Liabilities Net Minority Interest,16606000000.0,16724200000.0,16591700000.0,16988600000.0,
Other Non Current Liabilities,116500000.0,99700000.0,104000000.0,87700000.0,
Non Current Pension And Other Postretirement Benefit Plans,25700000.0,28700000.0,31700000.0,31900000.0,
Non Current Deferred Taxes Liabilities,8635900000.0,8574800000.0,9253200000.0,9162100000.0,
Long Term Debt And Capital Lease Obligation,7827900000.0,8021000000.0,7202800000.0,7706900000.0,
Long Term Capital Lease Obligation,727900000.0,721000000.0,702800000.0,706900000.0,
Long Term Debt,7100000000.0,7300000000.0,6500000000.0,7000000000.0,
Long Term Provisions,25700000.0,,,,
Current Liabilities,3661300000.0,2930800000.0,3381700000.0,3044200000.0,
Other Current Liabilities,146600000.0,104400000.0,103200000.0,118800000.0,
Current Debt And Capital Lease Obligation,2707900000.0,2108000000.0,2509000000.0,2209400000.0,
Current Capital Lease Obligation,7900000.0,8000000.0,9000000.0,9400000.0,
Current Debt,2700000000.0,2100000000.0,2500000000.0,2200000000.0,
Payables,375500000.0,318300000.0,313500000.0,314800000.0,
Other Payable,116400000.0,59700000.0,66500000.0,56900000.0,
Total Tax Payable,36900000.0,9300000.0,3500000.0,21200000.0,
Accounts Payable,222200000.0,249300000.0,243500000.0,236700000.0,
Total Assets,48874200000.0,48443600000.0,51235400000.0,51098800000.0,
Total Non Current Assets,47992200000.0,47654200000.0,50423300000.0,49652500000.0,
Investment Properties,47115400000.0,46742800000.0,49546900000.0,48789600000.0,
Goodwill And Other Intangible Assets,63100000.0,94500000.0,89300000.0,96700000.0,
Other Intangible Assets,63100000.0,94500000.0,89300000.0,96700000.0,
Net PPE,793500000.0,794200000.0,762000000.0,741300000.0,
Accumulated Depreciation,-69300000.0,-49600000.0,-39800000.0,-34900000.0,
Gross PPE,862800000.0,843800000.0,801800000.0,776200000.0,
Other Properties,200000.0,300000.0,92400000.0,63300000.0,
Machinery Furniture Equipment,128400000.0,115900000.0,,,40400000.0
Buildings And Improvements,734200000.0,727600000.0,709400000.0,712900000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,882000000.0,789400000.0,812100000.0,1446300000.0,
Prepaid Assets,58200000.0,74500000.0,64900000.0,41800000.0,
Inventory,262600000.0,255200000.0,220800000.0,154700000.0,
Other Receivables,56000000.0,52600000.0,41600000.0,40600000.0,
Taxes Receivable,,,0.0,300000.0,300000.0
Accounts Receivable,32600000.0,24700000.0,31800000.0,26900000.0,
Cash Cash Equivalents And Short Term Investments,472600000.0,382400000.0,453000000.0,1182000000.0,
Cash And Cash Equivalents,472600000.0,382400000.0,453000000.0,1182000000.0,
