,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,,3774001.0,1101550.0,
Ordinary Shares Number,64504840.0,64504840.0,64504840.0,68648746.0,
Share Issued,64504840.0,64504840.0,68278841.0,69750296.0,
Net Debt,10951000000.0,14149000000.0,13511000000.0,3689000000.0,
Total Debt,12005000000.0,16459000000.0,16371000000.0,14596000000.0,
Tangible Book Value,7949000000.0,7754000000.0,7820000000.0,7553000000.0,
Invested Capital,19627000000.0,23793000000.0,23701000000.0,7733000000.0,
Working Capital,10308000000.0,11225000000.0,11249000000.0,11196000000.0,
Net Tangible Assets,7949000000.0,7754000000.0,7820000000.0,7553000000.0,
Capital Lease Obligations,548000000.0,637000000.0,709000000.0,714000000.0,
Common Stock Equity,8170000000.0,7971000000.0,8039000000.0,7733000000.0,
Total Capitalization,8279000000.0,8368000000.0,8307000000.0,7733000000.0,
Total Equity Gross Minority Interest,8170000000.0,7971000000.0,8039000000.0,7733000000.0,
Stockholders Equity,8170000000.0,7971000000.0,8039000000.0,7733000000.0,
Retained Earnings,7194000000.0,7018000000.0,6976000000.0,6818000000.0,
Additional Paid In Capital,936000000.0,936000000.0,936000000.0,936000000.0,
Capital Stock,68000000.0,68000000.0,68000000.0,68000000.0,
Common Stock,68000000.0,68000000.0,68000000.0,68000000.0,
Total Liabilities Net Minority Interest,16993000000.0,22102000000.0,23880000000.0,22091000000.0,
Total Non Current Liabilities Net Minority Interest,2845000000.0,3785000000.0,3775000000.0,4047000000.0,
Other Non Current Liabilities,1000000.0,364000000.0,415000000.0,374000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1560000000.0,1546000000.0,1404000000.0,1761000000.0,
Tradeand Other Payables Non Current,,,,,372000000.0
Non Current Deferred Taxes Liabilities,323000000.0,436000000.0,606000000.0,416000000.0,
Long Term Debt And Capital Lease Obligation,575000000.0,951000000.0,892000000.0,818000000.0,
Long Term Capital Lease Obligation,466000000.0,554000000.0,624000000.0,628000000.0,
Long Term Debt,109000000.0,397000000.0,268000000.0,190000000.0,
Long Term Provisions,302000000.0,488000000.0,458000000.0,678000000.0,
Current Liabilities,14148000000.0,18317000000.0,20105000000.0,18044000000.0,
Other Current Liabilities,786000000.0,823000000.0,1842000000.0,1479000000.0,
Current Debt And Capital Lease Obligation,11430000000.0,15508000000.0,15479000000.0,13778000000.0,
Current Capital Lease Obligation,82000000.0,83000000.0,85000000.0,86000000.0,
Current Debt,11348000000.0,15425000000.0,15394000000.0,7480000000.0,
Pensionand Other Post Retirement Benefit Plans Current,397000000.0,389000000.0,539000000.0,528000000.0,
Current Provisions,130000000.0,113000000.0,122000000.0,145000000.0,
Payables,686000000.0,941000000.0,1110000000.0,840000000.0,
Total Tax Payable,131000000.0,167000000.0,147000000.0,60000000.0,
Accounts Payable,555000000.0,774000000.0,963000000.0,780000000.0,
Total Assets,25163000000.0,30073000000.0,31919000000.0,29824000000.0,
Total Non Current Assets,707000000.0,532000000.0,565000000.0,584000000.0,
Other Non Current Assets,-1000000.0,,,-1000000.0,
Non Current Deferred Taxes Assets,2000000.0,1000000.0,0.0,1000000.0,
Investmentin Financial Assets,18000000.0,6000000.0,22000000.0,23000000.0,
Available For Sale Securities,18000000.0,6000000.0,,,
Long Term Equity Investment,133000000.0,93000000.0,102000000.0,118000000.0,
Investmentsin Joint Venturesat Cost,133000000.0,93000000.0,102000000.0,118000000.0,
Investment Properties,3000000.0,0.0,,,
Goodwill And Other Intangible Assets,221000000.0,217000000.0,219000000.0,180000000.0,
Other Intangible Assets,6000000.0,,,,
Goodwill,215000000.0,217000000.0,219000000.0,180000000.0,
Net PPE,311000000.0,189000000.0,222000000.0,263000000.0,
Accumulated Depreciation,-99000000.0,-96000000.0,-125000000.0,-119000000.0,
Gross PPE,410000000.0,285000000.0,347000000.0,263000000.0,
Other Properties,,118000000.0,171000000.0,255000000.0,157000000.0
Machinery Furniture Equipment,188000000.0,167000000.0,176000000.0,8000000.0,
Buildings And Improvements,222000000.0,118000000.0,,,
Properties,0.0,0.0,,,
Current Assets,24456000000.0,29542000000.0,31354000000.0,29240000000.0,
Other Current Assets,1730000000.0,1500000000.0,822000000.0,833000000.0,
Prepaid Assets,251000000.0,217000000.0,223000000.0,175000000.0,
Inventory,20103000000.0,22737000000.0,24614000000.0,21646000000.0,
Finished Goods,8020000000.0,9534000000.0,9397000000.0,9018000000.0,
Work In Process,12083000000.0,13203000000.0,15217000000.0,12628000000.0,
Other Receivables,1577000000.0,2978000000.0,3124000000.0,2045000000.0,
Accounts Receivable,289000000.0,437000000.0,420000000.0,354000000.0,
Allowance For Doubtful Accounts Receivable,-1500000.0,-1700000.0,,,
Gross Accounts Receivable,290500000.0,438700000.0,,,
Cash Cash Equivalents And Short Term Investments,506000000.0,1673000000.0,2151000000.0,4362000000.0,
Other Short Term Investments,,,,,445000000.0
Cash And Cash Equivalents,506000000.0,1673000000.0,2151000000.0,4362000000.0,
Cash Financial,,1673000000.0,2151000000.0,3981000000.0,3037000000.0
