,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,113251741.0,113251741.0,113251741.0,113212471.0,
Share Issued,113251741.0,113251741.0,113251741.0,113212471.0,
Net Debt,4407000000.0,4717000000.0,4505000000.0,3386000000.0,
Total Debt,7254000000.0,7858000000.0,7796000000.0,7659000000.0,
Tangible Book Value,-2798000000.0,-3306000000.0,-3414000000.0,-3053000000.0,
Invested Capital,18804000000.0,18338000000.0,17769000000.0,16490000000.0,
Working Capital,1889000000.0,967000000.0,757000000.0,1151000000.0,
Net Tangible Assets,-2798000000.0,-3306000000.0,-3414000000.0,-3053000000.0,
Capital Lease Obligations,1578000000.0,1974000000.0,2203000000.0,2161000000.0,
Common Stock Equity,13128000000.0,12454000000.0,12176000000.0,10992000000.0,
Total Capitalization,18228000000.0,17140000000.0,16548000000.0,15424000000.0,
Total Equity Gross Minority Interest,13151000000.0,12455000000.0,12178000000.0,10993000000.0,
Minority Interest,23000000.0,1000000.0,2000000.0,1000000.0,
Stockholders Equity,13128000000.0,12454000000.0,12176000000.0,10992000000.0,
Other Equity Interest,1000000.0,1000000.0,1000000.0,,1000000.0
Retained Earnings,6925000000.0,6355000000.0,6085000000.0,5533000000.0,
Additional Paid In Capital,4949000000.0,4949000000.0,4949000000.0,4942000000.0,
Capital Stock,283000000.0,283000000.0,283000000.0,283000000.0,
Common Stock,283000000.0,283000000.0,283000000.0,283000000.0,
Total Liabilities Net Minority Interest,15153000000.0,15717000000.0,15818000000.0,14920000000.0,
Total Non Current Liabilities Net Minority Interest,6795000000.0,6674000000.0,6797000000.0,7015000000.0,
Other Non Current Liabilities,24000000.0,9000000.0,143000000.0,168000000.0,
Non Current Pension And Other Postretirement Benefit Plans,153000000.0,159000000.0,155000000.0,216000000.0,
Non Current Deferred Taxes Liabilities,373000000.0,393000000.0,397000000.0,389000000.0,
Long Term Debt And Capital Lease Obligation,6096000000.0,6059000000.0,5997000000.0,6170000000.0,
Long Term Capital Lease Obligation,996000000.0,1373000000.0,1625000000.0,1738000000.0,
Long Term Debt,5100000000.0,4686000000.0,4372000000.0,4432000000.0,
Long Term Provisions,149000000.0,54000000.0,105000000.0,72000000.0,
Current Liabilities,8358000000.0,9043000000.0,9021000000.0,7905000000.0,
Other Current Liabilities,1695000000.0,1818000000.0,1537000000.0,1292000000.0,
Current Debt And Capital Lease Obligation,1158000000.0,1799000000.0,1799000000.0,1489000000.0,
Current Capital Lease Obligation,582000000.0,601000000.0,578000000.0,423000000.0,
Current Debt,576000000.0,1198000000.0,1221000000.0,1066000000.0,
Pensionand Other Post Retirement Benefit Plans Current,1791000000.0,1683000000.0,1568000000.0,1516000000.0,
Current Provisions,41000000.0,61000000.0,45000000.0,34000000.0,
Payables,1129000000.0,1359000000.0,1606000000.0,1393000000.0,
Total Tax Payable,246000000.0,177000000.0,320000000.0,296000000.0,
Accounts Payable,883000000.0,1182000000.0,1286000000.0,1097000000.0,
Total Assets,28304000000.0,28172000000.0,27996000000.0,25913000000.0,
Total Non Current Assets,18057000000.0,18162000000.0,18217000000.0,16857000000.0,
Other Non Current Assets,1000000.0,,,2000000.0,2000000.0
Non Current Deferred Taxes Assets,259000000.0,205000000.0,201000000.0,174000000.0,
Investmentin Financial Assets,5000000.0,8000000.0,8000000.0,52000000.0,
Long Term Equity Investment,1000000.0,1000000.0,1000000.0,24000000.0,
Investmentsin Associatesat Cost,1000000.0,1000000.0,1000000.0,24000000.0,
Goodwill And Other Intangible Assets,15926000000.0,15760000000.0,15590000000.0,14045000000.0,
Other Intangible Assets,836000000.0,982000000.0,1159000000.0,1232000000.0,
Goodwill,15090000000.0,14778000000.0,14431000000.0,12813000000.0,
Net PPE,1683000000.0,2069000000.0,2309000000.0,2461000000.0,
Accumulated Depreciation,-1248000000.0,-1167000000.0,-1069000000.0,-1013000000.0,
Gross PPE,2931000000.0,3236000000.0,3378000000.0,3474000000.0,
Other Properties,,,1954000000.0,1967000000.0,2266000000.0
Machinery Furniture Equipment,1661000000.0,1654000000.0,1419000000.0,1256000000.0,
Buildings And Improvements,1270000000.0,1582000000.0,5000000.0,251000000.0,
Land And Improvements,,4000000.0,5000000.0,251000000.0,282000000.0
Properties,0.0,0.0,0.0,0.0,
Current Assets,10247000000.0,10010000000.0,9778000000.0,9056000000.0,
Other Current Assets,1000000.0,,-1000000.0,-1000000.0,
Prepaid Assets,,20000000.0,14000000.0,11000000.0,8000000.0
Other Receivables,3665000000.0,3328000000.0,3306000000.0,2698000000.0,
Taxes Receivable,60000000.0,86000000.0,166000000.0,30000000.0,
Accounts Receivable,5252000000.0,5429000000.0,5205000000.0,4206000000.0,
Cash Cash Equivalents And Short Term Investments,1269000000.0,1167000000.0,1088000000.0,2112000000.0,
Cash And Cash Equivalents,1269000000.0,1167000000.0,1088000000.0,2112000000.0,
Cash Equivalents,5000000.0,7000000.0,132000000.0,52000000.0,
Cash Financial,1264000000.0,1160000000.0,956000000.0,2060000000.0,
