,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,3624052.0,1992342.0,1504325.0,1372458.0,
Share Issued,3624052.0,1992342.0,1504325.0,1372458.0,
Total Debt,933000.0,1333000.0,1733000.0,200000.0,
Tangible Book Value,20803000.0,27254000.0,16753000.0,15036000.0,
Invested Capital,933000.0,56624000.0,43419000.0,35656000.0,
Working Capital,20523000.0,27791000.0,17666000.0,14636000.0,
Net Tangible Assets,20803000.0,27254000.0,16753000.0,15036000.0,
Common Stock Equity,55181000.0,55291000.0,41686000.0,35456000.0,
Total Capitalization,55714000.0,56224000.0,43019000.0,35456000.0,
Total Equity Gross Minority Interest,55181000.0,55291000.0,41686000.0,35456000.0,
Stockholders Equity,55181000.0,55291000.0,41686000.0,35456000.0,
Retained Earnings,,-121880000.0,-104864000.0,-92629000.0,-84604000.0
Additional Paid In Capital,,169512000.0,140831000.0,76566000.0,67800000.0
Capital Stock,,7659000.0,5719000.0,51525000.0,42157000.0
Common Stock,,7659000.0,5719000.0,51525000.0,42157000.0
Total Liabilities Net Minority Interest,6457000.0,10216000.0,9357000.0,8024000.0,
Total Non Current Liabilities Net Minority Interest,533000.0,933000.0,1333000.0,0.0,
Other Non Current Liabilities,,,,,-1000.0
Long Term Debt And Capital Lease Obligation,533000.0,933000.0,1333000.0,0.0,
Long Term Debt,533000.0,933000.0,1333000.0,0.0,
Current Liabilities,5924000.0,9283000.0,8024000.0,8024000.0,
Other Current Liabilities,2029000.0,324000.0,347000.0,272000.0,
Current Debt And Capital Lease Obligation,400000.0,400000.0,400000.0,200000.0,
Current Debt,400000.0,400000.0,400000.0,200000.0,
Pensionand Other Post Retirement Benefit Plans Current,,870000.0,753000.0,491000.0,812000.0
Payables,3495000.0,6240000.0,6155000.0,6184000.0,
Other Payable,122000.0,,,,
Total Tax Payable,,0.0,25000.0,40000.0,0.0
Accounts Payable,3373000.0,6240000.0,6130000.0,6144000.0,
Total Assets,61638000.0,65507000.0,51043000.0,43480000.0,
Total Non Current Assets,35191000.0,28433000.0,25353000.0,20820000.0,
Other Non Current Assets,,,1000.0,,
Investmentin Financial Assets,0.0,,,,
Goodwill And Other Intangible Assets,34378000.0,28037000.0,24933000.0,20420000.0,
Other Intangible Assets,,28037000.0,24933000.0,20420000.0,11635000.0
Goodwill,,0.0,0.0,,
Net PPE,813000.0,396000.0,419000.0,400000.0,
Accumulated Depreciation,,-1328000.0,-1159000.0,-1093000.0,-993000.0
Gross PPE,,1724000.0,1578000.0,1493000.0,1298000.0
Machinery Furniture Equipment,,1724000.0,1578000.0,1493000.0,1298000.0
Current Assets,26447000.0,37074000.0,25690000.0,22660000.0,
Current Deferred Assets,,,,422000.0,51000.0
Prepaid Assets,,4342000.0,2349000.0,698000.0,285000.0
Inventory,14345000.0,13852000.0,7766000.0,6570000.0,
Finished Goods,,7722000.0,4531000.0,2882000.0,3258000.0
Work In Process,,4842000.0,1025000.0,2039000.0,1065000.0
Raw Materials,,1288000.0,2210000.0,1649000.0,1596000.0
Other Receivables,1633000.0,1294000.0,484000.0,798000.0,
Taxes Receivable,,30000.0,0.0,0.0,46000.0
Accounts Receivable,2647000.0,2206000.0,2816000.0,1355000.0,
Cash Cash Equivalents And Short Term Investments,7822000.0,15350000.0,12275000.0,13239000.0,
Cash And Cash Equivalents,7822000.0,15350000.0,12275000.0,13239000.0,
Cash Financial,,15350000.0,12275000.0,13239000.0,10495000.0
