,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,211235385.0,211235385.0,211235385.0,207016462.0,
Share Issued,211235385.0,211235385.0,211235385.0,207016462.0,
Total Debt,,,,0.0,417000.0
Tangible Book Value,161977000.0,255584000.0,355780000.0,489803000.0,
Invested Capital,209165000.0,318872000.0,589716000.0,769494000.0,
Working Capital,154592000.0,245956000.0,342939000.0,514563000.0,
Net Tangible Assets,161977000.0,255584000.0,355780000.0,489803000.0,
Common Stock Equity,209165000.0,318872000.0,589716000.0,769494000.0,
Total Capitalization,209165000.0,318872000.0,589716000.0,769494000.0,
Total Equity Gross Minority Interest,209165000.0,318872000.0,589716000.0,769494000.0,
Stockholders Equity,209165000.0,318872000.0,589716000.0,769494000.0,
Other Equity Interest,-868259000.0,-757023000.0,,,
Retained Earnings,,-757023000.0,-484723000.0,-301780000.0,-144309000.0
Additional Paid In Capital,1066862000.0,1065333000.0,1063877000.0,1060923000.0,
Capital Stock,10562000.0,10562000.0,10562000.0,10351000.0,
Common Stock,10562000.0,10562000.0,10562000.0,10351000.0,
Total Liabilities Net Minority Interest,52218000.0,55503000.0,85056000.0,100128000.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,-1000.0,30790000.0,
Other Non Current Liabilities,,,-1000.0,-1000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,,,7976609.0
Long Term Debt And Capital Lease Obligation,,,,,0.0
Long Term Debt,,,,,0.0
Long Term Provisions,,,,30791000.0,7977000.0
Current Liabilities,52218000.0,55503000.0,85057000.0,69338000.0,
Other Current Liabilities,5124000.0,5107000.0,9631000.0,7264000.0,
Current Debt And Capital Lease Obligation,,,,0.0,417000.0
Current Debt,,,,0.0,417000.0
Payables,6888000.0,7101000.0,11880000.0,11242000.0,
Total Tax Payable,145000.0,188000.0,259000.0,268000.0,
Accounts Payable,6743000.0,6913000.0,11621000.0,10974000.0,
Total Assets,261383000.0,374375000.0,674772000.0,869622000.0,
Total Non Current Assets,54572000.0,72916000.0,246776000.0,285722000.0,
Other Non Current Assets,-1000.0,,1000.0,-1000.0,
Non Current Deferred Taxes Assets,,0.0,1905000.0,1109000.0,
Long Term Equity Investment,,,,,50110.0
Investmentsin Subsidiariesat Cost,,,,,50110.0
Goodwill And Other Intangible Assets,47188000.0,63288000.0,233936000.0,279691000.0,
Other Intangible Assets,47188000.0,63142000.0,93451000.0,97970000.0,
Goodwill,0.0,146000.0,140485000.0,181721000.0,
Net PPE,1863000.0,3393000.0,4664000.0,2153000.0,
Accumulated Depreciation,-3745000.0,-3203000.0,-1796000.0,-426000.0,
Gross PPE,5608000.0,6596000.0,6460000.0,2579000.0,
Other Properties,5608000.0,6596000.0,,,
Machinery Furniture Equipment,1862000.0,6596000.0,6460000.0,2579000.0,
Current Assets,206810000.0,301459000.0,427996000.0,583901000.0,
Other Current Assets,3966000.0,,1000.0,2000.0,-1.0
Prepaid Assets,3883000.0,4521000.0,4683000.0,3961000.0,
Other Receivables,5473000.0,5239000.0,4534000.0,5306000.0,
Taxes Receivable,304000.0,0.0,2494000.0,1901000.0,
Accounts Receivable,14093000.0,19637000.0,40328000.0,30353000.0,
Cash Cash Equivalents And Short Term Investments,183057000.0,272062000.0,378450000.0,542378000.0,
Cash And Cash Equivalents,183057000.0,272062000.0,378450000.0,542378000.0,
Cash Financial,183057000.0,272062000.0,378450000.0,542378000.0,
