,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,42846569.0,42846569.0,42574411.0,19735851.0,
Share Issued,42846569.0,42846569.0,42574411.0,19735851.0,
Net Debt,184000000.0,196000000.0,155000000.0,261600000.0,
Total Debt,279000000.0,279000000.0,656000000.0,460200000.0,
Tangible Book Value,0.0,-8000000.0,64000000.0,-63000000.0,
Invested Capital,824000000.0,959000000.0,1409000000.0,656900000.0,
Working Capital,94000000.0,94000000.0,580000000.0,251100000.0,
Net Tangible Assets,0.0,-8000000.0,64000000.0,-63000000.0,
Capital Lease Obligations,38000000.0,37000000.0,33000000.0,22400000.0,
Common Stock Equity,583000000.0,717000000.0,786000000.0,219100000.0,
Total Capitalization,743000000.0,918000000.0,1409000000.0,648400000.0,
Total Equity Gross Minority Interest,583000000.0,717000000.0,786000000.0,219100000.0,
Stockholders Equity,583000000.0,717000000.0,786000000.0,219100000.0,
Other Equity Interest,2000000.0,2000000.0,2000000.0,,
Retained Earnings,-275000000.0,-141000000.0,-68000000.0,-80400000.0,
Additional Paid In Capital,849000000.0,849000000.0,845000000.0,296200000.0,
Capital Stock,7000000.0,7000000.0,7000000.0,3300000.0,
Common Stock,7000000.0,7000000.0,7000000.0,3300000.0,
Total Liabilities Net Minority Interest,571000000.0,622000000.0,963000000.0,611800000.0,
Total Non Current Liabilities Net Minority Interest,273000000.0,285000000.0,682000000.0,465100000.0,
Other Non Current Liabilities,61000000.0,7000000.0,6000000.0,-3700000.0,
Non Current Deferred Taxes Liabilities,92000000.0,58000000.0,40000000.0,25000000.0,
Long Term Debt And Capital Lease Obligation,181000000.0,220000000.0,642000000.0,443800000.0,
Long Term Capital Lease Obligation,21000000.0,19000000.0,19000000.0,14500000.0,
Long Term Debt,160000000.0,201000000.0,623000000.0,429300000.0,
Current Liabilities,298000000.0,337000000.0,281000000.0,146700000.0,
Other Current Liabilities,46000000.0,105000000.0,72000000.0,30700000.0,
Current Debt And Capital Lease Obligation,98000000.0,59000000.0,14000000.0,16400000.0,
Current Capital Lease Obligation,17000000.0,18000000.0,14000000.0,7900000.0,
Current Debt,81000000.0,41000000.0,0.0,8500000.0,
Payables,59000000.0,69000000.0,83000000.0,70200000.0,
Other Payable,5000000.0,2000000.0,5000000.0,800000.0,
Total Tax Payable,4000000.0,6000000.0,8000000.0,39400000.0,
Accounts Payable,50000000.0,61000000.0,70000000.0,30000000.0,
Total Assets,1154000000.0,1339000000.0,1749000000.0,830900000.0,
Total Non Current Assets,762000000.0,908000000.0,888000000.0,433000000.0,
Other Non Current Assets,,,,8700000.0,
Non Current Prepaid Assets,,,500000.0,2100000.0,1931000.0
Non Current Deferred Taxes Assets,,0.0,2000000.0,200000.0,245000.0
Investmentin Financial Assets,3000000.0,4000000.0,2000000.0,11588000.0,
Available For Sale Securities,3000000.0,4000000.0,2000000.0,,
Long Term Equity Investment,,,100000.0,11600000.0,
Investmentsin Associatesat Cost,,,100000.0,11600000.0,
Goodwill And Other Intangible Assets,583000000.0,725000000.0,722000000.0,282100000.0,
Other Intangible Assets,47000000.0,67000000.0,74000000.0,32500000.0,
Goodwill,536000000.0,658000000.0,648000000.0,249600000.0,
Net PPE,176000000.0,179000000.0,162000000.0,128300000.0,
Accumulated Depreciation,-36000000.0,-25000000.0,-16000000.0,-7100000.0,
Gross PPE,212000000.0,204000000.0,178000000.0,135400000.0,
Other Properties,178000000.0,171000000.0,178000000.0,116800000.0,
Machinery Furniture Equipment,,166000000.0,143000000.0,112900000.0,13099000.0
Buildings And Improvements,34000000.0,33000000.0,28300000.0,18600000.0,
Properties,0.0,0.0,28300000.0,0.0,
Current Assets,392000000.0,431000000.0,861000000.0,397800000.0,
Other Current Assets,,,-100000.0,100000.0,
Hedging Assets Current,,,400000.0,0.0,
Prepaid Assets,32000000.0,39000000.0,44000000.0,400000.0,
Inventory,198000000.0,230000000.0,216000000.0,147700000.0,
Other Inventories,,,22000000.0,17800000.0,24953000.0
Finished Goods,148000000.0,158000000.0,177000000.0,91600000.0,
Work In Process,50000000.0,72000000.0,39000000.0,38300000.0,
Other Receivables,7000000.0,8000000.0,9000000.0,8600000.0,
Taxes Receivable,20000000.0,16000000.0,9000000.0,1000000.0,
Accounts Receivable,78000000.0,92000000.0,115000000.0,63800000.0,
Allowance For Doubtful Accounts Receivable,-2000000.0,-2000000.0,-1000000.0,-1300000.0,
Gross Accounts Receivable,80000000.0,94000000.0,116000000.0,65100000.0,
Cash Cash Equivalents And Short Term Investments,57000000.0,46000000.0,468000000.0,176200000.0,
Cash And Cash Equivalents,57000000.0,46000000.0,468000000.0,176200000.0,
Cash Equivalents,,,467700000.0,176200000.0,19970000.0
Cash Financial,57000000.0,46000000.0,468000000.0,176200000.0,
