,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,2040637.0,4561423.0,4561423.0,4561423.0
Ordinary Shares Number,673011284.0,376094541.0,376094541.0,376094541.0
Share Issued,675051921.0,380655964.0,380655964.0,380655964.0
Net Debt,2299000000.0,3467000000.0,1841000000.0,
Total Debt,4971000000.0,5448000000.0,3938000000.0,2215000000.0
Tangible Book Value,1450000000.0,521000000.0,1065000000.0,1555000000.0
Invested Capital,6893000000.0,8207000000.0,6896000000.0,5323000000.0
Working Capital,-229000000.0,580000000.0,-131000000.0,-145000000.0
Net Tangible Assets,1450000000.0,521000000.0,1065000000.0,1555000000.0
Capital Lease Obligations,2402000000.0,1569000000.0,1757000000.0,1815000000.0
Common Stock Equity,4324000000.0,4328000000.0,4715000000.0,4923000000.0
Total Capitalization,6893000000.0,7957000000.0,6896000000.0,5323000000.0
Total Equity Gross Minority Interest,4324000000.0,4328000000.0,4715000000.0,4923000000.0
Stockholders Equity,4324000000.0,4328000000.0,4715000000.0,4923000000.0
Retained Earnings,1147000000.0,2495000000.0,2851000000.0,3415000000.0
Additional Paid In Capital,2514000000.0,1459000000.0,1460000000.0,1465000000.0
Capital Stock,225000000.0,57000000.0,57000000.0,57000000.0
Common Stock,225000000.0,57000000.0,57000000.0,57000000.0
Total Liabilities Net Minority Interest,7973000000.0,9287000000.0,8057000000.0,5706000000.0
Total Non Current Liabilities Net Minority Interest,4946000000.0,5344000000.0,4087000000.0,2144000000.0
Other Non Current Liabilities,1000000.0,,4000000.0,
Non Current Pension And Other Postretirement Benefit Plans,173000000.0,350000000.0,384000000.0,223000000.0
Non Current Deferred Taxes Liabilities,90000000.0,55000000.0,60000000.0,31000000.0
Long Term Debt And Capital Lease Obligation,4675000000.0,4910000000.0,3599000000.0,1844000000.0
Long Term Capital Lease Obligation,2106000000.0,1281000000.0,1418000000.0,1444000000.0
Long Term Debt,2569000000.0,3629000000.0,2181000000.0,400000000.0
Long Term Provisions,7000000.0,29000000.0,40000000.0,46000000.0
Current Liabilities,3027000000.0,3943000000.0,3970000000.0,3562000000.0
Other Current Liabilities,175000000.0,343000000.0,332000000.0,346000000.0
Current Debt And Capital Lease Obligation,296000000.0,538000000.0,339000000.0,371000000.0
Current Capital Lease Obligation,296000000.0,288000000.0,339000000.0,371000000.0
Current Debt,0.0,250000000.0,0.0,0.0
Current Provisions,136000000.0,76000000.0,43000000.0,10000000.0
Payables,1497000000.0,1825000000.0,2058000000.0,1668000000.0
Other Payable,9000000.0,19000000.0,20000000.0,
Total Tax Payable,82000000.0,84000000.0,0.0,64000000.0
Accounts Payable,1406000000.0,1722000000.0,2038000000.0,1604000000.0
Total Assets,12297000000.0,13615000000.0,12772000000.0,10629000000.0
Total Non Current Assets,9499000000.0,9092000000.0,8933000000.0,7212000000.0
Other Non Current Assets,-1000000.0,,,
Non Current Prepaid Assets,29000000.0,29000000.0,31000000.0,32000000.0
Non Current Deferred Taxes Assets,472000000.0,390000000.0,240000000.0,61000000.0
Goodwill And Other Intangible Assets,2874000000.0,3807000000.0,3650000000.0,3368000000.0
Other Intangible Assets,684000000.0,560000000.0,418000000.0,354000000.0
Goodwill,2190000000.0,3247000000.0,3232000000.0,3014000000.0
Net PPE,6003000000.0,4816000000.0,4957000000.0,3695000000.0
Accumulated Depreciation,-5339000000.0,-6053000000.0,-5907000000.0,-5333000000.0
Gross PPE,11342000000.0,10869000000.0,10864000000.0,9028000000.0
Construction In Progress,1991000000.0,1715000000.0,1837000000.0,583000000.0
Other Properties,25000000.0,32000000.0,42000000.0,43000000.0
Machinery Furniture Equipment,4284000000.0,4505000000.0,4265000000.0,3974000000.0
Buildings And Improvements,4958000000.0,4480000000.0,4507000000.0,4210000000.0
Land And Improvements,84000000.0,137000000.0,213000000.0,218000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,2798000000.0,4523000000.0,3839000000.0,3417000000.0
Hedging Assets Current,13000000.0,17000000.0,45000000.0,7000000.0
Assets Held For Sale Current,0.0,1134000000.0,0.0,
Prepaid Assets,64000000.0,125000000.0,140000000.0,135000000.0
Inventory,1068000000.0,1218000000.0,1478000000.0,1211000000.0
Finished Goods,665000000.0,726000000.0,837000000.0,685000000.0
Work In Process,90000000.0,97000000.0,127000000.0,110000000.0
Raw Materials,313000000.0,395000000.0,514000000.0,416000000.0
Other Receivables,369000000.0,359000000.0,316000000.0,287000000.0
Taxes Receivable,74000000.0,98000000.0,25000000.0,30000000.0
Accounts Receivable,940000000.0,1160000000.0,1495000000.0,1325000000.0
Cash Cash Equivalents And Short Term Investments,270000000.0,412000000.0,340000000.0,422000000.0
Cash And Cash Equivalents,270000000.0,412000000.0,340000000.0,422000000.0
Cash Financial,270000000.0,412000000.0,340000000.0,422000000.0
