,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,731770.0,4588520.0,4010230.0,2912106.0,
Ordinary Shares Number,692389827.0,691633077.0,691011367.0,689909491.0,
Share Issued,693121597.0,692821597.0,692821597.0,690341597.0,
Net Debt,26435000000.0,25094000000.0,26004000000.0,24563000000.0,
Total Debt,30672000000.0,30974000000.0,32451000000.0,30814000000.0,
Tangible Book Value,-19026000000.0,-19800000000.0,-20057000000.0,-14359000000.0,
Invested Capital,48649000000.0,49434000000.0,50673000000.0,56542000000.0,
Working Capital,-6051000000.0,-4541000000.0,-1719000000.0,3426000000.0,
Net Tangible Assets,-19026000000.0,-19800000000.0,-20057000000.0,-14359000000.0,
Capital Lease Obligations,4120000000.0,4320000000.0,5461000000.0,5414000000.0,
Common Stock Equity,22097000000.0,22780000000.0,23683000000.0,31142000000.0,
Total Capitalization,43689000000.0,45112000000.0,47957000000.0,53652000000.0,
Total Equity Gross Minority Interest,22097000000.0,22780000000.0,23683000000.0,31142000000.0,
Stockholders Equity,22097000000.0,22780000000.0,23683000000.0,31142000000.0,
Other Equity Interest,1000000.0,1000000.0,,,
Retained Earnings,-6400000000.0,-5640000000.0,-4775000000.0,3047000000.0,
Additional Paid In Capital,27378000000.0,27378000000.0,27378000000.0,27378000000.0,
Capital Stock,870000000.0,870000000.0,869000000.0,866000000.0,
Common Stock,870000000.0,870000000.0,869000000.0,866000000.0,
Total Liabilities Net Minority Interest,42345000000.0,43279000000.0,43973000000.0,43109000000.0,
Total Non Current Liabilities Net Minority Interest,29266000000.0,30425000000.0,33657000000.0,32450000000.0,
Other Non Current Liabilities,356000000.0,340000000.0,1000000.0,,1000000.0
Derivative Product Liabilities,0.0,0.0,0.0,0.0,
Non Current Deferred Taxes Liabilities,3531000000.0,3597000000.0,3807000000.0,4120000000.0,
Long Term Debt And Capital Lease Obligation,24421000000.0,25443000000.0,28563000000.0,26799000000.0,
Long Term Capital Lease Obligation,2829000000.0,3111000000.0,4289000000.0,4289000000.0,
Long Term Debt,21592000000.0,22332000000.0,24274000000.0,22510000000.0,
Long Term Provisions,958000000.0,1045000000.0,1286000000.0,1531000000.0,
Current Liabilities,13079000000.0,12854000000.0,10316000000.0,10659000000.0,
Other Current Liabilities,69000000.0,59000000.0,95000000.0,42000000.0,
Current Debt And Capital Lease Obligation,6251000000.0,5531000000.0,3888000000.0,4015000000.0,
Current Capital Lease Obligation,1291000000.0,1209000000.0,1172000000.0,1125000000.0,
Current Debt,4960000000.0,4322000000.0,2716000000.0,2890000000.0,
Pensionand Other Post Retirement Benefit Plans Current,525000000.0,518000000.0,,508000000.0,528000000.0
Current Provisions,96000000.0,46000000.0,76000000.0,80000000.0,
Payables,2918000000.0,2960000000.0,2847000000.0,2754000000.0,
Other Payable,257000000.0,257000000.0,265000000.0,175000000.0,
Total Tax Payable,503000000.0,470000000.0,417000000.0,572000000.0,
Accounts Payable,2158000000.0,2233000000.0,2165000000.0,2007000000.0,
Total Assets,64442000000.0,66059000000.0,67656000000.0,74251000000.0,
Total Non Current Assets,57414000000.0,57746000000.0,59060000000.0,60167000000.0,
Other Non Current Assets,-1000000.0,2000000.0,1000000.0,-4000000.0,
Defined Pension Benefit,291000000.0,247000000.0,242000000.0,182000000.0,
Non Current Deferred Assets,887000000.0,810000000.0,633000000.0,505000000.0,
Non Current Deferred Taxes Assets,128000000.0,104000000.0,81000000.0,164000000.0,
Investmentin Financial Assets,1000000.0,1000000.0,1000000.0,9000000.0,
Available For Sale Securities,1000000.0,1000000.0,1000000.0,9000000.0,
Long Term Equity Investment,4000000.0,6000000.0,6000000.0,7000000.0,
Goodwill And Other Intangible Assets,41123000000.0,42580000000.0,43740000000.0,45501000000.0,
Other Intangible Assets,11136000000.0,12682000000.0,13835000000.0,15805000000.0,
Goodwill,29987000000.0,29898000000.0,29905000000.0,29696000000.0,
Net PPE,14187000000.0,13200000000.0,13642000000.0,13237000000.0,
Accumulated Depreciation,-20448000000.0,-19866000000.0,-17831000000.0,-18991000000.0,
Gross PPE,34635000000.0,33066000000.0,31473000000.0,32228000000.0,
Construction In Progress,2211000000.0,2061000000.0,2040000000.0,1586000000.0,
Other Properties,11494000000.0,11089000000.0,11246000000.0,10191000000.0,
Machinery Furniture Equipment,20646000000.0,19648000000.0,17921000000.0,20211000000.0,
Buildings And Improvements,284000000.0,268000000.0,266000000.0,240000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,7028000000.0,8313000000.0,8597000000.0,14085000000.0,
Other Current Assets,1000000.0,,,,
Hedging Assets Current,119000000.0,89000000.0,401000000.0,275000000.0,
Assets Held For Sale Current,,0.0,54000000.0,7458000000.0,140000000.0
Restricted Cash,200000000.0,74000000.0,130000000.0,43000000.0,
Prepaid Assets,580000000.0,725000000.0,609000000.0,607000000.0,
Inventory,838000000.0,824000000.0,1254000000.0,769000000.0,
Other Inventories,99000000.0,71000000.0,110000000.0,42000000.0,
Finished Goods,739000000.0,753000000.0,1144000000.0,727000000.0,
Other Receivables,2842000000.0,2764000000.0,2858000000.0,2265000000.0,
Taxes Receivable,238000000.0,82000000.0,163000000.0,35000000.0,
Accounts Receivable,2020000000.0,2111000000.0,1986000000.0,1796000000.0,
Allowance For Doubtful Accounts Receivable,-246000000.0,-168000000.0,-141000000.0,-138000000.0,
Gross Accounts Receivable,2266000000.0,2279000000.0,2127000000.0,1934000000.0,
Cash Cash Equivalents And Short Term Investments,191000000.0,1644000000.0,1142000000.0,837000000.0,
Other Short Term Investments,74000000.0,84000000.0,156000000.0,,
Cash And Cash Equivalents,117000000.0,1560000000.0,986000000.0,837000000.0,
