,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,7123809.0,522109.0,72610.0,55285.0,
Share Issued,7123809.0,522109.0,72610.0,55285.0,
Net Debt,5984000.0,12390000.0,,,
Total Debt,8699000.0,20245000.0,52441000.0,4722000.0,
Tangible Book Value,-7309000.0,-37118000.0,-6595000.0,77303000.0,
Invested Capital,7270000.0,-9073000.0,94161000.0,136198000.0,
Working Capital,1390000.0,-38127000.0,-13213000.0,75419000.0,
Net Tangible Assets,-7309000.0,-37118000.0,-6595000.0,77303000.0,
Capital Lease Obligations,0.0,6194000.0,49429000.0,1020000.0,
Common Stock Equity,-1429000.0,-23124000.0,91149000.0,132496000.0,
Total Capitalization,7270000.0,-20120000.0,94161000.0,135259000.0,
Total Equity Gross Minority Interest,-1429000.0,-23124000.0,91149000.0,132496000.0,
Stockholders Equity,-1429000.0,-23124000.0,91149000.0,132496000.0,
Other Equity Interest,,-305030000.0,-145523000.0,,
Retained Earnings,-319230000.0,,-145523000.0,-52556000.0,-13963000.0
Additional Paid In Capital,304589000.0,219476000.0,225162000.0,182730000.0,
Capital Stock,1553000.0,51634000.0,1846000.0,1239000.0,
Common Stock,1553000.0,51634000.0,1846000.0,1239000.0,
Total Liabilities Net Minority Interest,13066000.0,62170000.0,101501000.0,31505000.0,
Total Non Current Liabilities Net Minority Interest,8699000.0,7682000.0,48295000.0,3739000.0,
Other Non Current Liabilities,,1000.0,2000.0,,90000.0
Non Current Deferred Taxes Liabilities,,,,229000.0,279000.0
Long Term Debt And Capital Lease Obligation,8699000.0,7681000.0,48293000.0,3510000.0,
Long Term Capital Lease Obligation,0.0,4677000.0,45281000.0,747000.0,
Long Term Debt,8699000.0,3004000.0,3012000.0,2763000.0,
Current Liabilities,4367000.0,54488000.0,53206000.0,27766000.0,
Other Current Liabilities,502000.0,818000.0,381000.0,1091000.0,
Current Debt And Capital Lease Obligation,0.0,12564000.0,4148000.0,1212000.0,
Current Capital Lease Obligation,0.0,1517000.0,4148000.0,273000.0,
Current Debt,0.0,11047000.0,0.0,939000.0,
Payables,2950000.0,11360000.0,20086000.0,10027000.0,
Accounts Payable,2950000.0,11360000.0,20086000.0,10027000.0,
Total Assets,11637000.0,39046000.0,192650000.0,164001000.0,
Total Non Current Assets,5880000.0,22683000.0,152655000.0,60817000.0,
Non Current Deferred Taxes Assets,,,,210000.0,273000.0
Goodwill And Other Intangible Assets,5880000.0,13994000.0,97744000.0,55193000.0,
Other Intangible Assets,5880000.0,13994000.0,97744000.0,55193000.0,
Goodwill,,,,30757000.0,41612000.0
Net PPE,0.0,8689000.0,54911000.0,5414000.0,
Accumulated Depreciation,,-9363000.0,-7528000.0,-3772000.0,-1108000.0
Gross PPE,0.0,18052000.0,62439000.0,5414000.0,
Other Properties,,1225000.0,2251000.0,3738000.0,3270000.0
Machinery Furniture Equipment,0.0,11547000.0,13456000.0,4301000.0,
Buildings And Improvements,0.0,5280000.0,46732000.0,1113000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,5757000.0,16361000.0,39993000.0,103185000.0,
Prepaid Assets,,,,5794000.0,1848000.0
Inventory,2817000.0,7292000.0,8070000.0,8309000.0,
Finished Goods,,229000.0,1369000.0,,
Raw Materials,,7063000.0,6701000.0,8309000.0,5377000.0
Other Receivables,225000.0,2954000.0,8089000.0,11096000.0,
Taxes Receivable,0.0,4454000.0,8231000.0,7564000.0,
Accounts Receivable,0.0,0.0,1056000.0,2755000.0,
Cash Cash Equivalents And Short Term Investments,2715000.0,1661000.0,14547000.0,73461000.0,
Cash And Cash Equivalents,2715000.0,1661000.0,14547000.0,73461000.0,
Cash Equivalents,,1661000.0,14547000.0,73461000.0,20822000.0
Cash Financial,,,14547000.0,73461000.0,20822000.0
