,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,2321545.0,2321545.0,2321545.0,2321545.0,
Ordinary Shares Number,825776588.0,825776588.0,206444147.0,206444147.0,
Share Issued,828098133.0,828098133.0,208765692.0,208765692.0,
Net Debt,113836000.0,,,,
Total Debt,151205000.0,20564000.0,20930000.0,18240000.0,
Tangible Book Value,-32387000.0,184620000.0,158066000.0,425174000.0,
Invested Capital,112044000.0,189635000.0,163190000.0,430532000.0,
Working Capital,-32501000.0,137792000.0,111512000.0,207532000.0,
Net Tangible Assets,-32387000.0,184620000.0,158066000.0,425174000.0,
Capital Lease Obligations,11705000.0,20564000.0,20930000.0,18161000.0,
Common Stock Equity,-27456000.0,189635000.0,163190000.0,430453000.0,
Total Capitalization,13044000.0,189635000.0,163190000.0,430453000.0,
Total Equity Gross Minority Interest,-27456000.0,189635000.0,163190000.0,430453000.0,
Minority Interest,0.0,0.0,0.0,0.0,
Stockholders Equity,-27456000.0,189635000.0,163190000.0,430453000.0,
Retained Earnings,-1517409000.0,-1298842000.0,-1073255000.0,-804858000.0,
Additional Paid In Capital,1312000.0,1483364000.0,1234972000.0,1234972000.0,
Capital Stock,5858000.0,5858000.0,1477000.0,1477000.0,
Common Stock,5858000.0,5858000.0,1477000.0,1477000.0,
Total Liabilities Net Minority Interest,175446000.0,42341000.0,66726000.0,54007000.0,
Total Non Current Liabilities Net Minority Interest,46068000.0,12906000.0,14812000.0,13236000.0,
Other Non Current Liabilities,,1000.0,-1000.0,1000.0,1000.0
Long Term Debt And Capital Lease Obligation,46068000.0,12905000.0,14813000.0,13235000.0,
Long Term Capital Lease Obligation,5568000.0,12905000.0,14813000.0,13235000.0,
Long Term Debt,40500000.0,0.0,0.0,0.0,
Current Liabilities,129378000.0,29435000.0,51914000.0,40771000.0,
Other Current Liabilities,3063000.0,1000.0,,,
Current Debt And Capital Lease Obligation,105137000.0,7659000.0,6117000.0,5005000.0,
Current Capital Lease Obligation,6137000.0,7659000.0,6117000.0,4926000.0,
Current Debt,99000000.0,0.0,0.0,79000.0,
Pensionand Other Post Retirement Benefit Plans Current,,6805000.0,11613000.0,6070000.0,3463000.0
Payables,3702000.0,5305000.0,21555000.0,10341000.0,
Total Tax Payable,0.0,0.0,0.0,2238000.0,
Accounts Payable,3702000.0,5305000.0,21555000.0,8103000.0,
Total Assets,147990000.0,231976000.0,229916000.0,484460000.0,
Total Non Current Assets,51113000.0,64749000.0,66490000.0,236156000.0,
Other Non Current Assets,,,1000.0,1000.0,
Investmentin Financial Assets,4202000.0,4146000.0,3047000.0,183950000.0,
Held To Maturity Securities,,,,181768000.0,24364000.0
Available For Sale Securities,,,2997000.0,3047000.0,3047000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,4146000.0,3047000.0,180903000.0,24243000.0
Long Term Equity Investment,,,264000.0,0.0,0.0
Investmentsin Subsidiariesat Cost,,,264000.0,0.0,0.0
Goodwill And Other Intangible Assets,4931000.0,5015000.0,5124000.0,5279000.0,
Other Intangible Assets,42000.0,126000.0,235000.0,390000.0,
Goodwill,4889000.0,4889000.0,4889000.0,4889000.0,
Net PPE,41980000.0,55588000.0,58318000.0,46926000.0,
Accumulated Depreciation,,-35188000.0,-25337000.0,-16886000.0,-12676000.0
Gross PPE,41980000.0,90776000.0,83655000.0,63812000.0,
Other Properties,41980000.0,175000.0,327000.0,405000.0,
Machinery Furniture Equipment,,69248000.0,61698000.0,44554000.0,34496000.0
Buildings And Improvements,,21353000.0,21630000.0,18853000.0,21313000.0
Properties,,0.0,0.0,0.0,0.0
Current Assets,96877000.0,167227000.0,163426000.0,248303000.0,
Other Current Assets,,344000.0,-1000.0,-1000.0,1000.0
Prepaid Assets,,35313000.0,41693000.0,38981000.0,23107000.0
Inventory,33191000.0,46527000.0,42281000.0,28646000.0,
Other Inventories,1000.0,302000.0,,,
Finished Goods,3293000.0,29477000.0,30274000.0,20620000.0,
Work In Process,23965000.0,8217000.0,3827000.0,5245000.0,
Raw Materials,5932000.0,8531000.0,8180000.0,2781000.0,
Other Receivables,37395000.0,541000.0,604000.0,3136000.0,
Taxes Receivable,,2547000.0,4657000.0,6242000.0,7369000.0
Accounts Receivable,627000.0,60000.0,1313000.0,5488000.0,
Cash Cash Equivalents And Short Term Investments,25664000.0,81895000.0,72878000.0,165811000.0,
Other Short Term Investments,,,,150722000.0,297081000.0
Cash And Cash Equivalents,25664000.0,81895000.0,72878000.0,15089000.0,
Cash Financial,,,72617000.0,15089000.0,10144000.0
