,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,135447190.0,135447190.0,135447190.0,135447190.0,
Share Issued,135447190.0,135447190.0,135447190.0,135447190.0,
Net Debt,817000000.0,1128000000.0,1563000000.0,1743000000.0,
Total Debt,2089000000.0,2089000000.0,2225000000.0,2482000000.0,
Tangible Book Value,-824000000.0,-1181000000.0,-1786000000.0,-2226000000.0,
Invested Capital,15591000000.0,14711000000.0,18877000000.0,17695000000.0,
Working Capital,1652000000.0,1357000000.0,951000000.0,453000000.0,
Net Tangible Assets,-824000000.0,-1181000000.0,-1786000000.0,-2226000000.0,
Capital Lease Obligations,137000000.0,100000000.0,84000000.0,109000000.0,
Common Stock Equity,13639000000.0,12722000000.0,16736000000.0,15322000000.0,
Total Capitalization,15476000000.0,14597000000.0,18724000000.0,17266000000.0,
Total Equity Gross Minority Interest,13641000000.0,12723000000.0,16740000000.0,15341000000.0,
Minority Interest,2000000.0,1000000.0,4000000.0,19000000.0,
Stockholders Equity,13639000000.0,12722000000.0,16736000000.0,15322000000.0,
Other Equity Interest,-1000000.0,-1000000.0,,-1000000.0,
Retained Earnings,-1608000000.0,-1993000000.0,2000000000.0,1730000000.0,
Additional Paid In Capital,13544000000.0,13544000000.0,13544000000.0,13544000000.0,
Capital Stock,28000000.0,28000000.0,28000000.0,28000000.0,
Common Stock,28000000.0,28000000.0,28000000.0,28000000.0,
Total Liabilities Net Minority Interest,3805000000.0,3606000000.0,3811000000.0,4088000000.0,
Total Non Current Liabilities Net Minority Interest,3100000000.0,3049000000.0,3190000000.0,3134000000.0,
Other Non Current Liabilities,65000000.0,,12000000.0,11000000.0,24537000.0
Non Current Pension And Other Postretirement Benefit Plans,,,,26479000.0,20554000.0
Non Current Deferred Taxes Liabilities,1056000000.0,1035000000.0,1102000000.0,1069000000.0,
Long Term Debt And Capital Lease Obligation,1929000000.0,1942000000.0,2043000000.0,2026000000.0,
Long Term Capital Lease Obligation,92000000.0,67000000.0,55000000.0,82000000.0,
Long Term Debt,1837000000.0,1875000000.0,1988000000.0,1944000000.0,
Long Term Provisions,50000000.0,72000000.0,33000000.0,28000000.0,
Current Liabilities,705000000.0,557000000.0,621000000.0,954000000.0,
Other Current Liabilities,100000000.0,54000000.0,50000000.0,59000000.0,
Current Debt And Capital Lease Obligation,160000000.0,147000000.0,182000000.0,456000000.0,
Current Capital Lease Obligation,45000000.0,33000000.0,29000000.0,27000000.0,
Current Debt,115000000.0,114000000.0,153000000.0,429000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,102000000.0,119000000.0,174000000.0,63998000.0
Payables,229000000.0,191000000.0,208000000.0,200000000.0,
Other Payable,,1000000.0,,2000000.0,
Total Tax Payable,26000000.0,19000000.0,27000000.0,25000000.0,
Accounts Payable,203000000.0,171000000.0,181000000.0,173000000.0,
Total Assets,17446000000.0,16329000000.0,20551000000.0,19429000000.0,
Total Non Current Assets,15089000000.0,14415000000.0,18978000000.0,18022000000.0,
Other Non Current Assets,,2000000.0,,2000.0,1000.0
Non Current Deferred Taxes Assets,144000000.0,111000000.0,102000000.0,92000000.0,
Investmentin Financial Assets,54000000.0,50000000.0,36000000.0,49000000.0,
Available For Sale Securities,54000000.0,50000000.0,36000000.0,49000000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,0.0,14662000.0
Long Term Equity Investment,,0.0,0.0,0.0,0.0
Goodwill And Other Intangible Assets,14463000000.0,13903000000.0,18522000000.0,17548000000.0,
Other Intangible Assets,4342000000.0,4312000000.0,4648000000.0,4553000000.0,
Goodwill,10121000000.0,9591000000.0,13874000000.0,12995000000.0,
Net PPE,428000000.0,349000000.0,318000000.0,333000000.0,
Accumulated Depreciation,,-436000000.0,-445000000.0,-337000000.0,-189496000.0
Gross PPE,,784000000.0,763000000.0,671000000.0,331609000.0
Construction In Progress,,6000000.0,23000000.0,15000000.0,54000.0
Other Properties,,7000000.0,11000000.0,369025000.0,9294000.0
Machinery Furniture Equipment,,497000000.0,466000000.0,407000000.0,181240000.0
Buildings And Improvements,,274000000.0,263000000.0,249000000.0,
Properties,,0.0,0.0,0.0,141021000.0
Current Assets,2357000000.0,1914000000.0,1572000000.0,1407000000.0,
Other Current Assets,,1000000.0,,1000000.0,1000.0
Prepaid Assets,,57000000.0,47000000.0,33000000.0,10553000.0
Inventory,422000000.0,413000000.0,405000000.0,313000000.0,
Other Inventories,,1000000.0,,,
Finished Goods,,201000000.0,191000000.0,132000000.0,118771000.0
Work In Process,,12000000.0,14000000.0,16000000.0,12515000.0
Raw Materials,,199000000.0,200000000.0,165000000.0,72741000.0
Other Receivables,119000000.0,34000000.0,40000000.0,22000000.0,
Taxes Receivable,33000000.0,45000000.0,48000000.0,17000000.0,
Accounts Receivable,648000000.0,503000000.0,454000000.0,391000000.0,
Allowance For Doubtful Accounts Receivable,,-11000000.0,-8000000.0,-17000000.0,-4875000.0
Gross Accounts Receivable,,514000000.0,462000000.0,408000000.0,221369000.0
Cash Cash Equivalents And Short Term Investments,1135000000.0,861000000.0,578000000.0,630000000.0,
Cash And Cash Equivalents,1135000000.0,861000000.0,578000000.0,630000000.0,
Cash Financial,,861000000.0,578000000.0,630000000.0,973566000.0
