,2025-04-30,2024-04-30,2023-04-30,2022-04-30,2021-04-30
Ordinary Shares Number,97786384.0,84055560.0,45741394.0,28791654.0,
Share Issued,97786384.0,84055560.0,45741394.0,28791654.0,
Total Debt,4651000.0,7828000.0,10453000.0,13247000.0,
Tangible Book Value,16670000.0,65038000.0,101217000.0,83736000.0,
Invested Capital,43206000.0,96640000.0,138636000.0,124089000.0,
Working Capital,12636000.0,59824000.0,96352000.0,78820000.0,
Net Tangible Assets,16670000.0,65038000.0,101217000.0,83736000.0,
Capital Lease Obligations,4651000.0,7828000.0,10453000.0,13247000.0,
Common Stock Equity,43206000.0,96640000.0,138636000.0,124089000.0,
Total Capitalization,43206000.0,96640000.0,138636000.0,124089000.0,
Total Equity Gross Minority Interest,43206000.0,96640000.0,138636000.0,124088000.0,
Stockholders Equity,43206000.0,96640000.0,138636000.0,124089000.0,
Other Equity Interest,,-1000.0,1000.0,,
Retained Earnings,-540915000.0,-453291000.0,-328468000.0,-217974000.0,
Additional Paid In Capital,577824000.0,543918000.0,463938000.0,340049000.0,
Capital Stock,6519000.0,5604000.0,3049000.0,1899000.0,
Common Stock,6519000.0,5604000.0,3049000.0,1899000.0,
Total Liabilities Net Minority Interest,21743000.0,34768000.0,33652000.0,27543000.0,
Total Non Current Liabilities Net Minority Interest,3585000.0,6477000.0,10014000.0,11449000.0,
Other Non Current Liabilities,,1000.0,,,
Non Current Deferred Taxes Liabilities,1849000.0,2180000.0,2710000.0,2666000.0,
Long Term Debt And Capital Lease Obligation,1736000.0,4296000.0,7304000.0,8783000.0,
Long Term Capital Lease Obligation,1736000.0,4296000.0,7304000.0,8783000.0,
Current Liabilities,18158000.0,28291000.0,23638000.0,16094000.0,
Other Current Liabilities,911000.0,1180000.0,985000.0,621000.0,
Current Debt And Capital Lease Obligation,2915000.0,3532000.0,3149000.0,4464000.0,
Current Capital Lease Obligation,2915000.0,3532000.0,3149000.0,4464000.0,
Payables,3558000.0,3257000.0,4101000.0,2973000.0,
Total Tax Payable,14000.0,229000.0,824000.0,85000.0,
Accounts Payable,3544000.0,3028000.0,3277000.0,2888000.0,
Total Assets,64949000.0,131408000.0,172288000.0,151631000.0,
Total Non Current Assets,34154000.0,43292000.0,52298000.0,56717000.0,
Other Non Current Assets,-1000.0,,1000.0,-2000.0,1000.0
Non Current Deferred Taxes Assets,2455000.0,3576000.0,3668000.0,2728000.0,
Goodwill And Other Intangible Assets,26536000.0,31602000.0,37419000.0,40353000.0,
Other Intangible Assets,,31602000.0,37419000.0,40353000.0,41869000.0
Net PPE,4768000.0,8114000.0,11210000.0,13638000.0,
Accumulated Depreciation,,-12902000.0,-9250000.0,-5903000.0,-4982000.0
Gross PPE,4768000.0,21016000.0,20460000.0,19541000.0,
Other Properties,3719000.0,16066000.0,15723000.0,15991000.0,
Machinery Furniture Equipment,1049000.0,4950000.0,4737000.0,3550000.0,
Current Assets,30794000.0,88115000.0,119990000.0,94914000.0,
Other Current Assets,,-1000.0,1000.0,2000.0,1000.0
Inventory,1930000.0,2199000.0,1358000.0,1532000.0,
Other Receivables,2634000.0,4843000.0,3727000.0,2461000.0,
Accounts Receivable,1815000.0,1667000.0,577000.0,1129000.0,
Cash Cash Equivalents And Short Term Investments,24415000.0,79407000.0,114327000.0,89790000.0,
Other Short Term Investments,,,,12377000.0,12493000.0
Cash And Cash Equivalents,24415000.0,79407000.0,114327000.0,89790000.0,
Cash Equivalents,,12842000.0,12205000.0,89790000.0,145364000.0
Cash Financial,,66565000.0,102122000.0,77413000.0,132871000.0
