,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,248000000.0,248000000.0,248000000.0,248000000.0,
Share Issued,248000000.0,248000000.0,248000000.0,248000000.0,
Net Debt,18340000000.0,16670000000.0,17111000000.0,18992000000.0,
Total Debt,20554000000.0,19651000000.0,20839000000.0,22138000000.0,
Tangible Book Value,113088000000.0,106865000000.0,99215000000.0,98855000000.0,
Invested Capital,133344000000.0,126258000000.0,119720000000.0,120784000000.0,
Working Capital,-582000000.0,1459000000.0,5473000000.0,2465000000.0,
Net Tangible Assets,113088000000.0,106865000000.0,99215000000.0,98855000000.0,
Capital Lease Obligations,943000000.0,951000000.0,938000000.0,935000000.0,
Common Stock Equity,113733000000.0,107558000000.0,99819000000.0,99581000000.0,
Total Capitalization,127733000000.0,121658000000.0,114119000000.0,117381000000.0,
Total Equity Gross Minority Interest,166705000000.0,160331000000.0,153939000000.0,147165000000.0,
Minority Interest,52972000000.0,52773000000.0,54120000000.0,47584000000.0,
Stockholders Equity,113733000000.0,107558000000.0,99819000000.0,99581000000.0,
Fixed Assets Revaluation Reserve,6844000000.0,6721000000.0,5779000000.0,4597000000.0,
Retained Earnings,94855000000.0,89838000000.0,83981000000.0,83288000000.0,
Capital Stock,2480000000.0,2480000000.0,2480000000.0,2480000000.0,
Common Stock,2480000000.0,2480000000.0,2480000000.0,2480000000.0,
Total Liabilities Net Minority Interest,57692000000.0,55773000000.0,57816000000.0,55353000000.0,
Total Non Current Liabilities Net Minority Interest,44469000000.0,44232000000.0,44281000000.0,46132000000.0,
Other Non Current Liabilities,110000000.0,123000000.0,123000000.0,125000000.0,
Derivative Product Liabilities,49000000.0,28000000.0,-37000000.0,1000000.0,
Non Current Pension And Other Postretirement Benefit Plans,165000000.0,143000000.0,145000000.0,204000000.0,
Non Current Deferred Taxes Liabilities,28893000000.0,28546000000.0,28452000000.0,26717000000.0,
Long Term Debt And Capital Lease Obligation,14844000000.0,14955000000.0,15140000000.0,18655000000.0,
Long Term Capital Lease Obligation,844000000.0,855000000.0,840000000.0,855000000.0,
Long Term Debt,14000000000.0,14100000000.0,14300000000.0,17800000000.0,
Long Term Provisions,406000000.0,435000000.0,456000000.0,425000000.0,
Current Liabilities,13223000000.0,11541000000.0,13535000000.0,9221000000.0,
Other Current Liabilities,444000000.0,379000000.0,447000000.0,407000000.0,
Current Debt And Capital Lease Obligation,5710000000.0,4696000000.0,5699000000.0,3483000000.0,
Current Capital Lease Obligation,99000000.0,96000000.0,98000000.0,80000000.0,
Current Debt,5611000000.0,4600000000.0,5601000000.0,3403000000.0,
Current Provisions,45000000.0,31000000.0,,,163000000.0
Payables,4587000000.0,4060000000.0,4484000000.0,3463000000.0,
Other Payable,189000000.0,116000000.0,111000000.0,92000000.0,
Total Tax Payable,279000000.0,182000000.0,189000000.0,181000000.0,
Accounts Payable,4119000000.0,3762000000.0,4184000000.0,3190000000.0,
Total Assets,224397000000.0,216104000000.0,211755000000.0,202518000000.0,
Total Non Current Assets,211756000000.0,203104000000.0,192747000000.0,190832000000.0,
Other Non Current Assets,-1000000.0,3000000.0,3000000.0,2000000.0,
Non Current Deferred Taxes Assets,3000000.0,3000000.0,2000000.0,3000000.0,
Financial Assets,34000000.0,45000000.0,78000000.0,19000000.0,
Investmentin Financial Assets,22053000000.0,20346000000.0,16981000000.0,19383000000.0,
Available For Sale Securities,22053000000.0,20346000000.0,16981000000.0,19383000000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,,,10691000000.0
Long Term Equity Investment,43613000000.0,39846000000.0,33989000000.0,35963000000.0,
Investmentsin Joint Venturesat Cost,,,0.0,81000000.0,
Investmentsin Associatesat Cost,43613000000.0,39846000000.0,33989000000.0,35882000000.0,
