,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,194603000.0,183849999.0,183849999.0,183849999.0,
Share Issued,194603000.0,183849999.0,183849999.0,183849999.0,
Net Debt,34248000000.0,32001000000.0,32241000000.0,31030000000.0,
Total Debt,38699000000.0,35626000000.0,37094000000.0,35665000000.0,
Tangible Book Value,33528000000.0,29573000000.0,30731000000.0,25213000000.0,
Invested Capital,69062000000.0,62343000000.0,64602000000.0,57836000000.0,
Working Capital,-1624000000.0,-8320000000.0,-13832000000.0,-3827000000.0,
Net Tangible Assets,33528000000.0,29573000000.0,30731000000.0,25213000000.0,
Capital Lease Obligations,3165000000.0,2856000000.0,3223000000.0,3042000000.0,
Common Stock Equity,33528000000.0,29573000000.0,30731000000.0,25213000000.0,
Total Capitalization,66703000000.0,53763000000.0,48619000000.0,52418000000.0,
Total Equity Gross Minority Interest,33695000000.0,29725000000.0,30933000000.0,25422000000.0,
Minority Interest,167000000.0,152000000.0,202000000.0,209000000.0,
Stockholders Equity,33528000000.0,29573000000.0,30731000000.0,25213000000.0,
Retained Earnings,21337000000.0,20383000000.0,21428000000.0,17215000000.0,
Additional Paid In Capital,9470000000.0,7525000000.0,7525000000.0,7525000000.0,
Capital Stock,487000000.0,460000000.0,460000000.0,460000000.0,
Common Stock,487000000.0,460000000.0,460000000.0,460000000.0,
Total Liabilities Net Minority Interest,46993000000.0,43483000000.0,44284000000.0,41379000000.0,
Total Non Current Liabilities Net Minority Interest,42331000000.0,32834000000.0,26772000000.0,34807000000.0,
Other Non Current Liabilities,20000000.0,29000000.0,3000000.0,4000000.0,
Derivative Product Liabilities,183000000.0,479000000.0,114000000.0,261000000.0,
Non Current Deferred Taxes Liabilities,5776000000.0,5270000000.0,5538000000.0,4281000000.0,
Long Term Debt And Capital Lease Obligation,36309000000.0,27016000000.0,21080000000.0,30225000000.0,
Long Term Capital Lease Obligation,3134000000.0,2826000000.0,3192000000.0,3020000000.0,
Long Term Debt,33175000000.0,24190000000.0,17888000000.0,27205000000.0,
Long Term Provisions,43000000.0,40000000.0,37000000.0,36000000.0,
Current Liabilities,4662000000.0,10649000000.0,17512000000.0,6572000000.0,
Other Current Liabilities,241000000.0,170000000.0,173000000.0,150000000.0,
Current Debt And Capital Lease Obligation,2390000000.0,8610000000.0,16014000000.0,5440000000.0,
Current Capital Lease Obligation,31000000.0,30000000.0,31000000.0,22000000.0,
Current Debt,2359000000.0,8580000000.0,15983000000.0,5418000000.0,
Current Provisions,12000000.0,35000000.0,40000000.0,60000000.0,
Payables,1234000000.0,1074000000.0,642000000.0,434000000.0,
Other Payable,169000000.0,184000000.0,63000000.0,60000000.0,
Total Tax Payable,696000000.0,557000000.0,328000000.0,160000000.0,
Accounts Payable,369000000.0,333000000.0,314000000.0,214000000.0,
Total Assets,80688000000.0,73208000000.0,75217000000.0,66801000000.0,
Total Non Current Assets,77650000000.0,70879000000.0,71537000000.0,64056000000.0,
Other Non Current Assets,-1000000.0,,,,1000000.0
Non Current Prepaid Assets,5000000.0,5000000.0,5000000.0,5000000.0,
Non Current Deferred Taxes Assets,347000000.0,340000000.0,305000000.0,249000000.0,
Financial Assets,1139000000.0,1535000000.0,2374000000.0,203000000.0,
Investment Properties,60270000000.0,57226000000.0,57563000000.0,52215000000.0,
Net PPE,15802000000.0,11701000000.0,11207000000.0,11070000000.0,
Accumulated Depreciation,-2221000000.0,-2176000000.0,-2294000000.0,-1943000000.0,
Gross PPE,18023000000.0,13877000000.0,13501000000.0,13013000000.0,
Construction In Progress,630000000.0,421000000.0,220000000.0,127000000.0,
Other Properties,3156000000.0,2848000000.0,3218000000.0,3039000000.0,
Machinery Furniture Equipment,1342000000.0,1419000000.0,1577000000.0,1354000000.0,
Buildings And Improvements,11519000000.0,8353000000.0,7553000000.0,7484000000.0,
Land And Improvements,1376000000.0,836000000.0,933000000.0,1009000000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3038000000.0,2329000000.0,3680000000.0,2745000000.0,
Assets Held For Sale Current,20000000.0,71000000.0,474000000.0,0.0,
Prepaid Assets,189000000.0,195000000.0,111000000.0,66000000.0,
Inventory,8000000.0,16000000.0,17000000.0,12000000.0,
Other Receivables,850000000.0,660000000.0,701000000.0,384000000.0,
Taxes Receivable,266000000.0,173000000.0,147000000.0,64000000.0,
Accounts Receivable,419000000.0,445000000.0,600000000.0,626000000.0,
Cash Cash Equivalents And Short Term Investments,1286000000.0,769000000.0,1630000000.0,1593000000.0,
Cash And Cash Equivalents,1286000000.0,769000000.0,1630000000.0,1593000000.0,
