,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Treasury Shares Number,2180400.0,2275000.0,2138888.0,2004111.0
Ordinary Shares Number,506905526.0,506810926.0,415377398.0,415512175.0
Share Issued,509085926.0,509085926.0,417516286.0,417516286.0
Net Debt,7144000000.0,5922000000.0,5280000000.0,2967000000.0
Total Debt,12668000000.0,10250000000.0,8612000000.0,5447000000.0
Tangible Book Value,3849000000.0,3883000000.0,1119000000.0,1702000000.0
Invested Capital,34268000000.0,29202000000.0,13401000000.0,9144000000.0
Working Capital,9786000000.0,9136000000.0,5342000000.0,4320000000.0
Net Tangible Assets,3849000000.0,3883000000.0,1119000000.0,1702000000.0
Capital Lease Obligations,2466000000.0,2371000000.0,1814000000.0,1476000000.0
Common Stock Equity,24066000000.0,21323000000.0,6603000000.0,5173000000.0
Total Capitalization,30134000000.0,27490000000.0,10794000000.0,8180000000.0
Total Equity Gross Minority Interest,24216000000.0,21443000000.0,6714000000.0,5266000000.0
Minority Interest,150000000.0,120000000.0,111000000.0,93000000.0
Stockholders Equity,24066000000.0,21323000000.0,6603000000.0,5173000000.0
Retained Earnings,7726000000.0,6442000000.0,4723000000.0,3902000000.0
Additional Paid In Capital,14534000000.0,14534000000.0,901000000.0,901000000.0
Capital Stock,495000000.0,495000000.0,372000000.0,372000000.0
Common Stock,495000000.0,495000000.0,372000000.0,372000000.0
Total Liabilities Net Minority Interest,21931000000.0,17726000000.0,15150000000.0,10034000000.0
Total Non Current Liabilities Net Minority Interest,11140000000.0,9753000000.0,7220000000.0,5049000000.0
Other Non Current Liabilities,2395000000.0,1073000000.0,1185000000.0,523000000.0
Non Current Pension And Other Postretirement Benefit Plans,131000000.0,107000000.0,110000000.0,142000000.0
Non Current Deferred Taxes Liabilities,545000000.0,439000000.0,245000000.0,168000000.0
Long Term Debt And Capital Lease Obligation,7930000000.0,8004000000.0,5568000000.0,4130000000.0
Long Term Capital Lease Obligation,1862000000.0,1837000000.0,1377000000.0,1123000000.0
Long Term Debt,6068000000.0,6167000000.0,4191000000.0,3007000000.0
Long Term Provisions,139000000.0,130000000.0,112000000.0,86000000.0
Current Liabilities,10791000000.0,7973000000.0,7930000000.0,4985000000.0
Other Current Liabilities,543000000.0,504000000.0,789000000.0,581000000.0
Current Debt And Capital Lease Obligation,4738000000.0,2246000000.0,3044000000.0,1317000000.0
Current Capital Lease Obligation,604000000.0,534000000.0,437000000.0,353000000.0
Current Debt,4134000000.0,1712000000.0,2607000000.0,964000000.0
Current Provisions,101000000.0,72000000.0,77000000.0,48000000.0
Payables,3606000000.0,2913000000.0,2773000000.0,2269000000.0
Total Tax Payable,410000000.0,185000000.0,188000000.0,139000000.0
Accounts Payable,3196000000.0,2728000000.0,2585000000.0,2130000000.0
Total Assets,46147000000.0,39169000000.0,21864000000.0,15300000000.0
Total Non Current Assets,25570000000.0,22060000000.0,8592000000.0,5995000000.0
Other Non Current Assets,-1000000.0,-2000000.0,-1000000.0,-2000000.0
Non Current Deferred Taxes Assets,363000000.0,419000000.0,299000000.0,224000000.0
Investmentin Financial Assets,26000000.0,29000000.0,32000000.0,44000000.0
Available For Sale Securities,26000000.0,29000000.0,32000000.0,44000000.0
Goodwill And Other Intangible Assets,20217000000.0,17440000000.0,5484000000.0,3471000000.0
Other Intangible Assets,6384000000.0,5549000000.0,1068000000.0,803000000.0
Goodwill,13833000000.0,11891000000.0,4416000000.0,2668000000.0
Net PPE,4800000000.0,3995000000.0,2642000000.0,2146000000.0
Accumulated Depreciation,-1639000000.0,-1401000000.0,-1262000000.0,-1106000000.0
Gross PPE,6439000000.0,5396000000.0,3904000000.0,3252000000.0
Construction In Progress,207000000.0,94000000.0,63000000.0,24000000.0
Other Properties,1689000000.0,1449000000.0,1171000000.0,997000000.0
Machinery Furniture Equipment,213000000.0,180000000.0,148000000.0,505000000.0
Buildings And Improvements,4330000000.0,3673000000.0,2522000000.0,1726000000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,20577000000.0,17109000000.0,13272000000.0,9305000000.0
Other Current Assets,-1000000.0,-2000000.0,-1000000.0,1000000.0
Prepaid Assets,278000000.0,67000000.0,94000000.0,63000000.0
Inventory,11445000000.0,9895000000.0,7295000000.0,4993000000.0
Inventories Adjustments Allowances,-774000000.0,-585000000.0,-409000000.0,-280000000.0
Finished Goods,11800000000.0,10070000000.0,7372000000.0,5038000000.0
Work In Process,200000000.0,140000000.0,87000000.0,71000000.0
Raw Materials,219000000.0,270000000.0,245000000.0,164000000.0
Other Receivables,1024000000.0,923000000.0,655000000.0,
Taxes Receivable,318000000.0,106000000.0,29000000.0,32000000.0
Accounts Receivable,4455000000.0,4163000000.0,3681000000.0,3212000000.0
Cash Cash Equivalents And Short Term Investments,3058000000.0,1957000000.0,1518000000.0,1004000000.0
Cash And Cash Equivalents,3058000000.0,1957000000.0,1518000000.0,1004000000.0
Cash Financial,3058000000.0,1957000000.0,1518000000.0,
