,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,13621653.0,13621653.0,13621653.0,13621653.0,
Share Issued,13621653.0,13621653.0,13621653.0,13621653.0,
Total Debt,2397000.0,4932000.0,6932000.0,9100000.0,
Tangible Book Value,18071000.0,-23000.0,-4154000.0,9585000.0,
Invested Capital,59281000.0,50820000.0,55525000.0,71482000.0,
Working Capital,18860000.0,3367000.0,1901000.0,17677000.0,
Net Tangible Assets,18071000.0,-23000.0,-4154000.0,9585000.0,
Common Stock Equity,56884000.0,45888000.0,48593000.0,62382000.0,
Total Capitalization,57680000.0,48819000.0,53524000.0,69181000.0,
Total Equity Gross Minority Interest,56884000.0,45888000.0,48593000.0,62382000.0,
Minority Interest,,,,0.0,2170000.0
Stockholders Equity,56884000.0,45888000.0,48593000.0,62382000.0,
Other Equity Interest,,,,-38771000.0,-7752000.0
Retained Earnings,-44356000.0,-55269000.0,-52611000.0,-38822000.0,
Additional Paid In Capital,99791000.0,99791000.0,99791000.0,99791000.0,
Capital Stock,1362000.0,1362000.0,1362000.0,1362000.0,
Common Stock,1362000.0,1362000.0,1362000.0,1362000.0,
Total Liabilities Net Minority Interest,34810000.0,35297000.0,34399000.0,36446000.0,
Total Non Current Liabilities Net Minority Interest,1164000.0,3775000.0,6528000.0,8775000.0,
Other Non Current Liabilities,368000.0,844000.0,1406000.0,1676000.0,
Non Current Accrued Expenses,,,,,0.0
Non Current Deferred Taxes Liabilities,,0.0,191000.0,300000.0,0.0
Long Term Debt And Capital Lease Obligation,796000.0,2931000.0,4931000.0,6799000.0,
Long Term Debt,796000.0,2931000.0,4931000.0,6799000.0,
Current Liabilities,33646000.0,31522000.0,27871000.0,27671000.0,
Other Current Liabilities,4410000.0,2762000.0,-461000.0,3502000.0,
Current Debt And Capital Lease Obligation,1601000.0,2001000.0,2001000.0,2301000.0,
Current Debt,1601000.0,2001000.0,2001000.0,2301000.0,
Payables,2711000.0,2206000.0,3600000.0,3527000.0,
Total Tax Payable,161000.0,85000.0,598000.0,388000.0,
Accounts Payable,2550000.0,2121000.0,3002000.0,3139000.0,
Total Assets,91694000.0,81185000.0,82992000.0,98828000.0,
Total Non Current Assets,39186000.0,46295000.0,53220000.0,53480000.0,
Non Current Prepaid Assets,,,,,615000.0
Other Investments,115000.0,,,,
Investmentin Financial Assets,,,0.0,615000.0,0.0
Available For Sale Securities,,,,615000.0,
Goodwill And Other Intangible Assets,38813000.0,45911000.0,52747000.0,52797000.0,
Other Intangible Assets,27021000.0,32305000.0,37327000.0,35563000.0,
Goodwill,11792000.0,13606000.0,15420000.0,17234000.0,
Net PPE,258000.0,384000.0,473000.0,68000.0,
Accumulated Depreciation,-1372000.0,-1245000.0,-1118000.0,-1221000.0,
Gross PPE,1629000.0,1629000.0,1591000.0,1289000.0,
Machinery Furniture Equipment,1629000.0,1629000.0,1591000.0,1289000.0,
Current Assets,52506000.0,34889000.0,29772000.0,45348000.0,
Other Current Assets,-10000.0,1000.0,1000.0,,1000.0
Prepaid Assets,3114000.0,2426000.0,3716000.0,1921000.0,
Other Receivables,908000.0,1295000.0,1903000.0,4197000.0,
Taxes Receivable,62000.0,51000.0,0.0,0.0,
Accounts Receivable,15598000.0,15451000.0,11768000.0,10545000.0,
Cash Cash Equivalents And Short Term Investments,32834000.0,15665000.0,12384000.0,28685000.0,
Other Short Term Investments,,115000.0,115000.0,115000.0,115000.0
Cash And Cash Equivalents,32834000.0,15550000.0,12269000.0,28570000.0,
Cash Financial,32834000.0,15550000.0,12269000.0,28570000.0,
