,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,120975582.0,98890790.0,59898616.0,41180298.0,
Share Issued,120975582.0,98890790.0,59898616.0,41180298.0,
Tangible Book Value,15866000.0,15487000.0,12873000.0,17355000.0,
Invested Capital,20696000.0,21449000.0,18916000.0,22844000.0,
Working Capital,14530000.0,13202000.0,11041000.0,15319000.0,
Net Tangible Assets,15866000.0,15487000.0,12873000.0,17355000.0,
Common Stock Equity,20696000.0,21449000.0,18916000.0,22844000.0,
Total Capitalization,20696000.0,21449000.0,18916000.0,22844000.0,
Total Equity Gross Minority Interest,20696000.0,21449000.0,18916000.0,22844000.0,
Stockholders Equity,20696000.0,21449000.0,18916000.0,22844000.0,
Retained Earnings,-163532000.0,-147630000.0,-166497000.0,-148989000.0,
Additional Paid In Capital,179775000.0,164022000.0,157864000.0,152051000.0,
Capital Stock,1331000.0,1024000.0,23265000.0,15510000.0,
Common Stock,1331000.0,1024000.0,23265000.0,15510000.0,
Total Liabilities Net Minority Interest,16154000.0,3279000.0,5812000.0,2855000.0,
Total Non Current Liabilities Net Minority Interest,450000.0,-3267000.0,0.0,0.0,
Other Non Current Liabilities,,-3417000.0,,,
Long Term Provisions,450000.0,150000.0,,,
Current Liabilities,15704000.0,6546000.0,5812000.0,2855000.0,
Other Current Liabilities,552000.0,518000.0,383000.0,394000.0,
Pensionand Other Post Retirement Benefit Plans Current,81000.0,69000.0,52000.0,43000.0,
Payables,4196000.0,3032000.0,2546000.0,1333000.0,
Other Payable,552000.0,,,,2653000.0
Total Tax Payable,642000.0,520000.0,228000.0,232000.0,
Accounts Payable,3554000.0,2512000.0,2318000.0,1101000.0,
Total Assets,36850000.0,24728000.0,24728000.0,25699000.0,
Total Non Current Assets,6615000.0,8397000.0,7875000.0,7525000.0,
Other Non Current Assets,-2000.0,1000.0,1000.0,,
Long Term Equity Investment,8000.0,8000.0,8000.0,8000.0,
Investments In Other Ventures Under Equity Method,8000.0,8000.0,8000.0,8000.0,
Investmentsin Subsidiariesat Cost,,,8000.0,8000.0,8000.0
Goodwill And Other Intangible Assets,4830000.0,5962000.0,6043000.0,5489000.0,
Other Intangible Assets,4830000.0,5962000.0,6043000.0,5489000.0,
Net PPE,1739000.0,2305000.0,1745000.0,1968000.0,
Accumulated Depreciation,-1764000.0,-1511000.0,-1298000.0,-2501000.0,
Gross PPE,3503000.0,3816000.0,3044000.0,4470000.0,
Other Properties,1737000.0,,,,2019000.0
Machinery Furniture Equipment,1468000.0,1781000.0,1042000.0,1442000.0,
Buildings And Improvements,2035000.0,2035000.0,2002000.0,3028000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,30234000.0,19748000.0,16853000.0,18174000.0,
Other Current Assets,-1273000.0,-2936000.0,-1000.0,,
Prepaid Assets,440000.0,426000.0,373000.0,463000.0,
Inventory,6818000.0,5547000.0,757000.0,1601000.0,
Finished Goods,1105000.0,1240000.0,0.0,1315000.0,
Work In Process,852000.0,691000.0,,,
Raw Materials,4861000.0,3616000.0,757000.0,286000.0,
Other Receivables,1473000.0,1253000.0,807000.0,729000.0,
Taxes Receivable,530000.0,481000.0,253000.0,253000.0,
Accounts Receivable,5067000.0,2456000.0,20000.0,586000.0,
Cash Cash Equivalents And Short Term Investments,17179000.0,12521000.0,14644000.0,14542000.0,
Cash And Cash Equivalents,17179000.0,12521000.0,14644000.0,14542000.0,
Cash Financial,17179000.0,12521000.0,14644000.0,14542000.0,
