,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,9562642.0,9562642.0,9562642.0,9395397.0,
Share Issued,9562642.0,9562642.0,9562642.0,9395397.0,
Total Debt,38054000.0,87964000.0,116013000.0,33550000.0,
Tangible Book Value,135361000.0,144735000.0,91469000.0,99925000.0,
Invested Capital,315085000.0,377813000.0,350936000.0,200841000.0,
Working Capital,120937000.0,160923000.0,171404000.0,154176000.0,
Net Tangible Assets,135361000.0,144735000.0,91469000.0,99925000.0,
Capital Lease Obligations,22272000.0,20085000.0,27634000.0,11202000.0,
Common Stock Equity,299303000.0,309934000.0,262557000.0,178493000.0,
Total Capitalization,299303000.0,332448000.0,337468000.0,193965000.0,
Total Equity Gross Minority Interest,299303000.0,309934000.0,262557000.0,178493000.0,
Stockholders Equity,299303000.0,309934000.0,262557000.0,178493000.0,
Retained Earnings,271997000.0,287082000.0,234056000.0,170839000.0,
Additional Paid In Capital,28645000.0,28645000.0,28702000.0,16870000.0,
Capital Stock,4781000.0,4781000.0,4781000.0,4698000.0,
Common Stock,4781000.0,4781000.0,4781000.0,4698000.0,
Total Liabilities Net Minority Interest,329456000.0,417389000.0,480127000.0,319368000.0,
Total Non Current Liabilities Net Minority Interest,24516000.0,45719000.0,115372000.0,73079000.0,
Non Current Pension And Other Postretirement Benefit Plans,817000.0,3141000.0,4921000.0,42162000.0,
Non Current Deferred Taxes Liabilities,12621000.0,11956000.0,18159000.0,10692000.0,
Long Term Debt And Capital Lease Obligation,11078000.0,30622000.0,92292000.0,20225000.0,
Long Term Capital Lease Obligation,11078000.0,8108000.0,17381000.0,4753000.0,
Long Term Debt,0.0,22514000.0,74911000.0,15472000.0,
Long Term Provisions,800000.0,3141000.0,4921000.0,42162000.0,
Current Liabilities,304940000.0,371670000.0,364755000.0,246289000.0,
Other Current Liabilities,1057000.0,1871000.0,1433000.0,9000.0,
Current Debt And Capital Lease Obligation,26976000.0,57342000.0,23721000.0,13325000.0,
Current Capital Lease Obligation,11194000.0,11977000.0,10253000.0,6449000.0,
Current Debt,15782000.0,45365000.0,13468000.0,6876000.0,
Pensionand Other Post Retirement Benefit Plans Current,97250000.0,90307000.0,83371000.0,33106000.0,
Payables,82887000.0,107065000.0,131307000.0,40992000.0,
Total Tax Payable,74384000.0,101072000.0,113820000.0,34159000.0,
Accounts Payable,8503000.0,5993000.0,17487000.0,6833000.0,
Total Assets,628759000.0,727323000.0,742684000.0,497861000.0,
Total Non Current Assets,202882000.0,194730000.0,206525000.0,97396000.0,
Other Non Current Assets,,,,,2000.0
Non Current Prepaid Assets,5122000.0,5024000.0,4792000.0,4788000.0,
Non Current Deferred Taxes Assets,9474000.0,424000.0,386000.0,1444000.0,
Goodwill And Other Intangible Assets,163942000.0,165199000.0,171088000.0,78568000.0,
Other Intangible Assets,43508000.0,48301000.0,58818000.0,16855000.0,
Goodwill,120434000.0,116898000.0,112270000.0,61713000.0,
Net PPE,24344000.0,24083000.0,30259000.0,12596000.0,
Accumulated Depreciation,-5682000.0,-4991000.0,-4244000.0,-3139000.0,
Gross PPE,30026000.0,29074000.0,34503000.0,15735000.0,
Other Properties,3956000.0,4143000.0,5771000.0,10927000.0,
Machinery Furniture Equipment,1884000.0,1066000.0,1732000.0,4808000.0,
Buildings And Improvements,24186000.0,23865000.0,27000000.0,27527000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,425877000.0,532593000.0,536159000.0,400465000.0,
Other Current Assets,,,,,-1000.0
Current Deferred Assets,,,,,6775000.0
Restricted Cash,23326000.0,21513000.0,,,
Prepaid Assets,12052000.0,14771000.0,13831000.0,8558000.0,
Other Receivables,103806000.0,123103000.0,141394000.0,117910000.0,
Taxes Receivable,6968000.0,13088000.0,7556000.0,9991000.0,
Accounts Receivable,164467000.0,194482000.0,230581000.0,131580000.0,
Allowance For Doubtful Accounts Receivable,-4895000.0,-3749000.0,-1652000.0,-80000.0,
Gross Accounts Receivable,169362000.0,198231000.0,232233000.0,131660000.0,
Cash Cash Equivalents And Short Term Investments,115258000.0,165636000.0,142797000.0,132426000.0,
Cash And Cash Equivalents,115258000.0,165636000.0,142797000.0,132426000.0,
Cash Financial,115258000.0,165636000.0,142797000.0,132426000.0,
