,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Treasury Shares Number,,0.0,,,
Ordinary Shares Number,1254385923.0,1254385923.0,1254385923.0,1254385923.0,
Share Issued,1254385923.0,1254385923.0,1254385923.0,1254385923.0,
Net Debt,32117000000.0,35215000000.0,36466000000.0,16848000000.0,
Total Debt,42756000000.0,45081000000.0,52057000000.0,34350000000.0,
Tangible Book Value,26601000000.0,23141000000.0,15093000000.0,29396000000.0,
Invested Capital,133569000000.0,127209000000.0,128182000000.0,107633000000.0,
Working Capital,32476000000.0,28239000000.0,31767000000.0,28089000000.0,
Net Tangible Assets,26601000000.0,23141000000.0,15093000000.0,29396000000.0,
Capital Lease Obligations,6111000000.0,5503000000.0,5102000000.0,3917000000.0,
Common Stock Equity,96924000000.0,87631000000.0,81227000000.0,77200000000.0,
Total Capitalization,128596000000.0,116083000000.0,119548000000.0,97871000000.0,
Total Equity Gross Minority Interest,96999000000.0,87697000000.0,81270000000.0,77332000000.0,
Minority Interest,75000000.0,66000000.0,43000000.0,132000000.0,
Stockholders Equity,96924000000.0,87631000000.0,81227000000.0,77200000000.0,
Retained Earnings,71779000000.0,67028000000.0,58346000000.0,61872000000.0,
Additional Paid In Capital,7678000000.0,7678000000.0,7678000000.0,7678000000.0,
Capital Stock,1505000000.0,1505000000.0,1505000000.0,1505000000.0,
Common Stock,1505000000.0,1505000000.0,1505000000.0,1505000000.0,
Total Liabilities Net Minority Interest,87385000000.0,86513000000.0,95412000000.0,78185000000.0,
Total Non Current Liabilities Net Minority Interest,46359000000.0,42635000000.0,52186000000.0,35900000000.0,
Other Non Current Liabilities,493000000.0,810000000.0,509000000.0,643000000.0,
Derivative Product Liabilities,246000000.0,422000000.0,1024000000.0,329000000.0,
Non Current Pension And Other Postretirement Benefit Plans,4382000000.0,4089000000.0,3458000000.0,6904000000.0,
Non Current Deferred Taxes Liabilities,3553000000.0,3586000000.0,4005000000.0,2988000000.0,
Long Term Debt And Capital Lease Obligation,36486000000.0,32841000000.0,42364000000.0,23646000000.0,
Long Term Capital Lease Obligation,4814000000.0,4389000000.0,4043000000.0,2975000000.0,
Long Term Debt,31672000000.0,28452000000.0,38321000000.0,20671000000.0,
Long Term Provisions,1199000000.0,887000000.0,826000000.0,1390000000.0,
Current Liabilities,41026000000.0,43878000000.0,43226000000.0,42285000000.0,
Other Current Liabilities,4204000000.0,3037000000.0,3102000000.0,2498000000.0,
Current Debt And Capital Lease Obligation,6270000000.0,12240000000.0,9693000000.0,10704000000.0,
Current Capital Lease Obligation,1297000000.0,1114000000.0,1059000000.0,942000000.0,
Current Debt,4973000000.0,11126000000.0,8634000000.0,9762000000.0,
Current Provisions,2552000000.0,2429000000.0,2947000000.0,2516000000.0,
Payables,13127000000.0,12595000000.0,14650000000.0,14831000000.0,
Other Payable,19000000.0,83000000.0,121000000.0,104000000.0,
Total Tax Payable,3031000000.0,3024000000.0,2904000000.0,2820000000.0,
Accounts Payable,10077000000.0,9488000000.0,11625000000.0,11907000000.0,
Total Assets,184384000000.0,174210000000.0,176682000000.0,155517000000.0,
Total Non Current Assets,110881000000.0,102087000000.0,101685000000.0,85137000000.0,
Defined Pension Benefit,1495000000.0,1333000000.0,1074000000.0,768000000.0,
Non Current Deferred Taxes Assets,4115000000.0,3461000000.0,3373000000.0,3458000000.0,
Financial Assets,4000000.0,5000000.0,122000000.0,211000000.0,
