,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,11077585.0,11077585.0,11077585.0,11152585.0,
Share Issued,11077585.0,11077585.0,11077585.0,11152585.0,
Tangible Book Value,808410000.0,922065000.0,959252000.0,822855000.0,
Net Tangible Assets,808410000.0,922065000.0,959252000.0,822855000.0,
Common Stock Equity,808410000.0,922065000.0,959252000.0,822855000.0,
Total Equity Gross Minority Interest,808410000.0,922065000.0,959252000.0,822855000.0,
Stockholders Equity,808410000.0,922065000.0,959252000.0,822855000.0,
Other Equity Interest,,,,,577706000.0
Retained Earnings,229954000.0,343609000.0,380796000.0,244399000.0,
Additional Paid In Capital,577706000.0,577706000.0,577706000.0,577706000.0,
Capital Stock,750000.0,750000.0,750000.0,750000.0,
Common Stock,750000.0,750000.0,750000.0,750000.0,
Total Liabilities Net Minority Interest,1466000.0,1695000.0,1420000.0,1558000.0,
Payables,346000.0,659000.0,418000.0,,
Accounts Payable,346000.0,659000.0,418000.0,0.0,
Total Assets,809876000.0,923760000.0,960672000.0,824413000.0,
Investments And Advances,605651000.0,714031000.0,748790000.0,558618000.0,
Investmentin Financial Assets,605651000.0,714031000.0,748790000.0,558618000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,605651000.0,714031000.0,748790000.0,558618000.0,
Prepaid Assets,306000.0,170000.0,57000.0,130000.0,
Receivables,319000.0,333000.0,157000.0,142000.0,
Cash And Cash Equivalents,203600000.0,209226000.0,211668000.0,265523000.0,
Cash Financial,,,,,219127000.0
Cash Cash Equivalents And Federal Funds Sold,203600000.0,209226000.0,211668000.0,265523000.0,
