,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,32401612.0,32401612.0,32401612.0,32401612.0,
Share Issued,32401612.0,32401612.0,32401612.0,32401612.0,
Net Debt,,272000.0,,1427000.0,2931000.0
Total Debt,0.0,1750000.0,2350000.0,2950000.0,
Tangible Book Value,11645000.0,-1794000.0,-871000.0,-1930000.0,
Invested Capital,0.0,2020000.0,2609000.0,2528000.0,
Working Capital,10784000.0,-1833000.0,-447000.0,-399000.0,
Net Tangible Assets,11645000.0,-1794000.0,-871000.0,-1930000.0,
Common Stock Equity,11645000.0,270000.0,259000.0,-422000.0,
Total Capitalization,11645000.0,1420000.0,2009000.0,2528000.0,
Total Equity Gross Minority Interest,11645000.0,270000.0,259000.0,-422000.0,
Stockholders Equity,11645000.0,270000.0,259000.0,-422000.0,
Other Equity Interest,,-6927000.0,-6938000.0,-7619000.0,-7731000.0
Additional Paid In Capital,,6367000.0,6367000.0,6367000.0,6367000.0
Capital Stock,,810000.0,810000.0,810000.0,810000.0
Common Stock,,810000.0,810000.0,810000.0,810000.0
Total Liabilities Net Minority Interest,915000.0,9620000.0,10220000.0,10018000.0,
Total Non Current Liabilities Net Minority Interest,0.0,2650000.0,3250000.0,4450000.0,
Tradeand Other Payables Non Current,,1500000.0,1500000.0,1500000.0,
Long Term Debt And Capital Lease Obligation,0.0,1150000.0,1750000.0,2950000.0,
Long Term Debt,0.0,1150000.0,1750000.0,2950000.0,
Current Liabilities,915000.0,6970000.0,6970000.0,5568000.0,
Other Current Liabilities,494000.0,1133000.0,1551000.0,1560000.0,
Current Debt And Capital Lease Obligation,0.0,600000.0,600000.0,0.0,
Current Debt,0.0,600000.0,600000.0,0.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,925000.0,718000.0
Payables,421000.0,3137000.0,3175000.0,2819000.0,
Total Tax Payable,,843000.0,1412000.0,1575000.0,1575000.0
Accounts Payable,421000.0,2294000.0,1763000.0,1244000.0,
Total Assets,12560000.0,9890000.0,10479000.0,9596000.0,
Total Non Current Assets,861000.0,4753000.0,3956000.0,4427000.0,
Other Non Current Assets,,-1000.0,,1000.0,1000.0
Non Current Prepaid Assets,0.0,,,,
Non Current Deferred Taxes Assets,861000.0,1925000.0,2128000.0,2291000.0,
Goodwill And Other Intangible Assets,0.0,2064000.0,1130000.0,1508000.0,
Other Intangible Assets,,2064000.0,1130000.0,1508000.0,1994000.0
Net PPE,0.0,198000.0,131000.0,127000.0,
Accumulated Depreciation,,-2410000.0,-2494000.0,-3358000.0,-3290000.0
Gross PPE,0.0,2608000.0,2625000.0,3485000.0,
Machinery Furniture Equipment,0.0,2608000.0,2625000.0,3485000.0,
Current Assets,11699000.0,5137000.0,6523000.0,5169000.0,
Other Current Assets,,3000.0,,,
Prepaid Assets,,962000.0,772000.0,448000.0,100000.0
Other Receivables,927000.0,551000.0,1233000.0,1079000.0,
Taxes Receivable,0.0,,,,0.0
Accounts Receivable,0.0,2143000.0,2915000.0,2567000.0,
Allowance For Doubtful Accounts Receivable,,-800000.0,,,-652000.0
Gross Accounts Receivable,,2943000.0,,,2271000.0
Cash Cash Equivalents And Short Term Investments,10772000.0,1478000.0,2375000.0,1523000.0,
Cash And Cash Equivalents,10772000.0,1478000.0,2375000.0,1523000.0,
Cash Financial,,1478000.0,2375000.0,1523000.0,375000.0
