,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,135695626.0,135695626.0,50695626.0,50695626.0,
Share Issued,135695626.0,135695626.0,50695626.0,50695626.0,
Total Debt,3705000.0,4032000.0,6272000.0,3832000.0,
Tangible Book Value,11527000.0,55353000.0,43848000.0,105585000.0,
Invested Capital,74630000.0,99862000.0,115368000.0,155125000.0,
Working Capital,827000.0,46722000.0,50913000.0,98346000.0,
Net Tangible Assets,11527000.0,55353000.0,43848000.0,105585000.0,
Common Stock Equity,70925000.0,95830000.0,109096000.0,151293000.0,
Total Capitalization,73122000.0,97917000.0,113164000.0,153866000.0,
Total Equity Gross Minority Interest,70925000.0,95830000.0,109096000.0,151293000.0,
Stockholders Equity,70925000.0,95830000.0,109096000.0,151293000.0,
Other Equity Interest,51318000.0,,1294000.0,,29105000.0
Retained Earnings,-315916000.0,-273975000.0,-221944000.0,-145207000.0,
Additional Paid In Capital,317961000.0,317961000.0,264536000.0,249456000.0,
Capital Stock,17562000.0,17562000.0,6561000.0,6561000.0,
Common Stock,17562000.0,17562000.0,6561000.0,6561000.0,
Total Liabilities Net Minority Interest,20896000.0,36427000.0,61099000.0,13703000.0,
Total Non Current Liabilities Net Minority Interest,2198000.0,5853000.0,22288000.0,2573000.0,
Other Non Current Liabilities,1000.0,3766000.0,18220000.0,,
Long Term Debt And Capital Lease Obligation,2197000.0,2087000.0,4068000.0,2573000.0,
Long Term Debt,2197000.0,2087000.0,4068000.0,2573000.0,
Current Liabilities,18698000.0,30574000.0,38811000.0,11130000.0,
Other Current Liabilities,855000.0,574000.0,1240000.0,603000.0,
Current Debt And Capital Lease Obligation,1508000.0,1945000.0,2204000.0,1259000.0,
Current Debt,1508000.0,1945000.0,2204000.0,1259000.0,
Pensionand Other Post Retirement Benefit Plans Current,1471000.0,2085000.0,1546000.0,1287000.0,
Payables,2289000.0,7827000.0,4661000.0,4180000.0,
Total Tax Payable,,,508000.0,450000.0,297000.0
Accounts Payable,2289000.0,7827000.0,4661000.0,3730000.0,
Total Assets,91821000.0,132257000.0,170195000.0,164996000.0,
Total Non Current Assets,72296000.0,54961000.0,80471000.0,55520000.0,
Other Non Current Assets,-3000.0,-2000.0,,,1000.0
Non Current Deferred Taxes Assets,315000.0,207000.0,95000.0,31000.0,
Investmentin Financial Assets,1000.0,1000.0,1000.0,1000.0,
Available For Sale Securities,1000.0,1000.0,1000.0,1000.0,
Goodwill And Other Intangible Assets,59398000.0,40477000.0,65248000.0,45708000.0,
Other Intangible Assets,59398000.0,40477000.0,65248000.0,45708000.0,
Net PPE,12585000.0,14278000.0,15126000.0,9749000.0,
Accumulated Depreciation,-15404000.0,-12406000.0,-10842000.0,-7191000.0,
Gross PPE,27989000.0,26684000.0,25968000.0,16940000.0,
Construction In Progress,0.0,33000.0,33000.0,6915000.0,
Other Properties,,12671000.0,10810000.0,9751000.0,8902000.0
Machinery Furniture Equipment,21928000.0,20590000.0,19874000.0,9751000.0,
Buildings And Improvements,6061000.0,6061000.0,6061000.0,274000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,19525000.0,77296000.0,89724000.0,109476000.0,
Other Current Assets,,-12870000.0,-2949000.0,,
Current Deferred Assets,,,,,42000.0
Prepaid Assets,2459000.0,4517000.0,5596000.0,1319000.0,
Inventory,495000.0,,,,0.0
Raw Materials,,,,,0.0
Other Receivables,4524000.0,5131000.0,4711000.0,2215000.0,
Taxes Receivable,,0.0,0.0,0.0,
Accounts Receivable,2250000.0,2480000.0,1184000.0,282000.0,
Cash Cash Equivalents And Short Term Investments,10292000.0,65168000.0,81182000.0,105660000.0,
Other Short Term Investments,,50000000.0,,,
Cash And Cash Equivalents,10292000.0,15168000.0,81182000.0,105660000.0,
Cash Equivalents,,,81182000.0,105659000.0,12690000.0
Cash Financial,10292000.0,15168000.0,81182000.0,1000.0,
