,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Ordinary Shares Number,26544000.0,26544000.0,26352480.0,26352480.0,
Share Issued,26544000.0,26544000.0,26352480.0,26352480.0,
Tangible Book Value,-3798078.0,18941501.0,11148226.0,-5322291.0,
Invested Capital,11869746.0,31956132.0,21926688.0,3209992.0,
Working Capital,-3829529.0,18901148.0,11148226.0,-5281090.0,
Net Tangible Assets,-3798078.0,18941501.0,11148226.0,-5322291.0,
Common Stock Equity,11869746.0,31956132.0,21926688.0,3209992.0,
Total Capitalization,11869746.0,31956132.0,21926688.0,3209992.0,
Total Equity Gross Minority Interest,11869746.0,31956132.0,21926688.0,3209992.0,
Minority Interest,,0.0,0.0,,
Stockholders Equity,11869746.0,31956132.0,21926688.0,3209992.0,
Other Equity Interest,-77012001.0,-67363676.0,-55574403.0,-47840483.0,
Retained Earnings,-5250200.0,7681974.0,-9209853.0,-4802134.0,
Additional Paid In Capital,77973978.0,77973978.0,75919927.0,48293836.0,
Capital Stock,663600.0,663600.0,658812.0,198669.0,
Common Stock,663600.0,663600.0,658812.0,198669.0,
Total Liabilities Net Minority Interest,49606608.0,45079885.0,28617316.0,18833052.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,-1.0,41201.0,
Other Non Current Liabilities,,,,41201.0,118000.0
Current Liabilities,49606608.0,45079885.0,28617317.0,18791851.0,
Other Current Liabilities,3051148.0,2967616.0,2912207.0,2126475.0,
Payables,7080741.0,11454268.0,4730386.0,5979123.0,
Total Tax Payable,,,0.0,78744.0,80000.0
Accounts Payable,7080741.0,11454268.0,4730386.0,5900379.0,
Total Assets,61476354.0,77036017.0,50544004.0,22043044.0,
Total Non Current Assets,15699275.0,13054984.0,10778462.0,8532282.0,
Other Non Current Assets,,,,-1.0,
Non Current Deferred Taxes Assets,0.0,0.0,0.0,0.0,
Goodwill And Other Intangible Assets,15667824.0,13014631.0,10778462.0,8532283.0,
Other Intangible Assets,15667824.0,13014631.0,10169468.0,7522931.0,
Goodwill,,,608994.0,1009352.0,1410000.0
Net PPE,31451.0,40353.0,0.0,,
Accumulated Depreciation,-17104.0,-8202.0,0.0,,
Gross PPE,48555.0,48555.0,0.0,,
Machinery Furniture Equipment,48555.0,48555.0,0.0,,
Current Assets,45777079.0,63981033.0,39765543.0,13510761.0,
Other Current Assets,,,1.0,60.0,
Prepaid Assets,2426019.0,1562277.0,1408328.0,784244.0,
Inventory,,0.0,291105.0,258305.0,373000.0
Other Receivables,2209304.0,1221385.0,1013229.0,496867.0,
Taxes Receivable,399932.0,229619.0,487285.0,178803.0,
Accounts Receivable,17946331.0,16012015.0,8044854.0,6034476.0,
Allowance For Doubtful Accounts Receivable,-247786.0,-173048.0,-54080.0,-31984.0,
Gross Accounts Receivable,18194117.0,16185063.0,8098934.0,6066461.0,
Cash Cash Equivalents And Short Term Investments,22795493.0,44955737.0,28520741.0,5758006.0,
Cash And Cash Equivalents,22795493.0,44955737.0,28520741.0,5758006.0,
Cash Financial,22795493.0,44955737.0,28520741.0,5758006.0,
