,2024-12-31,2023-12-31,2022-12-31,2021-12-31,2020-12-31
Free Cash Flow,1254000000.0,1083000000.0,1276000000.0,1230000000.0,
Repurchase Of Capital Stock,,0.0,-30000000.0,-248000000.0,-343000000.0
Repayment Of Debt,-8617000000.0,-5987000000.0,-7491000000.0,-9976000000.0,
Issuance Of Debt,8037000000.0,5777000000.0,12226000000.0,11461000000.0,
Capital Expenditure,-25000000.0,-3000000.0,-13000000.0,-19000000.0,
End Cash Position,129000000.0,119000000.0,380000000.0,719000000.0,
Other Cash Adjustment Outside Changein Cash,,,1000000.0,,
Beginning Cash Position,119000000.0,380000000.0,719000000.0,279000000.0,
Changes In Cash,10000000.0,-261000000.0,-340000000.0,440000000.0,
Financing Cash Flow,-1026000000.0,-853000000.0,4076000000.0,614000000.0,
Net Other Financing Charges,-5000000.0,25000000.0,28000000.0,17000000.0,
Cash Dividends Paid,-441000000.0,-668000000.0,-657000000.0,-640000000.0,
Common Stock Dividend Paid,,,,,-649000000.0
Net Common Stock Issuance,,0.0,-30000000.0,-248000000.0,-343000000.0
Common Stock Payments,,0.0,-30000000.0,-248000000.0,-343000000.0
Net Issuance Payments Of Debt,-580000000.0,-210000000.0,4735000000.0,1485000000.0,
Net Long Term Debt Issuance,-580000000.0,-210000000.0,4735000000.0,1485000000.0,
Long Term Debt Payments,-8617000000.0,-5987000000.0,-7491000000.0,-9976000000.0,
Long Term Debt Issuance,8037000000.0,5777000000.0,12226000000.0,11461000000.0,
Investing Cash Flow,-243000000.0,-494000000.0,-5705000000.0,-1423000000.0,
Net Other Investing Changes,-25000000.0,-1000000.0,,,1000000.0
Net Investment Purchase And Sale,-36000000.0,-29000000.0,0.0,119000000.0,
Sale Of Investment,,,,119000000.0,
Purchase Of Investment,-36000000.0,-29000000.0,0.0,,-145000000.0
Net Investment Properties Purchase And Sale,-182000000.0,-461000000.0,-5692000000.0,-1523000000.0,
Sale Of Investment Properties,2510000000.0,1694000000.0,331000000.0,744000000.0,
Purchase Of Investment Properties,-2692000000.0,-2155000000.0,-6023000000.0,-2267000000.0,
Net PPE Purchase And Sale,-25000000.0,-3000000.0,-13000000.0,-19000000.0,
Purchase Of PPE,-25000000.0,-3000000.0,-13000000.0,-19000000.0,
Operating Cash Flow,1279000000.0,1086000000.0,1289000000.0,1249000000.0,
Taxes Refund Paid,-58000000.0,-24000000.0,-4000000.0,-148000000.0,
Change In Working Capital,-148000000.0,-277000000.0,150000000.0,222000000.0,
Other Non Cash Items,56000000.0,9000000.0,-50000000.0,-87000000.0,
Depreciation And Amortization,5000000.0,11000000.0,14000000.0,13000000.0,
Amortization Cash Flow,,0.0,,,
Depreciation,5000000.0,11000000.0,14000000.0,13000000.0,
Gain Loss On Investment Securities,397000000.0,2565000000.0,-4215000000.0,-3406000000.0,
Net Income From Continuing Operations,1027000000.0,-1199000000.0,5393000000.0,4656000000.0,
